gen,nevals,avg,std,min,valid_ratio,avg_cost,avg_co2,avg_dcr,hof_size
22,240,[0.43019039 0.30566217],[0.0999324 0.0236667],[0.36061029 0.19588057],2.666666666666667,43449188.44796504,130061.46510994995,0.2517904127494349,6
23,260,[0.43416381 0.30374972],[0.09997344 0.02368189],[0.36061029 0.19588057],2.666666666666667,43449188.44796504,130061.46510994995,0.2517904127494349,6
24,259,[0.43709728 0.30111248],[0.10125775 0.02259541],[0.36092115 0.19588057],2.666666666666667,43449188.44796504,130061.46510994995,0.2517904127494349,6
25,254,[0.42882122 0.30239192],[0.09792448 0.02155244],[0.36870664 0.20775762],2.666666666666667,43449188.44796504,130061.46510994995,0.2517904127494349,6
26,262,[0.43303466 0.30158098],[0.10498981 0.02221798],[0.36870664 0.20775762],3.0,46127682.49271559,138505.3798881955,0.24840134348962215,6
27,264,[0.4290725  0.29881206],[0.10316852 0.01974674],[0.36970176 0.20775762],3.0,46127682.49271559,138505.3798881955,0.24840134348962215,6
28,266,[0.42067078 0.29777853],[0.10224662 0.01852835],[0.36970176 0.20775762],3.0,46127682.49271559,138505.3798881955,0.24840134348962215,6
29,246,[0.42292273 0.29745736],[0.10304328 0.01883682],[0.36970176 0.20775762],3.0,46127682.49271559,138505.3798881955,0.24840134348962215,6
30,256,[0.4228567  0.29693578],[0.10272026 0.01820188],[0.36439461 0.20775762],3.0,46127682.49271559,138505.3798881955,0.24840134348962215,6
31,249,[0.41909746 0.29732407],[0.10294637 0.01867004],[0.36970176 0.20775762],3.3333333333333335,45548441.85236004,136850.67736940793,0.24924802846743307,7
32,249,[0.41978357 0.29725108],[0.10292238 0.01871254],[0.36970176 0.20775762],3.3333333333333335,45548441.85236004,136850.67736940793,0.24924802846743307,7
33,264,[0.41437028 0.29819577],[0.1006815  0.01912892],[0.36970176 0.20775762],3.3333333333333335,45548441.85236004,136850.67736940793,0.24924802846743307,7
34,258,[0.41490704 0.29798552],[0.10055144 0.01909528],[0.36970176 0.20775762],3.3333333333333335,45548441.85236004,136850.67736940793,0.24924802846743307,7
35,247,[0.41706124 0.29727386],[0.1014503  0.01933701],[0.36970176 0.20775762],3.6666666666666665,45768906.59785095,137652.10293825448,0.24907380129038195,7
36,260,[0.4204533  0.29662575],[0.10475742 0.01940046],[0.36970176 0.20775762],4.0,46746021.2653267,140841.00386359327,0.2502804579937261,7
37,250,[0.42345508 0.29588751],[0.1058279  0.01943728],[0.36970176 0.20775762],4.0,46746021.2653267,140841.00386359327,0.2502804579937261,7
38,246,[0.42477949 0.29518298],[0.10554446 0.01961638],[0.36970176 0.20775762],4.0,46746021.2653267,140841.00386359327,0.2502804579937261,7
39,259,[0.42638338 0.29465586],[0.10539268 0.01946446],[0.36970176 0.20775762],4.0,46746021.2653267,140841.00386359327,0.2502804579937261,7
40,266,[0.42768233 0.29410894],[0.10496708 0.01919183],[0.36970176 0.20775762],4.0,46746021.2653267,140841.00386359327,0.2502804579937261,7
41,249,[0.43276316 0.29278613],[0.10754131 0.0189645 ],[0.36970176 0.20775762],4.333333333333334,46962149.38890774,141492.96702146454,0.2505094911748508,7
42,255,[0.42603051 0.29329873],[0.09628305 0.01756831],[0.37171409 0.20775762],4.333333333333334,46962149.38890774,141492.96702146454,0.2505094911748508,7
43,243,[0.42232341 0.29353263],[0.0967639  0.01739435],[0.37223494 0.20775762],5.0,46462460.002037376,140253.93457672527,0.2534166344106044,8
44,252,[0.42019689 0.29347929],[0.09763812 0.01742408],[0.373095   0.20775762],5.0,46462460.002037376,140253.93457672527,0.2534166344106044,8
45,251,[0.42633688 0.29254633],[0.10210281 0.01739944],[0.373095   0.20775762],6.666666666666667,44575585.560368046,135341.38397238398,0.2614571772259043,9
46,240,[0.41829182 0.29304307],[0.10216298 0.01674696],[0.37510733 0.20775762],6.666666666666667,44575585.560368046,135341.38397238398,0.2614571772259043,9
47,256,[0.42125502 0.29237656],[0.10330584 0.01725844],[0.37510733 0.20775762],7.666666666666666,43963159.80855309,133549.69429061905,0.26109009721357823,11
48,259,[0.42611285 0.29179947],[0.10813418 0.01761615],[0.37510733 0.20775762],9.0,44777123.964585215,136228.72680442667,0.261716295587725,11
49,246,[0.42705989 0.29156876],[0.10802682 0.01761386],[0.37510733 0.20775762],9.333333333333334,44520585.94763005,135406.57125342285,0.2622594314376042,12
50,258,[0.42847603 0.29132225],[0.10858073 0.01778885],[0.37510733 0.20775762],10.0,44294618.34488937,135102.58664128263,0.26262698513574173,12
51,254,[0.43113199 0.29070448],[0.10939565 0.01825361],[0.37510733 0.20775762],10.666666666666668,44227469.30187254,134928.9476215475,0.26233384221747247,12
52,248,[0.43369897 0.29008061],[0.11040364 0.01823096],[0.37510733 0.20775762],11.333333333333332,43509481.12229886,132829.47423408707,0.26387265132411897,14
53,257,[0.43756214 0.28905225],[0.11420382 0.01914237],[0.37510733 0.19554073],11.333333333333332,43509481.12229886,132829.47423408707,0.26387265132411897,14
54,260,[0.44079413 0.28818788],[0.11462417 0.0192666 ],[0.37510733 0.19554073],12.333333333333334,43181929.11556544,132138.10135919787,0.2648217574665052,14
55,247,[0.447175   0.28685862],[0.11769789 0.0195675 ],[0.37510733 0.19554073],13.666666666666666,43162543.53924003,132274.39753245853,0.2650337978724952,15
56,262,[0.45058037 0.28602625],[0.11753612 0.01894098],[0.38009692 0.19554073],14.666666666666666,42780236.033545494,131179.3099773582,0.26649799374459876,16
57,254,[0.44488046 0.28681783],[0.11786876 0.01815301],[0.38009692 0.19554073],16.333333333333332,42302669.8451682,129703.40526927345,0.2679486259854184,15
58,257,[0.44057205 0.28768488],[0.11476564 0.0172073 ],[0.38009692 0.20775762],20.0,41017811.37372605,125964.469114312,0.2702781690940367,15
59,240,[0.44392024 0.28656241],[0.11638133 0.01738293],[0.38009692 0.20775762],20.666666666666668,41039010.4452994,125952.01910798582,0.2702071707834344,15
60,259,[0.44149052 0.28630398],[0.11919008 0.01779416],[0.38210925 0.20775762],25.333333333333336,40097953.11230479,123311.18074262945,0.271534172288149,15
61,250,[0.43082294 0.28875538],[0.10797743 0.01657474],[0.38210925 0.21171649],26.333333333333332,39787855.5362669,122373.75192147645,0.27231968232871967,15
62,252,[0.43415514 0.28787908],[0.10938469 0.01739992],[0.38210925 0.21171649],28.333333333333332,39727404.59455582,122272.6343198193,0.2715821353918576,17
63,254,[0.44202805 0.28648443],[0.12063983 0.01946008],[0.38210925 0.16918447],31.0,40081259.799778126,123273.17728482751,0.2707375458934947,17
64,254,[0.44278132 0.28624769],[0.12044924 0.01943351],[0.38210925 0.16918447],32.33333333333333,39843617.0588281,122518.00206534185,0.27112843969883665,18
65,263,[0.44490409 0.28580522],[0.12089765 0.01936713],[0.38210925 0.16918447],34.66666666666667,39538911.60747121,121609.15554723154,0.2720157886091141,19
66,278,[0.44616328 0.28551724],[0.12116069 0.01931322],[0.38210925 0.16918447],37.0,39190693.670164384,120556.19890123604,0.27289549538202174,19
67,260,[0.4495776 0.2846292],[0.12348368 0.02012879],[0.38210925 0.16918447],40.0,39046689.814425066,120045.31847077,0.27274968032437935,19
68,244,[0.45111505 0.28426263],[0.12391468 0.02022165],[0.38210925 0.16918447],42.333333333333336,38663092.432015486,118887.88296589545,0.2738003551486634,19
69,263,[0.45216047 0.28378274],[0.1236709  0.02013334],[0.38210925 0.16918447],47.0,38016059.6194117,116948.09589753815,0.275230546431068,20
70,246,[0.45488232 0.28290995],[0.12382221 0.01992797],[0.38210925 0.16918447],55.00000000000001,37154857.27496734,114434.48792804312,0.27730683439777054,22
71,255,[0.45738808 0.28182991],[0.12328579 0.01932625],[0.38699833 0.16918447],71.0,35943164.24794242,110894.77048042367,0.2804084814140136,24
72,257,[0.41004736 0.28677688],[0.08117887 0.01625196],[0.38699833 0.16918447],100.0,32580881.553381424,100862.88867571254,0.28677687701576793,26
73,260,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
74,251,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
75,245,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
76,243,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
77,254,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
78,265,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
79,259,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
80,255,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
81,242,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
82,249,[0.38847452 0.29176919],[0.01876738 0.00504521],[0.38699833 0.22206708],100.0,31321505.327144496,97281.44512439761,0.29176918552365066,26
83,262,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
84,255,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
85,249,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
86,255,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
87,247,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
88,255,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
89,263,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
90,262,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
91,253,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
92,256,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
93,252,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
94,254,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
95,254,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
96,251,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
97,252,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
98,259,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
99,260,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
100,263,[0.38795059 0.29194465],[0.01646618 0.00404112],[0.38699833 0.22206708],100.0,31289910.664502762,97197.30755088829,0.2919446490126249,26
