gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,max_cost,min_cost,std_cost,avg_co2,max_co2,min_co2,std_co2,avg_dcr,max_dcr,min_dcr,std_dcr,best_margins,min_AM_str,min_AM_drift,min_AM_wind,min_AM_defl,min_AM_hier,min_NM_str,min_NM_drift,min_NM_wind,min_NM_defl,min_NM_hier,hof_avg_cost,hof_max_cost,hof_min_cost,hof_std_cost,hof_avg_co2,hof_max_co2,hof_min_co2,hof_std_co2,hof_avg_dcr,hof_max_dcr,hof_min_dcr,hof_std_dcr,hof_size
39,504,[0.34427938 0.38394124],[0.73872174 0.39358527],[0.33211638 0.24132915],[0.04409943 0.01935895],100.0,100.0,29266275.662851397,52752857.251320064,28560473.45459999,2571361.5093138902,88464.53399040386,152651.68517640012,86404.0457052,7337.124479153126,0.3839412444310076,0.3935852703739096,0.24132915291130824,0.01935895231348258,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34493066.61544952,52752857.251320064,28560473.45459999,6532431.205918583,103808.46186810282,152651.68517640012,86433.29888519998,18734.631954073266,0.33381213304581125,0.3931758753512895,0.24132915291130824,0.04319192503055704,21
40,502,[0.34513002 0.3833948 ],[0.73872174 0.39346699],[0.33211638 0.24132915],[0.04632465 0.01980693],100.0,100.0,29312931.07645659,52752857.251320064,28560473.45459999,2687007.5891036512,88614.2237706092,152651.68517640012,86404.0457052,7748.52131810956,0.3833948024808229,0.39346699241802857,0.24132915291130824,0.01980692890386915,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33762016.75606666,52752857.251320064,28560473.45459999,6409338.067185098,101644.94868935664,152651.68517640012,86404.0457052,18435.816600804555,0.3410530590955627,0.3931758753512895,0.24132915291130824,0.04471506812449949,24
41,513,[0.34192936 0.38443595],[0.73872174 0.39317588],[0.33211638 0.24132915],[0.03967938 0.01752723],100.0,100.0,29129442.05356499,52752857.251320064,28553007.101959992,2315341.937143038,88073.39166553319,152651.68517640012,86433.29888519998,6597.596689638526,0.3844359494671491,0.3931758753512895,0.24132915291130824,0.017527229658842132,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33796648.76648999,52752857.251320064,28553007.101959992,6383844.187011605,101757.39595582332,152651.68517640012,86433.29888519998,18349.907217470638,0.340192632713799,0.3929470489124494,0.24132915291130824,0.0438727725401143,24
42,511,[0.34218267 0.38373338],[0.73872174 0.39317588],[0.33211638 0.24132915],[0.03960168 0.01728483],100.0,100.0,29142621.52694013,52752857.251320064,28553007.101959992,2310861.8395359954,88119.97894539972,152651.68517640012,86433.29888519998,6584.57259698082,0.3837333762339546,0.3931758753512895,0.24132915291130824,0.017284827220351125,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33452492.98864307,52752857.251320064,28553007.101959992,6251836.948491347,100743.05821275998,152651.68517640012,86433.29888519998,17985.56287519379,0.343209443953702,0.3929470489124494,0.24132915291130824,0.043554082270706264,26
43,503,[0.34142327 0.38416889],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.03928396 0.01687913],100.0,100.0,29100747.385953724,52752857.251320064,28553007.101959992,2292903.106465381,87986.9736493192,152651.68517640012,86433.29888519998,6529.95281703445,0.3841688851530778,0.3929470489124494,0.24132915291130824,0.01687912876847015,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32812704.806215994,52752857.251320064,28553007.101959992,6044437.6337689925,98858.03261221867,152651.68517640012,86433.29888519998,17419.790803360494,0.3494116775059268,0.3929470489124494,0.24132915291130824,0.04352830680840232,30
44,509,[0.34452837 0.38375868],[0.73872174 0.39358527],[0.33211638 0.24132915],[0.04576638 0.01890187],100.0,100.0,29271874.424872667,52752857.251320064,28497802.318199992,2647696.3011791934,88531.06986584386,152651.68517640012,86433.29888519998,7675.53247520875,0.3837586809987647,0.3935852703739096,0.24132915291130824,0.018901871808339722,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34198654.86524,52752857.251320064,28497802.318199992,6845438.444492007,102990.10156815196,152651.68517640012,86433.29888519998,19671.661672293292,0.33711682143598654,0.3929470489124494,0.24132915291130824,0.045604542711598785,20
45,495,[0.33911197 0.38927902],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.03977386 0.01760118],100.0,100.0,28965918.45928985,52752857.251320064,28497802.318199992,2316166.0223877165,87602.97910315184,152651.68517640012,86433.29888519998,6626.943162909879,0.38927901744430055,0.3929470489124494,0.24132915291130824,0.017601183546154992,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
46,519,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
47,502,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
48,487,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
49,522,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
50,528,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
51,509,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
52,505,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
53,497,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
54,516,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
55,501,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
56,478,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
57,519,[0.33495286 0.39143522],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02719784 0.01232755],100.0,100.0,28724047.60381238,52752857.251320064,28560473.45459999,1575307.5429406716,86909.87806902704,152651.68517640012,86433.29888519998,4553.293900816606,0.39143521882673593,0.3929470489124494,0.24132915291130824,0.012327545781029082,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
58,483,[0.33490094 0.39148743],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02717346 0.01226735],100.0,100.0,28721423.67318265,52752857.251320064,28560473.45459999,1574266.2980273499,86900.11270648437,152651.68517640012,86433.29888519998,4548.019408333148,0.39148743226028515,0.3929470489124494,0.24132915291130824,0.012267346446333064,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
59,508,[0.33490094 0.39148743],[0.73872174 0.39294705],[0.33211638 0.24132915],[0.02717346 0.01226735],100.0,100.0,28721423.67318265,52752857.251320064,28560473.45459999,1574266.2980273499,86900.11270648437,152651.68517640012,86433.29888519998,4548.019408333148,0.39148743226028515,0.3929470489124494,0.24132915291130824,0.012267346446333064,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34207283.819908,52752857.251320064,28497802.318199992,6841858.555234534,102964.36598335198,152651.68517640012,86433.29888519998,19682.743411128646,0.33692226190316854,0.3929470489124494,0.24132915291130824,0.04557787061008615,20
60,507,[0.33624831 0.39103336],[0.73872174 0.39294705],[0.33168499 0.24132915],[0.0320722  0.01328053],100.0,100.0,28799852.52046018,52752857.251320064,28530407.15652,1858344.8485613842,87124.4386877077,152651.68517640012,86375.45028839998,5367.604714026401,0.3910333641441934,0.3929470489124494,0.24132915291130824,0.013280532865808417,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34502901.92870947,52752857.251320064,28497802.318199992,6893987.283307722,103831.37748342314,152651.68517640012,86375.45028839998,19818.339538244454,0.3338538766095142,0.39067251534229736,0.24132915291130824,0.044709293296866334,19
61,494,[0.33664784 0.39081015],[0.73872174 0.39294705],[0.33168499 0.24132915],[0.03291897 0.01376056],100.0,100.0,28821127.20785418,52752857.251320064,28530407.15652,1900420.3077195692,87196.54615913304,152651.68517640012,86375.45028839998,5529.535422201052,0.39081014777725,0.3929470489124494,0.24132915291130824,0.013760557808705172,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34568286.46164421,52752857.251320064,28497802.318199992,6853226.664771661,104115.83800447575,152651.68517640012,86375.45028839998,19641.559096663175,0.33248697437524016,0.39067251534229736,0.24132915291130824,0.04378623491974445,19
62,505,[0.33703008 0.3902151 ],[0.73872174 0.39294705],[0.33168499 0.24132915],[0.03149822 0.01466667],100.0,100.0,28841906.81146599,52752857.251320064,28530407.15652,1816486.497692301,87264.33219737106,152651.68517640012,86375.45028839998,5295.93597045802,0.39021509832618545,0.3929470489124494,0.24132915291130824,0.014666673301527421,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34546217.036650516,52752857.251320064,28497802.318199992,6868389.142602732,104041.02678442102,152651.68517640012,86375.45028839998,19543.711956811127,0.33144922321680187,0.39067251534229736,0.24132915291130824,0.044337123310539225,19
63,496,[0.340396   0.38846676],[0.73872174 0.39294705],[0.33168499 0.24132915],[0.03885803 0.01570132],100.0,100.0,29033053.769380596,52752857.251320064,28530407.15652,2227254.0710754,87838.20983917105,152651.68517640012,86375.45028839998,6574.004203708799,0.388466757766813,0.3929470489124494,0.24132915291130824,0.01570132196188577,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
64,521,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
65,504,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
66,502,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
67,504,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
68,511,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
69,489,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
70,512,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
71,513,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
72,474,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
73,502,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
74,520,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
75,528,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
76,488,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
77,502,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
78,493,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
79,496,[0.33410326 0.38947241],[0.73872174 0.39067252],[0.33168499 0.24132915],[0.02606311 0.01132854],100.0,100.0,28670614.11567667,52752857.251320064,28530407.15652,1513884.097194278,86779.64694668664,152651.68517640012,86375.45028839998,4350.996248718767,0.38947241021488166,0.39067251534229736,0.24132915291130824,0.011328544821512344,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34331188.74804399,52752857.251320064,28497802.318199992,6759773.448617336,103448.51882361998,152651.68517640012,86375.45028839998,19223.139472700655,0.33274524858645765,0.39067251534229736,0.24132915291130824,0.0435821687355999,20
