Solution_ID,Check_Type,Story,Value
Sol #10,Seismic_Drift_Y,2,0.0026088874732003494
Sol #10,Seismic_Drift_Y,3,0.003262078360059804
Sol #10,Seismic_Drift_Y,4,0.002350019309911252
Sol #10,Wind_Disp_X,1,0.006580957784287561
Sol #10,Wind_Disp_X,2,0.01614159498640199
Sol #10,Wind_Disp_X,3,0.028007443396954296
Sol #10,Wind_Disp_X,4,0.035880466889212405
Sol #10,Wind_Disp_Y,1,0.007555509036256428
Sol #10,Wind_Disp_Y,2,0.018180685877073485
Sol #10,Wind_Disp_Y,3,0.03062795867529135
Sol #10,Wind_Disp_Y,4,0.03837359066746602
Sol #11,Seismic_Drift_X,1,0.0016348603788620384
Sol #11,Seismic_Drift_X,2,0.0021951776245182847
Sol #11,Seismic_Drift_X,3,0.002122918658871959
Sol #11,Seismic_Drift_X,4,0.0012151181927003802
Sol #11,Seismic_Drift_Y,1,0.001555947750803644
Sol #11,Seismic_Drift_Y,2,0.002345223543976922
Sol #11,Seismic_Drift_Y,3,0.003157960258290772
Sol #11,Seismic_Drift_Y,4,0.0017432545193887053
Sol #11,Wind_Disp_X,1,0.008638376996067705
Sol #11,Wind_Disp_X,2,0.020239658569919567
Sol #11,Wind_Disp_X,3,0.03096358981635716
Sol #11,Wind_Disp_X,4,0.0363772167940559
Sol #11,Wind_Disp_Y,1,0.006338349745337369
Sol #11,Wind_Disp_Y,2,0.015886125075220147
Sol #11,Wind_Disp_Y,3,0.026617137638531938
Sol #11,Wind_Disp_Y,4,0.03288342220932932
Sol #12,Seismic_Drift_X,1,0.0013601892403383086
Sol #12,Seismic_Drift_X,2,0.0019296225398061063
Sol #12,Seismic_Drift_X,3,0.002818572324286432
Sol #12,Seismic_Drift_X,4,0.0020088096295862203
Sol #12,Seismic_Drift_Y,1,0.0018623636933961971
Sol #12,Seismic_Drift_Y,2,0.0026826086991698916
Sol #12,Seismic_Drift_Y,3,0.003280891062134002
Sol #12,Seismic_Drift_Y,4,0.0023864915061505097
Sol #12,Wind_Disp_X,1,0.007188194796755149
Sol #12,Wind_Disp_X,2,0.0173844702488782
Sol #12,Wind_Disp_X,3,0.0297913476822331
Sol #12,Wind_Disp_X,4,0.0386087165687458
Sol #12,Wind_Disp_Y,1,0.007586545163302965
Sol #12,Wind_Disp_Y,2,0.01850471046876937
Sol #12,Wind_Disp_Y,3,0.03120534307540226
Sol #12,Wind_Disp_Y,4,0.03974794560456942
Sol #13,Seismic_Drift_X,1,0.0013124896592553083
Sol #13,Seismic_Drift_X,2,0.001844568264594935
Sol #13,Seismic_Drift_X,3,0.0025510636717938798
Sol #13,Seismic_Drift_X,4,0.0019035752756423677
Sol #13,Seismic_Drift_Y,1,0.0016551323985704905
Sol #13,Seismic_Drift_Y,2,0.002375386825629759
Sol #13,Seismic_Drift_Y,3,0.00310969194891617
Sol #13,Seismic_Drift_Y,4,0.002241289676387941
Sol #13,Wind_Disp_X,1,0.006928967083456852
Sol #13,Wind_Disp_X,2,0.016666221396867197
Sol #13,Wind_Disp_X,3,0.02804091882611762
Sol #13,Wind_Disp_X,4,0.03546864958944624
Sol #13,Wind_Disp_Y,1,0.006741796503536656
Sol #13,Wind_Disp_Y,2,0.01642556171017
