gen,nevals,avg,std,min,valid_ratio,avg_cost,avg_co2,avg_dcr,hof_size
90,78,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
91,79,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
92,83,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
93,86,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
94,73,[0.4286086 0.2908806],[0.0349626  0.01153301],[0.42509473 0.17612856],100.0,34154685.623851664,102561.99475117591,0.2908805953032084,50
95,84,[0.43119213 0.29009277],[0.0387651 0.0126071],[0.41737527 0.17612856],100.0,34295154.367307656,103020.09241787989,0.2900927663579613,52
96,80,[0.42973924 0.29053801],[0.03728037 0.01230897],[0.41737527 0.17612856],100.0,34217488.08652366,102758.72813708389,0.29053800744991415,53
97,81,[0.42890505 0.29090494],[0.03737583 0.01235327],[0.41737527 0.17612856],100.0,34170294.62915166,102615.99508332388,0.290904942423344,53
98,89,[0.42712958 0.29169843],[0.03769664 0.01251047],[0.41737527 0.17612856],100.0,34072431.752511665,102304.92283817187,0.2916984254096551,53
99,77,[0.42296107 0.29356139],[0.03811565 0.01267833],[0.41737527 0.17612856],100.0,33842666.737791665,101574.57930607587,0.2935613854644723,53
100,84,[0.4224979  0.29376838],[0.03813381 0.01267996],[0.41737527 0.17612856],100.0,33817137.29171166,101493.43002473189,0.2937683810261187,54
