name,b,d,h,PiM,M,rho_t,rho_c,PiVn,stirrup,stirrup_space,fck,fy,Cost,CO2,UnitWeight,dimension,PI_size,n_b,N_r,N_n,N_r_C,N_n_C
347,500,517,600,586.236895,689.6904647,0.011925754,0.005246083,274.4350555,10.0,250,30,400,63126.76918,184.9709356,7.332101799,16,40,8,15,2,7,1
348,400,648,750,588.4318502,692.272765,0.009518027,0.004129944,330.7479827,13.0,300,24,400,58085.8019,175.1204049,7.29727784,22,50,5,7,2,3,1
349,500,501,600,591.4138382,695.7809861,0.012634985,0.005277758,289.5509698,10.0,200,30,400,64413.93303,187.5227086,7.340894643,22,50,7,9,2,4,1
350,400,617,700,592.0877517,696.5738255,0.008220876,0.003496645,290.1200757,10.0,300,30,500,48733.57477,152.6231235,6.773247447,16,40,6,10,2,5,1
351,400,714,800,592.5567024,697.1255322,0.00782317,0.003551859,402.3436191,13.0,250,24,400,59511.47456,182.0314938,7.766813156,16,40,6,11,2,5,1
352,400,601,700,595.559843,700.6586388,0.008352096,0.003722296,306.1979174,10.0,250,30,500,49392.92319,153.9330582,6.777743998,22,50,5,6,2,3,1
353,500,617,700,595.6991348,700.8225115,0.008593995,0.003688278,479.6712965,10.0,100,24,400,70265.14198,209.346785,8.530322445,16,40,8,13,2,6,1
354,500,629,700,598.4891969,704.1049375,0.005993931,0.002696215,377.8469228,10.0,200,24,500,55401.18292,179.9795573,8.428512133,22,50,7,5,1,3,1
355,300,689,800,603.9931504,710.5801769,0.008926028,0.004352044,598.7805535,13.0,150,30,500,53584.45372,154.2739518,5.886239825,16,40,4,10,3,5,2
356,500,576,650,604.0039085,710.5928335,0.007221553,0.003577564,405.7246579,13.0,250,24,500,58084.64104,180.2239184,7.872015526,22,50,7,6,1,3,1
357,500,551,650,604.6048604,711.2998357,0.010123008,0.004341626,292.4830089,10.0,250,30,400,61649.18765,187.1416941,7.896769491,22,50,7,8,2,4,1
358,500,567,650,607.5911066,714.8130666,0.00783574,0.003269652,416.7595606,10.0,150,30,500,58601.19792,181.2441894,7.875554505,16,40,8,11,2,5,1
359,400,639,750,607.8750319,715.1470963,0.01055625,0.004275538,420.4648691,13.0,200,27,400,63771.39895,186.3838501,7.336139197,16,40,6,14,3,6,1
360,500,564,650,609.095612,716.583073,0.00799261,0.003550499,407.7474069,13.0,250,27,500,59544.79978,183.1005161,7.882039334,16,40,8,11,2,5,1
361,400,714,800,609.7236689,717.3219634,0.006068532,0.003006102,459.206132,13.0,250,24,500,54406.64124,172.0047996,7.73168737,16,40,6,9,2,5,1
362,400,667,750,609.8025237,717.4147337,0.007364987,0.003426369,425.3112533,10.0,150,24,500,54509.16634,168.1351109,7.27255947,16,40,6,10,2,5,1
363,400,679,750,609.8436311,717.4630954,0.0067953,0.003143415,299.6416918,10.0,300,24,500,48878.72684,156.9666359,7.234113919,22,50,5,5,1,3,1
364,500,664,750,610.0573166,717.7144901,0.00568799,0.002400547,423.6432494,13.0,300,24,500,58437.00594,191.0504147,9.024140913,16,40,8,10,2,4,1
365,400,642,750,611.3797891,719.2703401,0.009782597,0.004613869,276.6640651,10.0,300,30,400,56794.93461,172.5195598,7.288572929,16,40,6,13,3,6,1
366,400,648,750,612.2354655,720.2770182,0.009459271,0.004291138,374.7805953,13.0,250,27,400,59611.91284,178.1520341,7.307686289,22,50,5,7,2,3,1
367,500,517,600,613.2113792,721.425152,0.012661304,0.005607733,298.7981065,10.0,200,30,400,66489.63424,191.6060849,7.355160017,16,40,8,16,2,7,1
368,400,714,800,614.7243542,723.2051226,0.008526358,0.003417582,402.3436191,13.0,250,24,400,60773.95191,184.5111975,7.775500122,16,40,6,12,2,5,1
369,500,614,700,614.8762687,723.3838455,0.008690478,0.003585683,525.3928525,13.0,150,27,400,71731.78226,212.2694754,8.540300325,16,40,8,13,2,6,1
370,500,529,600,615.026167,723.5601965,0.008746518,0.004045661,388.8285848,10.0,150,30,500,57688.48827,174.3606786,7.294487909,22,50,7,6,1,3,1
371,400,648,750,620.4672375,729.9614559,0.00741744,0.003106569,500.0015724,13.0,200,30,500,55093.69547,169.3287071,7.276458117,22,50,5,6,2,3,1
372,400,626,700,622.5626589,732.4266575,0.007632732,0.003796705,586.889227,13.0,150,30,500,57140.5864,169.3590912,6.830489302,22,50,5,5,1,3,1
373,500,548,650,623.275366,733.2651365,0.010978552,0.0048257,468.9173993,13.0,150,27,400,72844.95046,209.3519141,7.973209365,22,50,7,8,2,4,1
374,400,664,750,625.9153897,736.3710467,0.007062422,0.003374386,446.24661,13.0,250,30,500,53790.79726,166.7270657,7.267608463,16,40,6,10,2,5,1
375,500,629,700,630.8425332,742.1676861,0.008190685,0.003789341,291.39422,10.0,300,24,400,61385.42129,191.6804305,8.46983312,22,50,7,7,1,3,1
376,400,689,800,630.9374898,742.2793998,0.008792581,0.004155639,361.9125461,13.0,300,27,400,60551.64909,184.037221,7.774071798,16,40,6,13,3,6,1
377,400,648,750,631.041815,742.4021353,0.009866425,0.003952612,349.483156,13.0,300,30,400,58430.32702,175.7971064,7.299648478,22,50,5,7,2,3,1
378,400,667,750,631.3650975,742.7824676,0.00738532,0.003521761,369.7393989,10.0,200,27,500,52714.49293,164.5575111,7.260353195,16,40,6,10,2,5,1
379,400,617,700,632.4062917,744.007402,0.008889058,0.003874926,314.349609,10.0,250,30,500,51513.03858,158.1023964,6.79231844,16,40,6,11,2,5,1
380,400,717,800,632.6468844,744.2904522,0.006573392,0.002944354,457.1936561,10.0,150,24,500,55359.00838,173.872305,7.738248895,16,40,6,10,2,5,1
381,500,564,650,641.2674685,754.4323159,0.008399027,0.003552737,417.6552355,13.0,250,30,500,60440.2215,184.8592649,7.888200631,16,40,8,12,2,5,1
382,400,639,750,642.9648288,756.4292104,0.011001199,0.005015212,420.4648691,13.0,200,27,400,66124.07327,191.0048719,7.352327685,16,40,6,15,3,7,2
383,500,542,650,643.2588555,756.7751241,0.012154947,0.005186903,355.8153382,10.0,150,30,400,70654.50909,204.9187851,7.95849199,16,40,8,17,3,8,1
384,500,567,650,643.6302064,757.2120076,0.011070076,0.005046245,451.3311067,10.0,100,27,400,73708.39417,211.0222538,7.979220087,16,40,8,16,2,7,1
385,400,701,800,644.2697814,757.9644487,0.008801075,0.004024024,336.8784647,10.0,200,24,400,59707.52291,182.3518621,7.768337707,22,50,5,7,2,3,1
386,500,617,700,646.3728698,760.4386704,0.009147786,0.004002903,491.1310279,10.0,100,27,400,72346.77501,213.4354391,8.544645928,16,40,8,14,2,6,1
387,500,626,700,646.7066293,760.8313286,0.006915898,0.002771438,503.2616222,13.0,200,24,500,61979.18494,193.009725,8.473476314,22,50,7,6,1,3,1
388,500,617,700,648.8525903,763.3559886,0.009547491,0.004244655,479.6712965,10.0,100,24,400,73884.37482,216.4555266,8.555225981,16,40,8,15,2,7,1
389,500,664,750,651.3186024,766.2571792,0.007779123,0.003625009,555.8446099,13.0,150,24,400,74561.53955,222.9172004,9.134561082,16,40,8,13,2,6,1
390,400,648,750,651.8425932,766.873639,0.010361124,0.004653993,426.3869095,13.0,200,27,400,64138.71496,187.0945456,7.338695883,22,50,5,8,2,4,1
391,400,689,800,652.1261126,767.2071913,0.00960096,0.004534245,534.5800335,13.0,150,24,400,70317.6491,203.4058727,7.840763965,16,40,6,14,3,7,2
392,500,614,700,653.0737295,768.3220347,0.009350713,0.004539138,513.9888411,13.0,150,24,400,75581.06398,219.8300691,8.566786802,16,40,8,14,2,7,1
393,500,579,650,655.8758163,771.6186074,0.007773838,0.003400109,368.7366767,10.0,200,30,500,56991.94988,178.0244209,7.864641415,22,50,7,6,1,3,1
394,400,651,750,656.8642075,772.7814206,0.008157992,0.00354686,322.5230227,10.0,250,27,500,52368.20693,163.8407047,7.258069878,22,50,5,6,2,3,1
395,400,601,700,657.8156838,773.9008044,0.012009846,0.005781143,306.1979174,10.0,200,30,400,61180.76786,177.1149158,6.858777016,22,50,5,8,2,4,1
396,400,717,800,657.8364599,773.9252469,0.006723069,0.002951621,306.9528822,10.0,350,27,500,50823.42197,164.8374498,7.70738261,16,40,6,10,2,5,1
397,500,601,700,658.425214,774.6178988,0.00982342,0.004460225,325.6252058,10.0,200,24,400,67516.04372,203.7750462,8.511873133,22,50,7,8,2,4,1
398,400,667,750,658.7110081,774.9541272,0.007993347,0.003516835,435.2219708,10.0,150,27,500,55999.31774,171.0620023,7.282813035,16,40,6,11,2,5,1
399,500,601,700,658.7370741,774.9847931,0.009522035,0.004138268,308.4663065,10.0,250,27,400,64827.53676,198.46253,8.493460286,22,50,7,8,2,4,1
400,500,579,650,658.9153123,775.194485,0.008284623,0.003381624,324.4594268,10.0,250,27,500,56927.9179,177.868379,7.864282963,22,50,7,6,1,3,1
401,500,667,750,659.5465551,775.9371237,0.006346027,0.002592124,361.3843798,10.0,250,24,500,58537.59278,191.1912503,9.024986981,16,40,8,11,2,5,1
402,400,651,750,659.7777826,776.209156,0.010408132,0.004273727,280.5425333,10.0,300,30,400,57610.66151,174.1175266,7.294197384,22,50,5,8,2,3,1
403,500,679,750,659.8587706,776.304436,0.005807423,0.002419905,407.8824493,10.0,200,24,500,58176.63808,190.5106396,9.022426336,22,50,7,5,1,3,1
404,400,679,750,662.0710477,778.9071149,0.00725923,0.003403892,336.3949806,10.0,250,27,500,51188.41389,161.523406,7.249951854,22,50,5,5,1,3,1
405,500,614,700,667.8601082,785.7177743,0.007332249,0.00326845,403.1464138,13.0,300,27,500,60510.97628,190.0433564,8.463597802,16,40,8,11,2,5,1
406,500,626,700,667.9098947,785.7763468,0.008755436,0.003681322,402.7164555,13.0,250,27,400,66581.90753,201.9963408,8.505293264,22,50,7,7,1,3,1
407,400,726,800,669.7176097,787.9030702,0.0064489,0.002691238,395.1138521,13.0,350,27,500,52177.87102,167.5569807,7.716541839,22,50,5,5,1,2,1
408,400,701,800,671.3660141,789.8423695,0.008922752,0.004056888,402.3507874,10.0,150,27,400,62099.3453,187.1028874,7.784651456,22,50,5,7,2,3,1
409,400,729,800,675.3548842,794.5351579,0.006404487,0.003152027,464.8454328,10.0,150,24,500,55473.00152,174.0877078,7.739056327,22,50,5,5,1,3,1
410,500,614,700,678.558493,798.3041094,0.007144637,0.003312996,515.8046283,13.0,200,30,500,63781.79804,196.561111,8.485850667,16,40,8,11,2,5,1
411,500,667,750,682.358196,802.7743483,0.008509797,0.003679161,518.5425523,10.0,100,24,400,75025.70708,223.7849015,9.13787435,16,40,8,14,2,6,1
412,500,651,750,683.8097728,804.4820856,0.008208152,0.004048943,322.0378369,10.0,250,24,400,66178.76476,206.1946132,9.077578865,22,50,7,8,2,4,1
413,500,564,650,685.7716151,806.7901354,0.008892666,0.004150833,473.8009941,13.0,200,30,500,64895.42202,193.6632939,7.918711698,16,40,8,13,2,6,1
414,400,664,750,686.2769964,807.3847017,0.007865053,0.003909249,512.3472902,13.0,200,30,500,58614.05915,176.254025,7.300652119,16,40,6,11,2,6,1
415,500,617,700,686.9943193,808.2286109,0.009857488,0.004430288,316.6783878,10.0,250,27,400,67378.03502,203.4772077,8.510996144,16,40,8,15,2,7,1
416,400,698,800,687.5963882,808.9369273,0.007078146,0.003311061,459.287134,13.0,250,27,500,56473.76721,176.0563429,7.745934413,22,50,5,6,2,3,1
417,400,701,800,689.8231809,811.5566834,0.009538287,0.00396353,347.2943762,10.0,200,27,400,61181.89199,185.2477545,7.778482676,22,50,5,8,2,3,1
418,500,576,650,693.6026313,816.0030956,0.008529088,0.003581068,770.5836118,13.0,100,30,500,72896.64388,209.6239862,7.973102315,22,50,7,7,1,3,1
419,500,614,700,694.7896705,817.3996124,0.007808707,0.003354145,810.6345429,13.0,100,27,500,76300.28433,221.4294251,8.57122909,16,40,8,12,2,6,1
420,400,698,800,694.8111901,817.4249296,0.009776045,0.004456491,356.2686603,13.0,300,24,400,63422.15826,189.6681712,7.793842934,22,50,5,8,2,4,1
421,400,642,750,696.8202156,819.788489,0.011706797,0.005508479,296.83309,10.0,250,30,400,63233.23704,185.1864284,7.332817099,16,40,6,16,3,8,2
422,500,548,650,698.5965251,821.8782648,0.012113262,0.005619426,362.1644832,13.0,250,30,400,71671.34745,206.9103431,7.965504132,22,50,7,9,2,5,1
423,500,617,700,700.0113929,823.5428152,0.007383302,0.003502082,332.3631779,10.0,300,30,500,58367.41622,185.7568436,8.449055036,16,40,8,12,2,6,1
424,500,629,700,700.5484149,824.1746058,0.007006944,0.002961896,462.3311528,10.0,150,30,500,60581.00617,190.2066541,8.464009803,22,50,7,6,1,3,1
425,500,548,650,701.0395636,824.7524278,0.01263984,0.005258785,405.8068601,13.0,200,30,400,74004.32559,211.5438399,7.981418269,22,50,7,10,2,4,1
426,500,676,750,701.1927229,824.9326152,0.008178744,0.003325071,565.8899944,13.0,150,24,400,74799.28742,223.3698135,9.136235967,22,50,7,7,1,3,1
427,400,717,800,703.439833,827.5762741,0.007304703,0.003618509,597.9762769,10.0,100,24,500,62765.66102,188.5306038,7.788913487,16,40,6,11,2,6,1
428,400,714,800,706.600074,831.2942047,0.007258806,0.003025706,906.3183639,13.0,100,30,500,70095.01153,203.1552718,7.838725434,16,40,6,11,2,5,1
429,400,692,800,707.5167549,832.3726528,0.010678765,0.004460254,397.1850855,10.0,150,27,400,66709.35349,196.166165,7.816349348,16,40,6,15,3,7,2
430,400,667,750,707.5653993,832.4298816,0.00869765,0.003521598,379.1131885,10.0,200,30,500,55434.66452,169.9003552,7.279070391,16,40,6,12,2,5,1
431,500,601,700,718.9731458,845.8507597,0.010253357,0.004536789,319.0241168,10.0,250,30,400,67465.59053,203.6440818,8.511612438,22,50,7,9,2,4,1
432,500,714,800,719.511968,846.4846683,0.005668228,0.002749548,455.5440965,13.0,300,24,500,63268.793,205.6214647,9.632201767,16,40,8,10,2,5,1
433,500,614,700,719.6990889,846.7048104,0.010122868,0.005049334,688.3881042,13.0,100,27,400,85864.1474,240.2143538,8.637036961,16,40,8,16,2,8,1
434,500,617,700,720.3276257,847.4442655,0.010090048,0.004571637,405.051778,10.0,150,30,400,71694.04087,212.0428968,8.540454293,16,40,8,16,2,7,1
435,400,689,800,724.6284753,852.5040886,0.010937055,0.004689015,544.8176411,13.0,150,27,400,73510.2058,209.6765553,7.86273159,16,40,6,16,3,7,2
436,400,714,800,725.1053455,853.0651123,0.007775731,0.00316931,422.4297785,13.0,300,27,500,57112.4482,177.2820905,7.750407042,16,40,6,11,2,5,1
437,500,667,750,727.8696535,856.3172394,0.007037246,0.003123753,466.1564948,10.0,150,24,500,65290.4927,204.5476309,9.071201596,16,40,8,12,2,6,1
438,500,701,800,728.1008809,856.5892717,0.007967668,0.003221863,324.7493612,10.0,300,24,400,66994.67629,212.8518821,9.658077401,22,50,7,8,2,3,1
439,500,598,700,728.2929804,856.8152711,0.010498282,0.005162981,432.3279244,13.0,200,27,400,74804.20039,218.2000691,8.561723809,22,50,7,9,2,5,1
440,400,692,800,729.9994696,858.8229055,0.010851472,0.004375811,352.5606636,10.0,200,30,400,64761.85509,192.2857374,7.803098707,16,40,6,16,3,7,2
441,500,648,750,732.044089,861.22834,0.00905506,0.003894567,726.5073151,13.0,100,27,400,84481.34534,242.5753849,9.202345666,22,50,7,8,2,4,1
442,500,664,750,733.1562665,862.5367842,0.009134981,0.004275217,414.8298254,13.0,250,24,400,73679.27235,221.0277531,9.128915053,16,40,8,15,2,7,1
443,500,667,750,736.0554451,865.9475825,0.009174129,0.003778056,426.1588341,10.0,150,27,400,72523.27842,218.7539577,9.120969585,16,40,8,15,2,7,1
444,400,648,750,738.8238945,869.2045817,0.009255993,0.004003812,607.514727,13.0,150,30,500,63903.04947,186.7169306,7.336842922,22,50,5,7,2,3,1
445,500,714,800,744.4432021,875.8155319,0.007709708,0.00372697,597.7003787,13.0,150,24,400,79561.70442,237.8279467,9.74375617,16,40,8,14,2,7,1
446,500,642,750,749.404581,881.6524482,0.010393409,0.004164676,410.1858643,10.0,150,27,400,75270.68467,224.1502949,9.13987418,16,40,8,17,3,7,1
447,500,614,700,750.1007141,882.4714284,0.008090623,0.003845664,454.6814089,13.0,250,30,500,65141.71181,199.1761869,8.495360057,16,40,8,13,2,6,1
448,500,679,750,750.4897232,882.9290861,0.006775087,0.002967158,367.8860478,10.0,250,24,500,60878.12929,195.7833329,9.041105786,22,50,7,6,1,3,1
449,500,589,700,754.2274661,887.3264307,0.011567647,0.005693235,436.1683222,13.0,200,30,400,78333.73743,225.1434048,8.585980932,16,40,8,18,3,9,2
450,400,698,800,755.1638939,888.4281104,0.009803247,0.004800637,561.7437252,13.0,150,30,400,71174.0781,205.0736726,7.846695925,22,50,5,8,2,4,1
451,400,689,800,764.0733911,898.9098719,0.008793965,0.003575372,463.0480637,13.0,250,30,500,60756.85805,184.4776225,7.775382501,16,40,6,13,3,5,1
452,400,698,800,766.4283583,901.6804215,0.007882705,0.003707976,469.096587,13.0,250,30,500,59080.22467,181.1758346,7.763869155,22,50,5,6,2,3,1
453,400,714,800,766.6557149,901.9478999,0.00822779,0.003543561,659.3569154,13.0,150,27,500,66170.29986,195.2598276,7.812226519,16,40,6,12,2,5,1
454,500,717,800,769.6334314,905.4510958,0.006292946,0.002902744,360.318139,10.0,300,24,500,62300.69455,203.6364138,9.625767109,16,40,8,11,2,6,1
455,400,698,800,771.3899063,907.5175368,0.008151952,0.003940813,528.7724876,13.0,200,27,500,62253.33655,187.4621787,7.785556852,22,50,5,7,2,3,1
456,500,589,700,780.2455252,917.9359121,0.012189496,0.00590958,436.1683222,13.0,200,30,400,80251.74554,228.9106739,8.599178532,16,40,8,19,3,9,2
457,400,717,800,782.8283012,920.974472,0.008289607,0.003428613,337.1411577,10.0,300,30,500,55987.96455,174.9972037,7.742876427,16,40,6,12,2,5,1
458,500,692,800,784.477824,922.9150871,0.009532687,0.003872762,320.5799686,10.0,300,24,400,72725.16094,224.1117026,9.697496695,16,40,8,17,3,7,1
459,500,651,750,785.0239147,923.5575467,0.009907326,0.004950195,506.1037504,10.0,100,24,400,80523.96567,234.5715982,9.175741839,22,50,7,9,2,5,1
460,500,714,800,788.281159,927.3895988,0.008738062,0.003630822,787.2420883,13.0,100,24,400,90066.34941,258.6653644,9.81548216,16,40,8,16,2,7,1
461,500,676,750,789.0759606,928.3246595,0.007076116,0.003346765,543.4582374,13.0,200,24,500,68313.65434,210.536767,9.09186478,22,50,7,7,1,3,1
462,400,698,800,789.4790477,928.7988796,0.010893925,0.005309872,737.2285485,13.0,100,27,400,81591.22772,225.7141039,7.917888063,22,50,5,9,2,4,1
463,400,648,750,792.5941196,932.4636701,0.01264743,0.00620652,521.5042033,13.0,150,30,400,75169.56705,208.8461401,7.414366568,22,50,5,9,2,5,1
464,500,629,700,795.2084357,935.5393362,0.007887156,0.003864721,462.3311528,10.0,150,30,500,64938.15081,198.7647703,8.493990828,22,50,7,7,1,4,1
465,400,689,800,799.8172641,940.9614872,0.012099769,0.005102345,408.1765352,13.0,250,30,400,71105.82371,204.804616,7.846592575,16,40,6,17,3,8,2
466,500,639,750,800.5002794,941.7650346,0.010602925,0.005300003,411.0795767,13.0,250,27,400,78565.04709,230.6241818,9.162533522,16,40,8,18,3,9,2
467,500,642,750,803.5505583,945.353598,0.010270309,0.005124789,340.7878252,10.0,250,30,400,73774.19931,221.1183379,9.129828365,16,40,8,17,3,9,2
468,500,717,800,804.4058907,946.3598714,0.008535067,0.004209405,354.6868342,10.0,250,24,400,73123.12476,224.9175845,9.700169324,16,40,8,15,2,8,1
469,500,651,750,808.3227589,950.9679517,0.010374399,0.004476033,313.6772926,10.0,300,27,400,71874.51081,217.3596463,9.116831183,22,50,7,9,2,4,1
470,500,717,800,811.4245276,954.6170913,0.006719773,0.00312404,430.7094494,10.0,200,24,500,66448.91248,211.8447112,9.654146243,16,40,8,12,2,6,1
471,500,614,700,816.3525514,960.4147663,0.009002615,0.004337868,413.932596,13.0,300,30,500,67046.431,202.8800156,8.508567534,16,40,8,14,2,7,1
472,400,698,800,823.0650414,968.3118134,0.008632798,0.004106021,422.7730179,13.0,300,30,500,60181.7127,183.3034273,7.771545791,22,50,5,7,2,4,1
473,500,639,750,824.9789561,970.5634777,0.011220516,0.005367856,461.9691366,13.0,200,27,400,82538.12029,238.4866224,9.189712511,16,40,8,19,3,9,2
474,500,651,750,828.1568877,974.3022208,0.009956357,0.0047302,529.6311382,10.0,100,30,400,80091.57424,233.7223135,9.172766602,22,50,7,9,2,5,1
475,500,692,800,828.6917976,974.9315266,0.009561334,0.004334189,333.4326981,10.0,300,27,400,74042.68734,226.6995313,9.706562446,16,40,8,17,3,8,1
476,500,689,800,829.7560547,976.1835937,0.010051914,0.004416174,485.3199467,13.0,200,24,400,82605.88204,243.7048666,9.764980464,16,40,8,18,3,8,1
477,500,692,800,832.2625639,979.1324282,0.009888416,0.004069462,355.1725193,10.0,250,27,400,75147.46129,228.8936993,9.714098557,16,40,8,18,3,8,1
478,400,701,800,832.9609622,979.9540732,0.01192588,0.004874231,286.3591757,10.0,350,30,400,65725.60993,194.1040449,7.809932778,22,50,5,9,2,4,1
479,500,598,700,834.1232746,981.3214996,0.012185614,0.005980164,680.954761,13.0,100,30,400,91042.24996,250.3634186,8.672725358,22,50,7,10,2,5,1
480,500,601,700,849.4257564,999.3244193,0.012676301,0.005959522,394.5480041,10.0,150,30,400,79733.0023,227.8241816,8.595792544,22,50,7,11,2,5,1
481,500,701,800,850.0135898,1000.015988,0.009205108,0.00402258,337.7692505,10.0,300,27,400,72545.36335,223.7543031,9.696271057,22,50,7,9,2,4,1
482,500,642,750,865.7089312,1018.481096,0.011403087,0.005652899,371.0413625,10.0,200,30,400,79260.78788,231.9295936,9.167486716,16,40,8,19,3,10,2
483,500,651,750,877.1983202,1031.998024,0.011311836,0.004670653,345.5652246,10.0,250,30,400,75600.78749,224.7009452,9.142410748,22,50,7,10,2,4,1
484,500,664,750,877.199058,1031.998892,0.008097641,0.004027209,557.8082625,13.0,200,30,500,72634.9865,219.0353127,9.121570157,16,40,8,14,2,7,1
485,500,726,800,878.8061466,1033.889584,0.006818377,0.003277367,463.2002998,13.0,300,24,500,68116.10361,215.1351633,9.665575053,22,50,7,7,1,4,1
486,500,676,750,891.228963,1048.504662,0.00816275,0.003634408,892.4901482,13.0,100,27,500,82863.3224,239.3973337,9.191212231,22,50,7,7,1,4,1
487,500,698,800,900.7447279,1059.69968,0.010085777,0.004859756,436.0711116,13.0,250,24,400,81697.39604,241.8504471,9.758919243,22,50,7,10,2,5,1
488,500,714,800,903.1479241,1062.526969,0.007366395,0.00322201,447.5015944,13.0,350,30,500,68158.62154,215.1966207,9.665927458,16,40,8,13,2,6,1
489,500,651,750,906.086745,1065.984406,0.008607715,0.00425254,414.5899422,10.0,200,30,500,68998.96507,211.7673891,9.096893556,22,50,7,8,2,4,1
490,500,698,800,911.6213455,1072.495701,0.007668943,0.003566559,921.5356856,13.0,100,27,500,85390.51301,249.4597459,9.783366706,22,50,7,8,2,4,1
491,500,676,750,912.4651987,1073.488469,0.007961296,0.003782029,455.73035,13.0,300,30,500,68134.66415,210.0909575,9.090888897,22,50,7,7,1,4,1
492,500,667,750,927.7362002,1091.454353,0.008817692,0.004219893,359.2969849,10.0,300,30,500,68264.4009,210.2730725,9.091978892,16,40,8,15,2,7,1
493,500,717,800,932.4299748,1096.976441,0.007949683,0.003403277,373.6352012,10.0,300,27,500,68309.86544,215.439369,9.667115541,16,40,8,14,2,6,1
494,500,648,750,936.3636059,1101.604242,0.012333549,0.005169646,393.8486831,13.0,300,30,400,81357.58265,236.0628456,9.181874319,22,50,7,11,2,5,1
495,500,698,800,946.9160017,1114.018826,0.01079329,0.004556336,411.9764257,13.0,300,27,400,81264.9947,240.96165,9.7560511,22,50,7,10,2,5,1
496,500,717,800,953.8448696,1122.170435,0.007675453,0.003694788,366.1189889,10.0,350,30,500,67688.6197,214.2018459,9.662887758,16,40,8,14,2,7,1
497,500,729,800,957.119412,1126.022838,0.007356605,0.003512113,359.4401079,10.0,350,27,500,66657.38013,212.1726876,9.655801796,22,50,7,7,1,4,1
498,500,714,800,966.4900952,1137.047171,0.008299568,0.003602864,434.958705,13.0,350,27,500,71803.58696,222.3559051,9.691008057,16,40,8,15,2,7,1
499,500,698,800,972.4716442,1144.084287,0.008126764,0.003705773,516.8853802,13.0,250,30,500,73255.79431,225.2698159,9.700833527,22,50,7,8,2,4,1
500,500,698,800,979.0046208,1151.770142,0.011177423,0.004885275,411.9764257,13.0,300,27,400,83198.65368,244.7596598,9.769356391,22,50,7,11,2,5,1
501,500,714,800,997.0697059,1173.023183,0.008486553,0.003528255,447.5015944,13.0,350,30,500,72115.30504,222.9681683,9.693152954,16,40,8,15,2,7,1
502,500,698,800,1059.723804,1246.733887,0.009109148,0.004144643,470.5618111,13.0,300,30,500,75581.65658,229.7986816,9.716944687,22,50,7,9,2,4,1
503,500,701,800,1091.608623,1284.245439,0.012449122,0.005471425,570.309413,10.0,100,30,400,94368.37715,266.8518152,9.845798674,22,50,7,12,2,6,1
