name,b,d,h,PiM,M,rho_t,rho_c,PiVn,stirrup,stirrup_space,fck,fy,Cost,CO2,UnitWeight,dimension,PI_size,n_b,N_r,N_n,N_r_C,N_n_C
606,300,689,800,508.191187,597.8719847,0.009732716,0.004545914,317.1606833,13,300,27,400,48661.86677,144.4364752,5.852825931,16,40,4,11,3,5,2
607,500,479,550,509.332203,599.2143565,0.01131911,0.004910323,389.6978728,10,100,30,400,62682.73269,179.1781387,6.753798352,22,50,7,7,1,3,1
608,500,517,600,510.49529,600.5826941,0.010477799,0.004304246,330.3210153,10,150,27,400,61417.67492,181.6938844,7.320124967,16,40,8,14,2,6,1
609,300,701,800,510.9800536,601.1530042,0.009431962,0.004411202,238.8947457,10,300,24,400,45519.38287,138.1909995,5.831401323,22,50,3,6,2,3,1
610,400,664,750,511.2076193,601.4207286,0.007649376,0.003468064,374.1682956,13,250,24,400,55195.4265,169.4859781,7.27727356,16,40,6,10,2,5,1
611,500,517,600,511.6635395,601.9571053,0.009707882,0.004468237,420.6133617,10,100,30,400,64064.27993,186.9920801,7.338065027,16,40,8,13,2,6,1
612,300,642,750,511.728867,602.0339612,0.008665681,0.004146249,283.131892,10,250,30,500,41562.82729,127.3945367,5.459225351,16,40,4,9,3,5,2
613,400,579,650,512.072761,602.4385424,0.007904526,0.003317701,320.9581889,10,200,27,500,46235.32506,143.6944041,6.296090136,22,50,5,5,1,2,1
614,300,639,750,512.7969262,603.2905014,0.009109109,0.003735162,555.3276832,13,150,30,500,49496.11219,143.1828441,5.51325418,16,40,4,9,3,4,1
615,400,648,750,512.8405864,603.3418663,0.007947106,0.003335965,502.76903,13,150,24,400,59921.93882,178.8974042,7.309449345,22,50,5,6,2,3,1
616,400,567,650,513.577728,604.2090917,0.010422017,0.004986128,422.4718002,10,100,30,400,58927.15608,168.7713315,6.383019129,16,40,6,12,2,6,1
617,400,629,700,514.7722275,605.6143853,0.006533262,0.002693669,348.6747855,10,200,27,500,45986.86112,147.2716972,6.754229445,22,50,5,5,1,2,1
618,300,701,800,514.8638443,605.7221698,0.007272288,0.003472367,293.951157,10,250,24,500,41196.17099,129.7186524,5.801601906,22,50,3,5,2,2,1
619,400,592,700,514.8949682,605.7587861,0.010203846,0.004281665,432.7795394,10,100,27,400,60643.3201,176.215429,6.854655206,16,40,6,13,3,6,1
620,400,592,700,515.0808564,605.9774781,0.010314846,0.004173462,339.7883968,10,150,27,400,56784.8311,168.5369029,6.828376308,16,40,6,13,3,5,1
621,400,629,700,515.7875285,606.8088571,0.006485359,0.002757242,348.6747855,10,200,27,500,46017.49373,147.3318645,6.754440225,22,50,5,5,1,2,1
622,300,692,800,517.393164,608.69784,0.007900037,0.003266621,270.7140376,10,300,27,500,41076.0356,129.4678166,5.800815619,16,40,4,9,3,4,1
623,500,579,650,518.6490608,610.1753657,0.007697026,0.003518163,313.7054811,10,200,24,400,57084.71916,178.2066343,7.86527975,22,50,7,6,1,3,1
624,400,614,700,519.0248863,610.6175133,0.009066903,0.004121222,355.1161814,13,250,27,400,55402.50946,165.8246019,6.818857121,16,40,6,11,2,5,1
625,500,514,600,519.3004239,610.9416752,0.009902439,0.004573606,380.6290622,13,200,30,400,62701.38521,184.2687116,7.328813085,16,40,8,13,2,6,1
626,300,651,750,519.3039952,610.9458767,0.010554835,0.005062547,440.489292,10,100,30,400,52180.21799,148.4061788,5.531855277,22,50,3,6,2,3,1
627,400,551,650,519.507539,611.18534,0.010855957,0.005076109,323.9993198,10,150,30,400,55071.21674,161.0946267,6.356766421,22,50,5,7,2,3,1
628,500,567,650,519.9674417,611.726402,0.006674638,0.002683694,518.1292205,10,100,27,500,58821.93071,181.7829022,7.876787999,16,40,8,10,2,4,1
629,300,692,800,520.0140979,611.7812917,0.007698464,0.003574252,297.8888141,10,250,27,500,42019.83959,131.3415654,5.807255642,16,40,4,9,3,4,1
630,400,667,750,520.4549092,612.2998932,0.006228037,0.002555007,425.3112533,10,150,24,500,50345.86121,159.9577259,7.243912234,16,40,6,9,2,4,1
631,400,617,700,521.2412703,613.2250239,0.009458612,0.003839702,451.0557023,10,100,27,400,59492.23135,173.95451,6.846734694,16,40,6,12,2,5,1
632,400,564,650,521.8853514,613.9827664,0.010505697,0.005211403,334.1241884,13,250,30,400,55769.36616,162.4770465,6.361540068,16,40,6,12,2,6,1
633,500,567,650,522.1302191,614.270846,0.008910257,0.003740744,440.8000407,10,100,24,400,66075.00461,196.0290782,7.926695588,16,40,8,13,2,6,1
634,400,629,700,522.599267,614.8226671,0.006599074,0.002807011,286.9228549,10,300,27,500,44487.48176,144.2788812,6.744042085,22,50,5,5,1,2,1
635,300,692,800,524.9713999,617.6134117,0.009692871,0.004696388,272.5729306,10,250,30,400,47046.98531,141.215669,5.841846869,16,40,4,11,3,5,2
636,500,576,650,525.9023822,618.708685,0.005993141,0.00294768,749.7667526,13,100,24,500,65804.43212,195.6937687,7.9243016,22,50,7,5,1,3,1
637,500,517,600,527.3700665,620.4353723,0.007774351,0.003716193,380.0082766,10,150,30,500,54806.54656,168.7085902,7.274634533,16,40,8,10,2,5,1
638,400,564,650,528.0125892,621.1912814,0.008618653,0.003791338,715.9153463,13,100,30,500,61100.30531,173.235429,6.397441326,16,40,6,10,2,5,1
639,300,692,800,529.0832329,622.4508622,0.009901656,0.004652881,250.8331095,10,300,30,400,46540.86156,140.2015929,5.838418475,16,40,4,11,3,5,2
640,500,529,600,529.1805354,622.5653358,0.00770585,0.003173031,296.440478,10,250,27,500,50796.96672,160.748169,7.247275644,22,50,7,6,1,3,1
641,500,514,600,529.2287067,622.6220079,0.010530618,0.004977155,439.823984,13,150,27,400,68026.40393,194.8122559,7.365225004,16,40,8,14,2,7,1
642,300,689,800,529.512849,622.9562929,0.010160359,0.004930071,682.9708735,13,100,27,400,63024.7534,172.9849255,5.950739594,16,40,4,11,3,6,2
643,400,601,700,531.145251,624.8767659,0.009849311,0.00399138,269.4302114,10,250,27,400,52692.20783,160.4133713,6.800446006,22,50,5,7,2,3,1
644,300,642,750,531.4480431,625.2329919,0.009166733,0.004287214,510.0334214,10,100,30,500,49108.22827,142.3850552,5.510682672,16,40,4,9,3,5,2
645,500,514,600,532.9095639,626.9524282,0.010270824,0.004745497,380.6290622,13,200,30,400,63780.25835,186.3877878,7.33623669,16,40,8,13,2,6,1
646,500,564,650,532.9908248,627.0480292,0.008840597,0.003616742,632.330441,13,100,27,400,73926.3528,211.6680378,7.980129175,16,40,8,13,2,5,1
647,400,601,700,533.3362716,627.4544372,0.009815179,0.004691317,430.4289113,10,100,24,400,60594.47564,176.1067443,6.8543537,22,50,5,7,2,3,1
648,400,667,750,533.6821066,627.8613019,0.006160227,0.002920477,294.3461096,10,300,24,500,46893.77417,153.0721261,7.220444153,16,40,6,8,2,4,1
649,400,614,700,533.9483903,628.1745769,0.00729016,0.00330017,404.0147568,13,250,27,500,50445.1048,156.0874808,6.784745775,16,40,6,9,2,4,1
650,400,551,650,534.3261988,628.6190575,0.009207638,0.003756557,313.1804601,10,200,30,500,48241.85699,147.6355479,6.309896857,22,50,5,6,2,3,1
651,400,567,650,535.7309785,630.2717394,0.008712298,0.003899328,322.2746295,10,200,30,500,48511.84564,148.1722212,6.311737325,16,40,6,10,2,5,1
652,400,592,700,535.881452,630.4487671,0.010303005,0.004968879,339.7883968,10,150,27,400,58226.55996,171.3686848,6.838296683,16,40,6,13,3,6,1
653,400,617,700,536.0555776,630.6536207,0.007130432,0.003489408,402.5966356,10,150,27,500,50492.25728,156.1772999,6.785077812,16,40,6,9,2,5,1
654,300,670,800,536.5879693,631.2799639,0.011122559,0.00459893,308.4145977,13,300,27,400,50005.04116,147.0675,5.862087647,22,50,3,7,3,3,1
655,300,714,800,537.705868,632.5951389,0.007472385,0.003000852,349.7331179,13,350,30,500,42227.71697,131.7746886,5.808618677,16,40,4,8,2,4,1
656,400,601,700,537.8629713,632.7799663,0.00993012,0.004748549,336.024052,10,150,24,400,57216.85438,169.3769668,6.83137207,22,50,5,7,2,3,1
657,500,479,550,537.9700971,632.9059966,0.009127569,0.004501534,352.0773008,10,150,30,500,54350.02808,162.7211105,6.696706937,22,50,7,6,1,3,1
658,400,548,650,538.0972765,633.0556194,0.008762811,0.004307503,422.8408359,13,200,30,500,51917.71189,154.9489521,6.334936436,22,50,5,6,2,3,1
659,400,614,700,539.0232423,634.144991,0.009605542,0.004294886,404.0147568,13,200,27,400,58720.66932,172.3926118,6.841551645,16,40,6,12,2,6,1
660,300,651,750,539.7580386,635.0094572,0.008619336,0.004129501,261.5363204,10,300,30,500,40839.83223,125.9513047,5.454313336,22,50,3,5,2,3,1
661,500,514,600,539.864083,635.1342153,0.008022782,0.00386692,380.6290622,13,250,30,500,55577.87846,170.226403,7.279934395,16,40,8,10,2,5,1
662,300,714,800,540.7520178,636.1788444,0.007500451,0.003051417,620.5069887,13,150,30,500,49820.91938,146.8817794,5.860343366,16,40,4,8,2,4,1
663,400,564,650,541.6714333,637.2605097,0.009051182,0.00378378,715.9153463,13,100,30,500,61845.24154,174.6986007,6.402567149,16,40,6,10,2,5,1
664,500,567,650,543.904891,639.888107,0.009012224,0.004333387,440.8000407,10,100,24,400,67605.08744,199.0344011,7.937223917,16,40,8,13,2,6,1
665,300,689,800,545.1939372,641.404632,0.010748125,0.004377348,507.328006,13,150,30,400,56551.48886,160.1016747,5.906655661,16,40,4,12,3,5,2
666,400,614,700,545.6567643,641.9491345,0.007376805,0.003512396,363.2659439,13,300,27,500,49709.53838,154.6089643,6.779776,16,40,6,9,2,5,1
667,300,698,800,546.186478,642.572327,0.010282111,0.004263115,413.9507041,13,200,27,400,52243.17049,151.5443186,5.877268769,22,50,3,6,2,3,1
668,500,564,650,546.8465465,643.3488782,0.007133653,0.003259792,546.9940836,13,150,24,500,62527.21433,189.1006214,7.90217521,16,40,8,10,2,5,1
669,400,548,650,547.7093037,644.3638868,0.011567255,0.005613874,324.6454881,13,250,30,400,57147.87436,165.1760364,6.37104881,22,50,5,7,2,4,1
670,400,664,750,547.7178112,644.3738955,0.006346539,0.003049147,823.6529212,13,100,24,500,64020.56962,187.1398383,7.337130366,16,40,6,9,2,4,1
671,500,564,650,548.8123789,645.6616222,0.00903094,0.004463527,472.1330722,13,150,24,400,69321.98546,202.4466188,7.948929269,16,40,8,13,2,7,1
672,400,601,700,549.0156768,645.9007963,0.009723804,0.004151177,277.8764596,10,250,30,400,52756.25737,160.5391747,6.800886724,22,50,5,7,2,3,1
673,300,701,800,549.0580345,645.9506289,0.007908413,0.003364255,549.5169412,10,100,27,500,48717.56504,144.6639295,5.85288885,22,50,3,5,2,2,1
674,400,598,700,550.0714431,647.1428742,0.007992266,0.003316461,750.6692764,13,100,27,500,62173.29054,179.4056747,6.864680384,22,50,5,6,2,3,1
675,500,526,600,550.1048179,647.1821387,0.009908541,0.004719118,338.3847533,13,250,27,400,61393.79695,181.6411634,7.31997646,22,50,7,7,1,4,1
676,500,526,600,550.9198968,648.1410551,0.007842873,0.003651521,694.4523934,13,100,27,500,66243.97982,191.4584963,7.35256092,22,50,7,6,1,3,1
677,300,673,800,550.9810834,648.2130393,0.01114446,0.004522488,455.3752588,10,100,30,400,54875.40461,156.7588933,5.895260254,22,50,3,7,3,3,1
678,500,514,600,550.9822514,648.2144135,0.010925216,0.005441905,330.664949,13,250,27,400,64518.79346,187.7877639,7.34145583,16,40,8,14,2,7,1
679,400,551,650,552.2530255,649.7094417,0.012297084,0.005154611,280.723881,10,200,30,400,55926.7371,162.729859,6.362775657,22,50,5,8,2,3,1
680,400,567,650,552.2530424,649.7094616,0.00890481,0.004214414,489.269914,10,100,30,500,54893.53756,160.8486714,6.355264251,16,40,6,10,2,5,1
681,300,701,800,553.4594503,651.128765,0.007430322,0.003568562,261.9605914,10,350,30,500,40343.28127,128.0106662,5.795822205,22,50,3,5,2,2,1
682,400,667,750,553.5573843,651.2439816,0.006598297,0.00292168,294.3461096,10,300,24,500,47804.40396,154.8607459,7.226710095,16,40,6,9,2,4,1
683,300,670,800,553.6318117,651.3315432,0.011334555,0.005066792,397.3452317,13,200,27,400,54192.6679,155.3734376,5.890683042,22,50,3,7,3,3,1
684,300,689,800,554.0451564,651.8178311,0.010784829,0.00468311,690.2331011,13,100,30,400,63631.05364,174.1757944,5.954911478,16,40,4,12,3,5,2
685,400,601,700,554.6253848,652.5004527,0.009869825,0.004738892,344.9540988,10,150,27,400,57086.19013,169.1203217,6.830472984,22,50,5,7,2,3,1
686,500,564,650,556.3880948,654.5742292,0.008908332,0.004238645,407.7474069,13,200,27,400,65122.1591,194.1086411,7.92027185,16,40,8,13,2,6,1
687,500,567,650,556.8538704,655.1222005,0.009437986,0.003795901,291.0156336,10,250,27,400,60034.51608,183.9753242,7.885645282,16,40,8,13,2,6,1
688,500,614,700,557.4414735,655.8134983,0.006026655,0.002649178,391.7424023,13,300,24,500,55919.42176,181.0248224,8.432003829,16,40,8,9,2,4,1
689,500,548,650,557.937363,656.3968977,0.009718617,0.004444341,386.0019315,13,200,24,400,66051.16583,195.9225853,7.926693467,22,50,7,8,2,4,1
690,300,667,800,558.8587387,657.4808691,0.011874173,0.005282128,451.3154497,10,100,30,400,57465.12799,161.8582632,5.913045264,16,40,4,13,4,6,2
691,300,698,800,559.1245055,657.7935359,0.010223287,0.004766741,321.303566,13,300,27,400,49841.03574,146.7453676,5.860959144,22,50,3,6,2,3,1
692,300,670,800,560.1742645,659.0285465,0.0109451,0.005048408,671.1990968,13,100,30,400,62933.25271,172.7836621,5.95016844,22,50,3,7,3,3,1
693,400,551,650,560.6338798,659.5692703,0.012224581,0.005551718,323.9993198,10,150,30,400,58229.47952,167.2979507,6.378498074,22,50,5,8,2,4,1
694,400,617,700,561.9135494,661.074764,0.007391529,0.00354025,350.693909,10,200,30,500,49158.6262,153.5079152,6.776036712,16,40,6,9,2,5,1
695,300,701,800,561.9950222,661.1706143,0.007792365,0.003819694,343.055399,10,200,27,500,43723.30243,134.711015,5.818912993,22,50,3,5,2,3,1
696,400,564,650,563.2111831,662.6013919,0.00924804,0.004257807,435.1865538,13,200,30,500,53747.9027,158.554505,6.347500548,16,40,6,11,2,5,1
697,300,673,800,563.2530963,662.6507016,0.0109792,0.005127624,265.0889918,10,250,30,400,48906.85873,144.8636538,5.854658285,22,50,3,7,3,3,1
698,400,598,700,564.9721495,664.6731171,0.010136116,0.004876597,345.8623395,13,250,27,400,57804.41722,170.5337092,6.835407761,22,50,5,7,2,4,1
699,400,601,700,565.6720696,665.4965525,0.008095728,0.003582588,510.1626025,10,100,27,500,55311.69567,165.730535,6.818003483,22,50,5,6,2,3,1
700,400,617,700,567.3047998,667.4174115,0.009691911,0.004631211,314.349609,10,200,30,400,55661.98819,166.2815392,6.820785618,16,40,6,12,2,6,1
701,500,514,600,567.7749332,667.9705096,0.01176466,0.004720493,339.6944241,13,250,30,400,64754.48944,188.2507078,7.343077628,16,40,8,15,2,6,1
702,500,576,650,569.55446,670.0640706,0.006800623,0.00283424,569.3304813,13,150,27,500,60758.52518,185.6122771,7.890044026,22,50,7,5,1,3,1
703,400,617,700,570.5580312,671.2447425,0.008195057,0.003309552,402.5966356,10,150,27,500,52188.92215,159.5098161,6.796752373,16,40,6,10,2,4,1
704,500,614,700,571.2954465,672.11229,0.006092723,0.002857662,432.4912152,13,250,24,500,58019.16993,185.1863963,8.446350644,16,40,8,10,2,5,1
705,500,579,650,571.6479677,672.5270209,0.008782549,0.004082223,313.7054811,10,200,24,400,60795.31795,185.4948329,7.890811965,22,50,7,7,1,3,1
706,500,579,650,572.0507563,673.0008897,0.006685515,0.003308395,404.6545884,10,150,24,500,56289.92622,176.6959912,7.859673961,22,50,7,5,1,3,1
707,300,667,800,573.7409522,674.9893555,0.011906347,0.005866666,294.1572772,10,200,30,400,52628.52519,152.208644,5.88017154,16,40,4,13,4,7,2
708,500,517,600,574.2880334,675.6329804,0.011422959,0.005245424,339.4031916,10,150,30,400,65206.46909,189.135671,7.346195235,16,40,8,15,2,7,1
709,400,598,700,575.1815695,676.6841994,0.010289751,0.005083783,472.8605942,13,150,27,400,63476.38617,181.8035967,6.874085231,22,50,5,7,2,4,1
710,300,667,800,576.0653413,677.723931,0.012195717,0.005680741,451.3154497,10,100,30,400,58584.81212,164.0574986,5.920749685,16,40,4,13,4,6,2
711,300,701,800,576.2583776,677.9510325,0.008180479,0.003446821,309.1518011,10,250,30,500,42638.43948,132.5514941,5.811525994,22,50,3,5,2,2,1
712,400,626,700,577.2893585,679.1639512,0.007442236,0.003317434,785.8176706,13,100,27,500,62089.17292,179.2404544,6.86410158,22,50,5,5,1,3,1
713,300,701,800,577.5285006,679.4452948,0.010706995,0.004391843,276.1179543,10,250,30,400,48311.04045,143.6933731,5.850558526,22,50,3,6,2,3,1
714,500,526,600,578.8012711,680.9426719,0.008415287,0.003479774,529.1497125,13,150,30,500,60811.05845,180.6258234,7.315615988,22,50,7,6,1,3,1
715,300,698,800,579.0965571,681.2900672,0.010479926,0.005218233,413.9507041,13,200,27,400,54119.03686,155.2288147,5.890176395,22,50,3,6,2,3,1
716,500,551,650,579.1780986,681.3859984,0.009979847,0.004859014,272.5696592,10,250,24,400,62450.27023,188.715146,7.902281651,22,50,7,8,2,4,1
717,500,614,700,579.9704592,682.3181873,0.006284776,0.002532199,606.8904783,13,150,27,500,63480.27573,196.062221,8.483522633,16,40,8,10,2,4,1
718,400,639,750,580.4832093,682.9214227,0.0097676,0.004761729,665.4179929,13,100,24,400,73486.00255,205.7314348,7.40226095,16,40,6,13,3,7,2
719,500,564,650,580.5129462,682.9564073,0.007548456,0.003288064,744.621958,13,100,27,500,70374.91251,204.6924514,7.955692112,16,40,8,11,2,5,1
720,400,664,750,583.7171428,686.7260503,0.009123737,0.00365489,348.780741,13,300,27,400,57248.26663,173.4825347,7.291495369,16,40,6,12,2,5,1
721,500,548,650,584.2357782,687.3362096,0.010128977,0.004938407,604.2138156,13,100,24,400,77875.18077,219.4026143,8.00735907,22,50,7,8,2,4,1
722,500,567,650,584.6744561,687.8523013,0.009955711,0.004186444,291.0156336,10,250,27,400,62035.24545,187.9050708,7.899412077,16,40,8,14,2,6,1
723,500,517,600,586.236895,689.6904647,0.011925754,0.005246083,274.4350555,10,250,30,400,63126.76918,184.9709356,7.332101799,16,40,8,15,2,7,1
724,400,648,750,588.4318502,692.272765,0.009518027,0.004129944,330.7479827,13,300,24,400,58085.8019,175.1204049,7.29727784,22,50,5,7,2,3,1
725,500,501,600,591.4138382,695.7809861,0.012634985,0.005277758,289.5509698,10,200,30,400,64413.93303,187.5227086,7.340894643,22,50,7,9,2,4,1
726,500,629,700,591.6936422,696.1101673,0.006001101,0.002570871,439.5988534,10,150,24,500,57167.52988,183.5020507,8.440522055,22,50,7,5,1,3,1
727,400,617,700,592.0877517,696.5738255,0.008220876,0.003496645,290.1200757,10,300,30,500,48733.57477,152.6231235,6.773247447,16,40,6,10,2,5,1
728,400,714,800,592.5567024,697.1255322,0.00782317,0.003551859,402.3436191,13,250,24,400,59511.47456,182.0314938,7.766813156,16,40,6,11,2,5,1
729,400,601,700,594.5940604,699.522424,0.010943702,0.004582974,277.8764596,10,250,30,400,55841.47195,166.5990205,6.82211574,22,50,5,7,2,3,1
730,300,698,800,594.7478432,699.7033449,0.00811156,0.003999982,421.3077939,13,250,30,500,46407.96776,140.0345956,5.83724891,22,50,3,5,2,3,1
731,400,601,700,595.559843,700.6586388,0.008352096,0.003722296,306.1979174,10,250,30,500,49392.92319,153.9330582,6.777743998,22,50,5,6,2,3,1
732,500,617,700,595.6991348,700.8225115,0.008593995,0.003688278,479.6712965,10,100,24,400,70265.14198,209.346785,8.530322445,16,40,8,13,2,6,1
733,400,676,750,597.7275228,703.2088504,0.006506942,0.002833808,512.1063061,13,200,27,500,53523.50104,166.2445987,7.265653785,22,50,5,5,1,2,1
734,500,629,700,598.4891969,704.1049375,0.005993931,0.002696215,377.8469228,10,200,24,500,55401.18292,179.9795573,8.428512133,22,50,7,5,1,3,1
735,300,673,800,598.4945696,704.1112583,0.012026304,0.005500075,265.0889918,10,250,30,400,51133.80464,149.2377252,5.86998165,22,50,3,7,3,4,2
736,400,651,750,598.8021963,704.4731721,0.00931021,0.004601095,363.979464,10,150,24,400,59956.33063,178.8256992,7.310063856,22,50,5,7,2,4,1
737,400,626,700,602.1027352,708.3561591,0.007828784,0.003183356,794.6152602,13,100,30,500,62580.37973,180.2052618,6.867481519,22,50,5,5,1,3,1
738,300,689,800,603.9931504,710.5801769,0.008926028,0.004352044,598.7805535,13,150,30,500,53584.45372,154.2739518,5.886239825,16,40,4,10,3,5,2
739,500,576,650,604.0039085,710.5928335,0.007221553,0.003577564,405.7246579,13,250,24,500,58084.64104,180.2239184,7.872015526,22,50,7,6,1,3,1
740,500,517,600,604.4850676,711.158903,0.012149633,0.005733332,420.6133617,10,100,30,400,71509.64784,201.6159517,7.38929577,16,40,8,16,2,8,1
741,500,551,650,604.6048604,711.2998357,0.010123008,0.004341626,292.4830089,10,250,30,400,61649.18765,187.1416941,7.896769491,22,50,7,8,2,4,1
742,400,676,750,606.9720318,714.0847433,0.006635998,0.002897437,444.8110352,13,250,27,500,51948.63065,163.1001446,7.254956102,22,50,5,5,1,2,1
743,500,567,650,607.5911066,714.8130666,0.00783574,0.003269652,416.7595606,10,150,30,500,58601.19792,181.2441894,7.875554505,16,40,8,11,2,5,1
744,400,639,750,607.8750319,715.1470963,0.01055625,0.004275538,420.4648691,13,200,27,400,63771.39895,186.3838501,7.336139197,16,40,6,14,3,6,1
745,400,614,700,608.5299733,715.9176156,0.008132901,0.004015623,575.6389543,13,150,30,500,58642.26099,172.322977,6.840783188,16,40,6,10,2,5,1
746,500,564,650,609.095612,716.583073,0.00799261,0.003550499,407.7474069,13,250,27,500,59544.79978,183.1005161,7.882039334,16,40,8,11,2,5,1
747,400,714,800,609.7236689,717.3219634,0.006068532,0.003006102,459.206132,13,250,24,500,54406.64124,172.0047996,7.73168737,16,40,6,9,2,5,1
748,400,667,750,609.8025237,717.4147337,0.007364987,0.003426369,425.3112533,10,150,24,500,54509.16634,168.1351109,7.27255947,16,40,6,10,2,5,1
749,400,679,750,609.8436311,717.4630954,0.0067953,0.003143415,299.6416918,10,300,24,500,48878.72684,156.9666359,7.234113919,22,50,5,5,1,3,1
750,500,664,750,610.0573166,717.7144901,0.00568799,0.002400547,423.6432494,13,300,24,500,58437.00594,191.0504147,9.024140913,16,40,8,10,2,4,1
751,400,642,750,611.3797891,719.2703401,0.009782597,0.004613869,276.6640651,10,300,30,400,56794.93461,172.5195598,7.288572929,16,40,6,13,3,6,1
752,400,676,750,611.4833156,719.3921361,0.00670773,0.003274193,614.2206455,13,150,24,500,58170.11486,175.4565469,7.297395241,22,50,5,5,1,3,1
753,400,648,750,612.2354655,720.2770182,0.009459271,0.004291138,374.7805953,13,250,27,400,59611.91284,178.1520341,7.307686289,22,50,5,7,2,3,1
754,400,614,700,612.4510342,720.5306285,0.008456837,0.003812143,473.766922,13,200,30,500,55607.35729,166.2775781,6.820129294,16,40,6,11,2,5,1
755,400,679,750,612.7045042,720.8288285,0.006837357,0.003162966,566.2843682,10,100,24,500,56818.21597,172.7628593,7.288197025,22,50,5,5,1,3,1
756,500,517,600,613.2113792,721.425152,0.012661304,0.005607733,298.7981065,10,200,30,400,66489.63424,191.6060849,7.355160017,16,40,8,16,2,7,1
757,400,714,800,614.7243542,723.2051226,0.008526358,0.003417582,402.3436191,13,250,24,400,60773.95191,184.5111975,7.775500122,16,40,6,12,2,5,1
758,500,614,700,614.8762687,723.3838455,0.008690478,0.003585683,525.3928525,13,150,27,400,71731.78226,212.2694754,8.540300325,16,40,8,13,2,6,1
759,500,529,600,615.026167,723.5601965,0.008746518,0.004045661,388.8285848,10,150,30,500,57688.48827,174.3606786,7.294487909,22,50,7,6,1,3,1
760,400,648,750,617.8393681,726.8698449,0.009836202,0.004724451,674.7900774,13,100,24,400,73121.94183,204.9948207,7.399814341,22,50,5,7,2,4,1
761,400,639,750,620.4528397,729.9445173,0.010227243,0.005009507,420.4648691,13,200,27,400,64575.65894,187.963543,7.34167322,16,40,6,14,3,7,2
762,400,648,750,620.4672375,729.9614559,0.00741744,0.003106569,500.0015724,13,200,30,500,55093.69547,169.3287071,7.276458117,22,50,5,6,2,3,1
763,400,626,700,622.5626589,732.4266575,0.007632732,0.003796705,586.889227,13,150,30,500,57140.5864,169.3590912,6.830489302,22,50,5,5,1,3,1
764,500,548,650,623.2306904,733.2125769,0.010747329,0.004422184,478.5441548,13,150,30,400,71493.60389,206.6976573,7.963910901,22,50,7,8,2,4,1
765,500,548,650,623.275366,733.2651365,0.010978552,0.0048257,468.9173993,13,150,27,400,72844.95046,209.3519141,7.973209365,22,50,7,8,2,4,1
766,400,601,700,624.4531534,734.6507687,0.008903397,0.003959631,400.6027766,10,150,30,500,53825.40441,162.7156265,6.808035882,22,50,5,6,2,3,1
767,400,664,750,625.9153897,736.3710467,0.007062422,0.003374386,446.24661,13,250,30,500,53790.79726,166.7270657,7.267608463,16,40,6,10,2,5,1
768,500,629,700,630.8425332,742.1676861,0.008190685,0.003789341,291.39422,10,300,24,400,61385.42129,191.6804305,8.46983312,22,50,7,7,1,3,1
769,400,689,800,630.9374898,742.2793998,0.008792581,0.004155639,361.9125461,13,300,27,400,60551.64909,184.037221,7.774071798,16,40,6,13,3,6,1
770,400,648,750,631.041815,742.4021353,0.009866425,0.003952612,349.483156,13,300,30,400,58430.32702,175.7971064,7.299648478,22,50,5,7,2,3,1
771,400,676,750,631.0500909,742.4118717,0.007134714,0.002917067,444.8110352,13,250,27,500,53037.67966,165.2392078,7.262449726,22,50,5,5,1,2,1
772,400,667,750,631.3650975,742.7824676,0.00738532,0.003521761,369.7393989,10,200,27,500,52714.49293,164.5575111,7.260353195,16,40,6,10,2,5,1
773,400,617,700,632.4062917,744.007402,0.008889058,0.003874926,314.349609,10,250,30,500,51513.03858,158.1023964,6.79231844,16,40,6,11,2,5,1
774,400,717,800,632.6468844,744.2904522,0.006573392,0.002944354,457.1936561,10,150,24,500,55359.00838,173.872305,7.738248895,16,40,6,10,2,5,1
775,400,651,750,635.7460779,747.9365622,0.009582769,0.004315305,382.8013742,10,150,30,400,59929.56023,178.7731179,7.309879652,22,50,5,7,2,3,1
776,500,667,750,638.4854259,751.1593246,0.005827118,0.002748149,466.1564948,10,150,24,500,61181.39196,196.4767118,9.042927334,16,40,8,10,2,5,1
777,400,676,750,639.9790831,752.9165684,0.007296168,0.002944407,512.1063061,13,200,27,500,55414.04085,169.9579158,7.278662378,22,50,5,5,1,3,1
778,500,564,650,641.2674685,754.4323159,0.008399027,0.003552737,417.6552355,13,250,30,500,60440.2215,184.8592649,7.888200631,16,40,8,12,2,5,1
779,400,648,750,642.2150368,755.5471021,0.01002297,0.004663877,374.7805953,13,250,27,400,61497.88349,181.8563765,7.320663442,22,50,5,7,2,4,1
780,500,626,700,642.3184053,755.6687121,0.008186478,0.004054812,524.0342256,13,150,24,400,71663.58598,212.1211661,8.539870042,22,50,7,7,1,4,1
781,400,639,750,642.9648288,756.4292104,0.011001199,0.005015212,420.4648691,13,200,27,400,66124.07327,191.0048719,7.352327685,16,40,6,15,3,7,2
782,500,542,650,643.2588555,756.7751241,0.012154947,0.005186903,355.8153382,10,150,30,400,70654.50909,204.9187851,7.95849199,16,40,8,17,3,8,1
783,500,567,650,643.6302064,757.2120076,0.011070076,0.005046245,451.3311067,10,100,27,400,73708.39417,211.0222538,7.979220087,16,40,8,16,2,7,1
784,400,701,800,644.2697814,757.9644487,0.008801075,0.004024024,336.8784647,10,200,24,400,59707.52291,182.3518621,7.768337707,22,50,5,7,2,3,1
