name,h,b,PI_Pn_max,PI_Vn_z,PI_Vn_y,PI_Mn_z,PI_Mn_y,required_rebar,MainRebar_size,rho,side_rebars_top,side_rebars_bottom,side_rebars_left,side_rebars_right,spacing_h,spacing_b,Stirrup_size,Stirrup_verticle_size,fck,fy,Cover_size,aggregate,Cost,CO2,UnitWeight,PM_Volume
1,600,600,5493.279088,312.1862083,312.1862083,0,0,6,32,0.013404129,2,2,3,3,422.0,211.0,13,450,27,500,60,25,70739.67549,212.0909966,8.764110466,15881155.86
2,600,600,5557.725067,361.9254216,361.9254216,0,0,8,32,0.017872172,3,3,3,3,211.0,211.0,13,250,27,400,60,25,86794.20251,243.7165195,8.874330473,16654986.07
3,600,600,5802.637093,308.9326946,308.9326946,0,0,8,29,0.014678219,2,2,4,4,431.0,143.6666667,10,250,30,400,60,25,74592.92266,219.666857,8.790603937,17044161.34
4,600,600,5920.713288,287.7151707,287.7151707,0,0,12,25,0.016362462,4,4,4,4,151.6666667,151.6666667,10,350,30,400,50,25,78092.14973,226.5085683,8.814766712,18294143.97
5,600,600,5892.292118,402.1590039,402.1590039,0,0,8,32,0.017872172,3,3,3,3,214.0,214.0,10,150,27,500,60,25,86683.71898,243.4966572,8.873577995,19319184.93
6,600,600,5850.305832,298.0657038,298.0657038,0,0,12,29,0.022017329,3,3,5,5,215.5,107.75,10,250,27,400,60,25,95121.87977,259.9889521,8.931861392,19479371.89
7,650,600,5949.31486,314.8857078,270.3030007,0,0,10,29,0.016936407,3,3,4,4,240.5,143.6666667,10,350,27,400,60,25,86080.69525,248.2862597,9.559538398,19776966.56
8,600,600,6586.559102,390.6795359,390.6795359,0,0,8,29,0.014678219,2,2,4,4,431.0,143.6666667,10,150,35,400,60,25,77749.59496,225.9486349,8.812103288,21131870.42
9,650,600,6362.040494,435.8158244,379.4801701,0,0,6,32,0.012373042,3,3,2,2,236.0,422.0,13,300,30,500,60,25,75709.81506,228.0055743,9.487935081,21281812.63
10,600,600,6703.295313,337.1509173,337.1509173,0,0,12,25,0.016362462,4,4,4,4,149.6666667,149.6666667,13,400,35,400,50,25,79778.82034,229.8650428,8.826254228,22393417.86
11,650,650,6303.600067,683.6240095,683.6240095,0,0,8,32,0.015228359,3,3,3,3,236.0,236.0,13,100,27,400,60,25,105881.3459,294.2499347,10.44177469,22553054.91
12,600,600,6861.335362,340.774814,340.774814,0,0,8,29,0.014678219,3,3,3,3,212.5,212.5,13,450,35,500,60,25,74303.56103,219.0910274,8.788633163,23196412.39
13,700,600,6473.509356,470.1152493,360.9343544,0,0,12,25,0.014024967,5,5,3,3,138.75,227.5,10,200,27,500,50,25,86150.99111,254.5936627,10.24960191,24254258.03
14,600,600,7283.186556,445.8671826,445.8671826,0,0,6,32,0.013404129,2,2,3,3,422.0,211.0,13,200,40,400,60,25,76296.73402,223.149543,8.801958282,24701481.11
15,650,600,7050.659102,331.0443998,282.7134684,0,0,8,29,0.013549125,4,4,2,2,160.3333333,431.0,10,450,35,400,60,25,75025.48281,226.5516517,9.483524168,24841943.73
16,700,600,6759.840494,536.1244592,413.3932701,0,0,6,32,0.011489253,2,2,3,3,522.0,211.0,13,250,30,500,60,25,79929.75173,242.4272483,10.20665024,24956542.68
17,650,650,6792.990494,324.8212893,324.8212893,0,0,6,32,0.011421269,3,3,2,2,239.0,478.0,10,450,30,500,60,25,74198.60562,231.5242675,10.2251146,25163178.4
18,600,600,6653.03041,345.5670701,345.5670701,0,0,12,32,0.026808257,2,2,6,6,422.0,84.4,13,300,30,400,60,25,110456.5276,290.1585746,9.037241805,25687499.65
19,650,600,6737.592009,361.35301,311.6539702,0,0,10,32,0.020621736,3,3,4,4,236.0,140.6666667,13,400,30,400,60,25,98951.88758,273.6113269,9.647984173,25755833.4
20,750,600,6631.785067,401.6861454,260.8658743,0,0,8,32,0.014297737,2,2,4,4,578.0,142.6666667,10,400,27,400,60,25,89413.82168,267.0015616,10.96209458,26218927.27
21,700,650,6691.455067,416.8268914,364.4976617,0,0,8,32,0.014140619,2,2,4,4,522.0,157.3333333,13,350,27,400,60,25,93000.96855,275.1439839,11.10152148,26300781.27
22,650,650,6888.646366,318.2827981,318.2827981,0,0,10,29,0.015633606,5,5,2,2,120.25,481.0,10,400,30,400,60,25,88390.04182,259.4078594,10.32273883,26516814.45
23,600,600,7095.238653,350.1922606,350.1922606,0,0,12,29,0.022017329,5,5,3,3,107.75,215.5,10,200,35,400,60,25,96305.63188,262.3446188,8.939923649,26581608.7
24,650,600,6602.565808,379.8834463,329.8620396,0,0,16,25,0.020138414,3,3,7,7,252.5,75.83333333,10,250,27,500,50,25,97404.35279,270.5695825,9.637341574,26791324.74
25,750,600,7157.640494,602.6249527,413.3932701,0,0,6,32,0.010723303,3,3,2,2,286.0,422.0,13,250,30,500,60,25,82746.53112,254.0566393,10.91580883,28368318.39
26,700,600,7112.75564,488.3478577,373.7123351,0,0,12,29,0.018871996,4,4,4,4,177.0,143.6666667,10,150,30,400,60,25,103900.6021,289.5066096,10.37159953,29398335.44
27,750,600,6910.198763,457.7426101,305.0041877,0,0,16,25,0.017453293,5,5,5,5,151.25,113.75,10,250,27,400,50,25,102697.5828,293.1511103,11.05334085,29706404.82
28,800,600,6989.805067,531.2281365,315.4160273,0,0,8,32,0.013404129,2,2,4,4,622.0,140.6666667,13,350,27,400,60,25,95298.66811,284.736406,11.69214905,29793035.34
29,600,600,7792.182622,457.6464526,457.6464526,0,0,12,25,0.016362462,5,5,3,3,112.25,224.5,13,250,40,500,50,25,82904.66576,236.0854752,8.847543625,29961126.47
30,750,600,7253.296366,411.4185239,265.7462676,0,0,10,29,0.014678219,3,3,4,4,290.5,143.6666667,10,450,30,400,60,25,90363.97805,268.8579925,10.96865916,30153537.21
31,750,650,7112.87986,413.7939077,314.8857078,0,0,10,29,0.013549125,5,5,2,2,145.25,481.0,10,350,27,400,60,25,94409.15601,284.4378966,11.85867762,30264201.9
32,600,600,7427.301761,308.1251977,308.1251977,0,0,12,32,0.026808257,4,4,4,4,140.6666667,140.6666667,13,500,35,400,60,25,107789.1395,284.8504723,9.019074854,30438988.82
33,700,700,7142.71486,395.8643006,395.8643006,0,0,10,29,0.013479997,5,5,2,2,132.75,531.0,10,250,27,400,60,25,96243.86131,288.5909601,11.92867121,30704771.0
34,650,600,7606.601558,354.1602118,303.7576236,0,0,8,32,0.016497389,3,3,3,3,239.0,214.0,10,400,35,500,60,25,84305.5529,244.7881067,9.547355032,30852767.37
35,650,600,7545.427084,428.6609124,371.9599603,0,0,16,25,0.020138414,7,7,3,3,83.16666667,224.5,13,300,35,400,50,25,99519.07661,274.7778829,9.65174446,31029035.99
36,600,600,7859.569785,353.2193238,353.2193238,0,0,16,25,0.021816616,6,6,4,4,89.8,149.6666667,13,400,40,400,50,25,95035.17966,259.830928,8.931231529,31708232.82
37,700,650,7486.718571,448.585121,393.0719256,0,0,12,25,0.012946124,5,5,3,3,138.75,252.5,10,250,30,500,50,25,87841.22351,264.9852251,11.06608355,32347920.84
38,700,600,7769.098878,463.6416427,350.1922606,0,0,10,29,0.015726663,3,3,4,4,265.5,143.6666667,10,200,35,400,60,25,91457.69088,265.010481,10.28613401,32361664.42
39,750,600,7890.55088,498.2161342,328.4730577,0,0,6,32,0.010723303,3,3,2,2,286.0,422.0,13,400,35,400,60,25,79276.8427,247.1519593,10.8921776,32415135.17
40,800,650,7360.604072,520.7080588,356.9287029,0,0,12,25,0.011327858,5,5,3,3,162.25,249.5,13,400,27,400,50,25,93881.25593,290.0568897,12.60216481,32433070.2
41,650,600,7089.64226,385.5242155,334.937557,0,0,20,25,0.025173018,5,5,7,7,124.75,74.83333333,13,400,27,500,50,25,112952.0261,301.1151826,9.744302945,32527518.79
42,700,600,7084.367776,352.3571694,261.627156,0,0,16,29,0.025162661,4,4,6,6,177.0,86.2,10,400,27,400,60,25,118983.4775,318.991002,10.47576501,32653652.19
43,650,600,8119.715408,415.9316763,358.6620684,0,0,8,32,0.016497389,3,3,3,3,236.0,211.0,13,350,40,400,60,25,87205.56942,250.5591396,9.567106361,32993542.71
44,650,600,8175.657371,623.7005488,548.177685,0,0,8,29,0.013549125,3,3,3,3,240.5,215.5,10,100,40,500,60,25,84711.97289,245.827767,9.549496569,33073824.61
45,750,600,7183.376804,449.6349919,298.0657038,0,0,14,29,0.020549507,4,4,5,5,193.6666667,107.75,10,250,27,400,60,25,113326.2034,314.0222913,11.12648903,33082755.51
46,650,600,7364.068812,473.0472317,413.3932701,0,0,14,32,0.028870431,6,6,3,3,94.4,211.0,13,200,30,400,60,25,129209.7465,333.1784943,9.855816132,33402715.81
47,750,600,7336.530221,585.5324361,403.3326197,0,0,12,29,0.017613863,4,4,4,4,193.6666667,143.6666667,10,150,27,500,60,25,106711.6272,301.1245494,11.08071893,33903548.08
48,650,650,7540.241428,484.4307212,484.4307212,0,0,16,25,0.018589306,5,5,5,5,124.75,124.75,13,250,30,500,50,25,103994.5839,290.2101424,10.4296981,34205138.57
49,700,700,7387.558763,449.7198837,449.7198837,0,0,16,25,0.016028534,7,7,3,3,91.5,274.5,13,300,27,400,50,25,108561.0251,312.8513604,12.01324093,34326325.76
50,650,600,7552.680987,528.8943425,464.2629201,0,0,12,32,0.024746084,3,3,5,5,236.0,105.5,13,200,30,500,60,25,116711.7369,308.6304412,9.769818728,34632481.31
51,700,700,7801.213353,598.4145359,598.4145359,0,0,8,29,0.010783998,3,3,3,3,262.5,262.5,13,200,30,500,60,25,92344.51651,281.0965287,11.90139391,34749112.29
52,750,700,7560.40486,402.5935689,352.3571694,0,0,10,29,0.012581331,4,4,3,3,193.6666667,265.5,10,400,27,400,60,25,97052.44499,297.2280417,12.73914814,34945314.03
53,700,600,7406.358177,399.4484423,300.8818416,0,0,12,32,0.022978506,3,3,5,5,261.0,105.5,13,500,27,500,60,25,113005.9189,307.2798633,10.43455344,35472717.92
54,600,600,8267.97683,422.8374097,422.8374097,0,0,16,25,0.021816616,5,5,5,5,112.25,112.25,13,300,40,500,50,25,96771.76045,263.2867238,8.943058971,35929372.05
55,650,650,8062.113653,338.4467775,338.4467775,0,0,12,29,0.018760327,5,5,3,3,120.25,240.5,10,400,35,400,60,25,98654.52038,279.5689069,10.39336755,36120989.69
56,750,650,7522.592582,489.6690454,379.8834463,0,0,14,25,0.01409689,2,2,7,7,605.0,84.16666667,10,250,27,500,50,25,98316.01819,292.1589316,11.88543183,36375139.14
57,600,600,7837.390626,296.1995361,296.1995361,0,0,24,25,0.032724923,8,8,6,6,65.0,91.0,10,400,35,400,50,25,123420.8437,315.5298598,9.126699262,37009719.81
58,700,600,8546.677338,445.8250851,333.0747261,0,0,12,25,0.014024967,6,6,2,2,111.0,455.0,10,300,40,400,50,25,83890.3534,250.0949936,10.23420524,37264660.78
59,850,600,7640.405832,542.8702685,281.8707937,0,0,12,29,0.015541644,4,4,4,4,227.0,143.6666667,10,300,27,400,60,25,107360.2743,314.4633572,12.46508504,37560354.33
60,700,650,8277.584507,413.6077301,359.017689,0,0,8,32,0.014140619,2,2,4,4,522.0,157.3333333,13,500,35,400,60,25,91018.28946,271.1984525,11.08801792,37654853.33
61,650,650,7782.477857,370.3935536,370.3935536,0,0,18,25,0.020912969,5,5,6,6,126.25,101.0,10,300,30,500,50,25,106974.8924,295.9438214,10.45053119,37906466.81
62,650,600,8068.018204,405.0681767,350.1922606,0,0,16,29,0.02709825,5,5,5,5,120.25,107.75,10,200,35,400,60,25,119542.8578,314.0801688,9.78960065,37984346.81
63,700,600,8706.057371,582.3231173,446.9594967,0,0,8,29,0.012581331,3,3,3,3,265.5,215.5,10,150,40,500,60,25,83371.64504,249.1845145,10.23034208,38630360.47
64,900,600,7739.41486,630.4326374,298.0657038,0,0,10,29,0.012231849,2,2,5,5,731.0,107.75,10,250,27,400,60,25,100737.0914,307.5724879,13.10923049,38766047.67
65,800,650,7745.578763,541.3147467,373.2689958,0,0,16,25,0.015103811,3,3,7,7,324.5,83.16666667,13,350,27,400,50,25,110067.9264,321.874094,12.71347824,38937884.32
66,750,600,7577.898867,585.2072007,402.6211416,0,0,14,32,0.02502104,3,3,6,6,286.0,84.4,13,200,27,400,60,25,135051.695,356.8519718,11.2755526,38941632.36
67,850,650,7888.58986,1028.219761,685.4518811,0,0,10,29,0.011955111,3,3,4,4,337.5,158.3333333,13,100,27,400,60,25,121779.4943,351.9568698,13.54003457,39067023.62
68,700,600,8682.701389,501.5536915,379.150692,0,0,10,29,0.015726663,2,2,5,5,525.0,106.25,13,300,40,400,60,25,92285.49531,266.6578118,10.29177199,39306599.44
69,750,650,7766.130808,664.3051859,528.5017787,0,0,16,25,0.016110732,4,4,6,6,199.6666667,99.8,13,200,27,500,50,25,112528.819,320.2452703,11.98276679,39345800.45
70,700,600,7950.480987,475.1018711,362.5325419,0,0,12,32,0.022978506,5,5,3,3,132.0,214.0,10,200,30,500,60,25,115123.3555,311.4935621,10.4489748,39374406.92
71,900,600,7905.589356,808.6878047,412.7215458,0,0,12,25,0.010908308,5,5,3,3,188.75,227.5,10,150,27,500,50,25,99655.72898,305.564091,13.10147616,39578742.07
72,600,600,7948.641316,718.6111701,718.6111701,0,0,16,32,0.035744343,5,5,5,5,105.5,105.5,13,100,30,500,60,25,148789.4872,365.7951924,9.300071373,39901461.44
73,750,600,7764.378177,760.6792876,538.2735416,0,0,12,32,0.021446606,3,3,5,5,286.0,105.5,13,150,27,500,60,25,126408.8948,339.9757853,11.21581212,40179095.05
74,650,650,7632.224719,314.8857078,314.8857078,0,0,20,29,0.031267212,5,5,7,7,120.25,80.16666667,10,350,27,400,60,25,140179.2416,361.142043,10.67906178,40308545.78
75,650,650,8777.723562,364.7951101,364.7951101,0,0,14,25,0.016265642,5,5,4,4,126.25,168.3333333,10,400,40,400,50,25,90588.2142,263.7286017,10.33785556,40574104.5
76,750,600,8487.538653,499.3467306,329.4372643,0,0,12,29,0.017613863,5,5,3,3,143.75,212.5,13,400,35,400,60,25,103369.6853,294.4740852,11.05795775,40722398.7
77,700,600,8355.501761,433.5776597,324.9515931,0,0,12,32,0.022978506,4,4,4,4,176.0,142.6666667,10,250,35,400,60,25,113816.2958,308.8925134,10.44007273,40818585.96
78,750,600,8534.801558,629.0281567,429.9122036,0,0,8,32,0.014297737,4,4,2,2,192.6666667,428.0,10,150,35,500,60,25,95116.7941,278.3504767,11.00093618,40841239.21
79,800,600,7800.407776,596.5656602,362.8453443,0,0,16,29,0.022017329,6,6,4,4,126.2,143.6666667,10,150,27,400,60,25,130051.6093,353.0645844,11.93109578,41023638.69
80,800,600,8165.614913,957.6828603,618.6826486,0,0,14,29,0.019265162,5,5,4,4,156.25,141.6666667,13,100,30,400,60,25,134424.5545,362.03201,11.96015909,41936137.89
81,650,600,7846.364236,348.8548258,301.2353399,0,0,16,32,0.032994778,4,4,6,6,159.3333333,85.6,10,300,27,500,60,25,135335.4294,345.0456173,9.898413121,41987533.93
82,700,700,7919.747776,766.2724582,766.2724582,0,0,16,29,0.021567995,3,3,7,7,262.5,87.5,13,100,27,400,60,25,145489.033,385.7930575,12.26622782,42031106.73
83,900,600,8413.353607,628.9034327,291.3061102,0,0,8,32,0.011914781,4,4,2,2,240.6666667,422.0,13,500,30,400,60,25,98443.45854,303.042539,13.0935158,42925159.31
84,850,600,8052.570221,535.3549898,276.8098843,0,0,12,29,0.015541644,4,4,4,4,227.0,143.6666667,10,400,27,500,60,25,106116.9235,311.9890892,12.45661687,42941239.75
85,700,600,7961.625332,413.9788396,313.1026061,0,0,18,29,0.028307994,5,5,6,6,131.25,85.0,13,450,27,500,60,25,130889.042,342.4178106,10.55757079,43073546.03
86,600,600,8356.352641,317.168691,317.168691,0,0,18,32,0.040212386,5,5,6,6,105.5,84.4,13,450,35,400,60,25,145727.7328,359.3793154,9.280094892,43113048.43
87,650,650,7991.460332,361.9169252,361.9169252,0,0,18,29,0.028140491,4,4,7,7,158.3333333,79.16666667,13,450,27,500,60,25,131089.042,343.3178106,10.61643079,43178064.55
88,850,600,8392.366691,633.5065485,338.0782926,0,0,10,29,0.01295137,3,3,4,4,337.5,141.6666667,13,400,30,500,60,25,98426.18103,296.9497764,12.40351725,43587870.4
89,850,650,8232.060185,637.8446165,397.4702171,0,0,10,29,0.011955111,3,3,4,4,337.5,158.3333333,13,350,27,500,60,25,103024.4218,314.6342755,13.41229819,43854631.62
90,800,650,8438.75564,616.6764443,429.3184634,0,0,12,29,0.015242766,6,6,2,2,126.2,481.0,10,150,30,400,60,25,113133.6773,327.9604291,12.73439772,43991219.21
91,650,600,8906.562222,587.699594,515.2012888,0,0,16,29,0.02709825,6,6,4,4,95.0,141.6666667,13,150,40,400,60,25,127347.4012,329.6112102,9.842755556,44091242.65
92,800,650,8171.910221,606.655251,424.135186,0,0,12,29,0.015242766,3,3,5,5,312.5,118.75,13,300,27,500,60,25,111591.9223,324.8923368,12.72389719,44105884.05
93,650,600,8510.769014,567.5135695,498.0385577,0,0,16,32,0.032994778,4,4,6,6,157.3333333,84.4,13,150,35,400,60,25,145215.6492,364.7072549,9.96570497,44419460.23
94,700,650,7952.940133,394.8995623,344.4251802,0,0,16,32,0.028281238,4,4,6,6,176.0,95.6,10,250,27,400,60,25,141858.93,371.0793836,11.43778717,44421650.71
95,800,650,8524.966691,497.2615623,334.9381479,0,0,10,29,0.012702305,3,3,4,4,315.5,160.3333333,10,400,30,500,60,25,96652.44499,295.4280417,12.62142814,44864759.11
96,700,700,8481.800823,901.0718895,901.0718895,0,0,10,32,0.016413219,3,3,4,4,261.0,174.0,13,100,30,500,60,25,125863.2524,347.2449428,12.13118502,44942366.9
97,750,750,8289.731333,448.6215396,448.6215396,0,0,10,32,0.014297737,3,3,4,4,289.0,192.6666667,10,250,27,400,60,25,113704.7464,337.6075159,13.71581387,45027830.06
98,750,650,8448.650823,536.5214347,417.1055735,0,0,10,32,0.016497389,3,3,4,4,289.0,159.3333333,10,200,30,500,60,25,108641.8835,312.4724187,11.95639649,45090117.57
99,700,650,8739.992969,620.5321641,549.7340197,0,0,18,25,0.019419185,7,7,4,4,92.5,168.3333333,10,100,35,400,50,25,119233.9808,326.8654073,11.28149697,45193216.31
100,750,700,8527.692009,410.4912094,358.5618737,0,0,10,32,0.015319004,3,3,4,4,289.0,176.0,10,450,30,400,60,25,107805.6498,318.3383136,12.81316881,45446142.13
101,650,650,8615.24974,355.3479742,355.3479742,0,0,22,25,0.025560295,7,7,6,6,84.16666667,101.0,10,350,35,400,50,25,121585.3552,324.6243726,10.55110944,45511999.6
102,750,700,8190.223454,457.7426101,403.5822074,0,0,20,25,0.018699956,7,7,5,5,100.8333333,138.75,10,250,27,400,50,25,124447.1722,351.0985233,12.92747742,45971222.35
103,750,600,8928.126948,1024.632395,735.4302576,0,0,10,32,0.017872172,5,5,2,2,143.0,422.0,13,100,35,500,60,25,121621.3039,330.7714653,11.18232856,46299255.78
104,700,650,8223.061206,399.721907,348.8548258,0,0,14,32,0.024746084,4,4,5,5,176.0,119.5,10,300,27,500,60,25,128448.4448,344.715504,11.34557511,46735208.79
105,850,650,8325.921108,520.8479649,311.8483304,0,0,18,25,0.01599227,5,5,6,6,176.25,101.0,10,400,27,400,50,25,116861.1111,341.7213966,13.50775195,47370767.26
106,750,600,8574.626706,999.7006212,720.7205962,0,0,16,29,0.02348515,6,6,4,4,115.0,141.6666667,13,100,30,500,60,25,141247.0845,369.31958,11.31737136,47649170.92
107,800,700,8415.426108,761.1194183,615.5025134,0,0,18,25,0.015778088,6,6,5,5,129.8,137.25,13,150,27,400,50,25,131514.0572,372.3867593,13.78004325,47816706.88
108,750,750,8797.048835,427.705494,427.705494,0,0,14,25,0.012217305,2,2,7,7,605.0,100.8333333,10,400,30,400,50,25,102404.7518,315.3555114,13.63821465,48164446.08
109,700,600,8388.345615,487.157733,372.6249083,0,0,18,32,0.034467759,5,5,6,6,132.0,85.6,10,150,30,400,60,25,154795.8168,389.4728026,10.72180381,48546232.41
110,650,650,8421.495615,428.1796876,428.1796876,0,0,18,32,0.034263808,6,6,5,5,95.6,119.5,10,150,30,400,60,25,154995.8168,390.3728026,10.78066381,48738003.89
111,800,600,8544.927857,612.734597,372.054311,0,0,18,25,0.018407769,3,3,8,8,327.5,65.0,10,200,30,500,50,25,114452.0677,322.3694002,11.82390696,48858134.65
112,750,600,9464.521667,568.6844618,379.150692,0,0,12,29,0.017613863,4,4,4,4,191.6666667,141.6666667,13,300,40,400,60,25,105297.29,298.3100185,11.07108621,49197905.75
113,750,600,8996.218204,578.4883583,390.6600329,0,0,16,29,0.02348515,5,5,5,5,143.75,106.25,13,250,35,400,60,25,127368.3309,341.7008602,11.22284643,49341309.79
114,850,700,8654.795832,555.9140306,386.8793304,0,0,12,29,0.013321409,6,6,2,2,135.0,525.0,13,450,27,400,60,25,115253.3269,347.2385318,14.47376956,49377063.73
115,750,600,8539.592733,551.2313977,373.7915743,0,0,20,29,0.029356438,6,6,6,6,115.0,85.0,13,250,30,400,60,25,147897.288,382.0229553,11.36410389,49703241.46
116,800,600,8318.429719,484.175183,281.8707937,0,0,20,29,0.027521661,7,7,5,5,105.1666667,107.75,10,300,27,400,60,25,145812.676,383.8985775,12.03988025,49938247.09
117,700,650,9603.482459,580.9039707,511.3050296,0,0,8,32,0.014140619,3,3,3,3,264.0,239.0,10,150,40,500,60,25,95516.7941,280.1504767,11.11865618,50144204.86
118,700,650,9073.568204,391.1297573,338.4467775,0,0,16,29,0.023227072,5,5,5,5,132.75,120.25,10,400,35,400,60,25,121937.6119,331.8977294,11.30085478,50305114.2
119,800,650,8833.091428,541.3124516,370.3935536,0,0,16,25,0.015103811,6,6,4,4,131.0,168.3333333,10,300,30,500,50,25,107763.2503,317.2877885,12.69778163,50333955.63
120,700,650,9539.169785,594.2713644,523.982485,0,0,16,25,0.017261498,5,5,5,5,137.25,124.75,13,200,40,400,50,25,109407.8447,307.5085315,11.21403855,50342602.09
121,800,600,9363.803043,704.2717014,431.1668112,0,0,12,29,0.016512996,6,6,2,2,126.2,431.0,10,150,35,500,60,25,109522.6522,312.7424893,11.78983832,51969981.85
122,750,700,9444.861198,503.4692463,443.110719,0,0,14,25,0.013089969,5,5,4,4,151.25,185.0,10,250,35,400,50,25,101562.6332,306.1496955,12.77001147,52091185.99
123,650,600,9409.402778,357.2149519,305.2540331,0,0,20,29,0.033872813,7,7,5,5,80.16666667,107.75,10,400,40,400,60,25,136958.3002,348.2063697,9.909652691,52624775.01
124,850,600,9401.827084,593.4060085,305.0773403,0,0,16,25,0.015399964,7,7,3,3,117.5,227.5,10,350,35,400,50,25,106229.277,312.2271817,12.45734272,52905002.3
125,650,650,9525.108454,425.9407273,425.9407273,0,0,22,25,0.025560295,8,8,5,5,71.28571429,124.75,13,350,40,400,50,25,124259.3667,329.9456554,10.56932151,53008332.25
126,650,600,9179.903117,354.1602118,303.7576236,0,0,16,32,0.032994778,4,4,6,6,159.3333333,85.6,10,400,35,500,60,25,134297.5911,342.9803193,9.89134465,53031568.9
127,750,650,8886.614285,682.078671,541.6217465,0,0,20,25,0.020138414,4,4,8,8,199.6666667,71.28571429,13,200,30,500,50,25,127785.1783,350.2111554,12.08774409,53197590.07
128,700,600,9764.223688,443.1226929,330.3176053,0,0,12,32,0.022978506,6,6,2,2,105.6,428.0,10,350,40,500,60,25,112322.5134,305.9198864,10.42989893,54568534.68
129,850,600,9044.273368,612.4214713,323.9063554,0,0,14,29,0.018131918,3,3,6,6,337.5,85.0,13,450,30,500,60,25,118254.7172,335.8780338,12.54000431,55281331.86
130,750,700,9695.051558,759.4042519,679.5172406,0,0,8,32,0.012255203,3,3,3,3,289.0,264.0,10,100,35,500,60,25,106912.2471,316.8834283,12.80620764,55490920.05
131,700,650,9965.086056,461.4699749,401.6292181,0,0,12,29,0.017420304,4,4,4,4,177.0,160.3333333,10,300,40,500,60,25,102549.2493,293.8454174,11.16736565,55918745.84
132,650,650,9443.379564,604.9323743,604.9323743,0,0,18,29,0.028140491,6,6,5,5,96.2,120.25,10,100,35,500,60,25,139250.9032,359.5599144,10.6720193,56221031.13
133,650,600,9650.359667,387.5648898,332.823516,0,0,18,32,0.037119126,6,6,5,5,94.4,105.5,13,450,40,400,60,25,148359.2769,370.6400882,9.987991885,56421477.59
134,900,650,9386.866691,622.5935018,334.9381479,0,0,10,29,0.011290938,4,4,3,3,243.6666667,240.5,10,400,30,500,60,25,102160.7138,319.4414965,14.15388769,56467847.95
135,900,600,8754.208145,743.6961067,371.2917927,0,0,24,25,0.021816616,8,8,6,6,107.8571429,91.0,10,150,27,400,50,25,145424.807,395.4617466,13.41640806,56874447.46
136,750,700,9154.168812,419.1829491,366.5991149,0,0,14,32,0.021446606,3,3,6,6,289.0,105.6,10,400,30,400,60,25,133216.1191,368.2591759,12.98798634,57043879.67
137,900,600,8879.74226,755.5700451,378.4488607,0,0,20,25,0.018180513,6,6,6,6,149.8,89.8,13,300,27,500,50,25,128512.0167,362.1995639,13.3001492,57316668.77
138,750,600,9438.969014,437.8098839,281.8908298,0,0,16,32,0.028595474,6,6,4,4,115.6,142.6666667,10,450,35,400,60,25,139025.6618,364.4371798,11.30349476,57323475.27
139,800,700,9305.03041,503.2287638,390.7108385,0,0,12,32,0.01723388,4,4,4,4,209.3333333,176.0,10,300,30,400,60,25,124966.9728,359.1943606,13.7358968,57659915.92
140,700,600,9154.686721,429.0426038,323.9063554,0,0,22,29,0.034598659,7,7,6,6,87.5,85.0,13,450,30,500,60,25,151417.9991,382.7399057,10.69882824,58130532.01
141,850,700,9419.184383,635.6643031,448.585121,0,0,16,25,0.013199969,4,4,6,6,235.0,111.0,10,200,30,400,50,25,116948.6943,350.6268222,14.48527694,58151894.91
142,750,750,9106.953177,760.6792876,760.6792876,0,0,12,32,0.017157285,3,3,5,5,286.0,143.0,13,150,27,500,60,25,137492.7917,384.6227402,13.87870505,58281064.15
143,650,650,9187.836721,810.2906719,810.2906719,0,0,22,29,0.034393933,7,7,6,6,79.16666667,95.0,13,100,30,500,60,25,168798.5717,417.8292452,10.87470107,58574320.27
144,750,700,9058.441206,435.211427,382.4992473,0,0,14,32,0.021446606,6,6,3,3,115.6,264.0,10,350,27,500,60,25,133748.9837,369.3195765,12.99161555,59006595.85
145,750,750,9043.973748,439.9766352,439.9766352,0,0,18,29,0.021136635,6,6,5,5,115.0,143.75,13,450,27,400,60,25,143215.2184,395.5609017,13.91889876,59019332.36
146,850,750,9312.692582,734.5744401,596.0904966,0,0,14,25,0.010779975,6,6,3,3,141.0,302.5,10,150,27,500,50,25,115905.9587,357.2829133,15.4551036,59059790.36
147,750,600,9054.111279,550.800518,373.7123351,0,0,24,29,0.035227726,8,8,6,6,83.0,86.2,10,150,30,400,60,25,168298.4985,422.0908347,11.50449129,59294500.67
148,650,650,8974.575443,349.7826312,349.7826312,0,0,24,29,0.037520655,7,7,7,7,80.16666667,80.16666667,10,300,27,500,60,25,161330.608,402.7027327,10.82455831,59886331.94
149,750,650,10284.27973,515.7310674,393.9530169,0,0,14,25,0.01409689,4,4,5,5,201.6666667,126.25,10,350,40,500,50,25,96624.94375,288.7936935,11.87391432,60187131.95
150,800,600,9183.945615,475.1900494,271.7012443,0,0,18,32,0.030159289,6,6,5,5,125.6,107.0,10,400,30,400,60,25,154458.0039,400.8485547,12.09945137,60633302.1
151,850,650,9116.505133,571.6553079,348.5413443,0,0,16,32,0.023290432,7,7,3,3,112.0,236.0,13,400,27,400,60,25,150748.3518,408.3473331,13.74074697,60784338.53
152,850,700,9292.574034,581.9126721,408.5105808,0,0,18,25,0.014849965,8,8,3,3,100.7142857,277.5,10,300,27,500,50,25,121802.455,360.088671,14.51886968,61172291.02
