name,h,b,PI_Pn_max,PI_Vn_z,PI_Vn_y,PI_Mn_z,PI_Mn_y,required_rebar,MainRebar_size,rho,side_rebars_top,side_rebars_bottom,side_rebars_left,side_rebars_right,spacing_h,spacing_b,Stirrup_size,Stirrup_verticle_size,fck,fy,Cover_size,aggregate,Cost,CO2,UnitWeight,PM_Volume,original_name
150,650,650,8777.723562,364.7951101,364.7951101,0,0,14,25,0.016265642,4,4,5,5,168.3333333,126.25,10,400,40,400,50,25,90588.2142,263.7286017,10.33785556,40574104.5,75
151,750,600,8487.538653,499.3467306,329.4372643,0,0,12,29,0.017613863,5,5,3,3,143.75,212.5,13,400,35,400,60,25,103369.6853,294.4740852,11.05795775,40722398.7,76
152,600,750,8487.538653,329.4372643,499.3467306,0,0,12,29,0.017613863,3,3,5,5,212.5,143.75,13,400,35,400,60,25,103369.6853,294.4740852,11.05795775,40722398.7,76
153,700,600,8355.501761,433.5776597,324.9515931,0,0,12,32,0.022978506,4,4,4,4,176.0,142.6666667,10,250,35,400,60,25,113816.2958,308.8925134,10.44007273,40818585.96,77
154,600,700,8355.501761,324.9515931,433.5776597,0,0,12,32,0.022978506,4,4,4,4,142.6666667,176.0,10,250,35,400,60,25,113816.2958,308.8925134,10.44007273,40818585.96,77
155,750,600,8534.801558,629.0281567,429.9122036,0,0,8,32,0.014297737,4,4,2,2,192.6666667,428.0,10,150,35,500,60,25,95116.7941,278.3504767,11.00093618,40841239.21,78
156,600,750,8534.801558,429.9122036,629.0281567,0,0,8,32,0.014297737,2,2,4,4,428.0,192.6666667,10,150,35,500,60,25,95116.7941,278.3504767,11.00093618,40841239.21,78
157,800,600,7800.407776,596.5656602,362.8453443,0,0,16,29,0.022017329,6,6,4,4,126.2,143.6666667,10,150,27,400,60,25,130051.6093,353.0645844,11.93109578,41023638.69,79
158,600,800,7800.407776,362.8453443,596.5656602,0,0,16,29,0.022017329,4,4,6,6,143.6666667,126.2,10,150,27,400,60,25,130051.6093,353.0645844,11.93109578,41023638.69,79
159,800,600,8165.614913,957.6828603,618.6826486,0,0,14,29,0.019265162,5,5,4,4,156.25,141.6666667,13,100,30,400,60,25,134424.5545,362.03201,11.96015909,41936137.89,80
160,600,800,8165.614913,618.6826486,957.6828603,0,0,14,29,0.019265162,4,4,5,5,141.6666667,156.25,13,100,30,400,60,25,134424.5545,362.03201,11.96015909,41936137.89,80
161,650,600,7846.364236,348.8548258,301.2353399,0,0,16,32,0.032994778,4,4,6,6,159.3333333,85.6,10,300,27,500,60,25,135335.4294,345.0456173,9.898413121,41987533.93,81
162,600,650,7846.364236,301.2353399,348.8548258,0,0,16,32,0.032994778,6,6,4,4,85.6,159.3333333,10,300,27,500,60,25,135335.4294,345.0456173,9.898413121,41987533.93,81
163,700,700,7919.747776,766.2724582,766.2724582,0,0,16,29,0.021567995,3,3,7,7,262.5,87.5,13,100,27,400,60,25,145489.033,385.7930575,12.26622782,42031106.73,82
164,700,700,7919.747776,766.2724582,766.2724582,0,0,16,29,0.021567995,7,7,3,3,87.5,262.5,13,100,27,400,60,25,145489.033,385.7930575,12.26622782,42031106.73,82
165,900,600,8413.353607,628.9034327,291.3061102,0,0,8,32,0.011914781,4,4,2,2,240.6666667,422.0,13,500,30,400,60,25,98443.45854,303.042539,13.0935158,42925159.31,83
166,600,900,8413.353607,291.3061102,628.9034327,0,0,8,32,0.011914781,2,2,4,4,422.0,240.6666667,13,500,30,400,60,25,98443.45854,303.042539,13.0935158,42925159.31,83
167,850,600,8052.570221,535.3549898,276.8098843,0,0,12,29,0.015541644,4,4,4,4,227.0,143.6666667,10,400,27,500,60,25,106116.9235,311.9890892,12.45661687,42941239.75,84
168,600,850,8052.570221,276.8098843,535.3549898,0,0,12,29,0.015541644,4,4,4,4,143.6666667,227.0,10,400,27,500,60,25,106116.9235,311.9890892,12.45661687,42941239.75,84
169,700,600,7961.625332,413.9788396,313.1026061,0,0,18,29,0.028307994,5,5,6,6,131.25,85.0,13,450,27,500,60,25,130889.042,342.4178106,10.55757079,43073546.03,85
170,600,700,7961.625332,313.1026061,413.9788396,0,0,18,29,0.028307994,6,6,5,5,85.0,131.25,13,450,27,500,60,25,130889.042,342.4178106,10.55757079,43073546.03,85
171,600,600,8356.352641,317.168691,317.168691,0,0,18,32,0.040212386,5,5,6,6,105.5,84.4,13,450,35,400,60,25,145727.7328,359.3793154,9.280094892,43113048.43,86
172,600,600,8356.352641,317.168691,317.168691,0,0,18,32,0.040212386,6,6,5,5,84.4,105.5,13,450,35,400,60,25,145727.7328,359.3793154,9.280094892,43113048.43,86
173,650,650,7991.460332,361.9169252,361.9169252,0,0,18,29,0.028140491,4,4,7,7,158.3333333,79.16666667,13,450,27,500,60,25,131089.042,343.3178106,10.61643079,43178064.55,87
174,650,650,7991.460332,361.9169252,361.9169252,0,0,18,29,0.028140491,7,7,4,4,79.16666667,158.3333333,13,450,27,500,60,25,131089.042,343.3178106,10.61643079,43178064.55,87
175,850,600,8392.366691,633.5065485,338.0782926,0,0,10,29,0.01295137,3,3,4,4,337.5,141.6666667,13,400,30,500,60,25,98426.18103,296.9497764,12.40351725,43587870.4,88
176,600,850,8392.366691,338.0782926,633.5065485,0,0,10,29,0.01295137,4,4,3,3,141.6666667,337.5,13,400,30,500,60,25,98426.18103,296.9497764,12.40351725,43587870.4,88
177,850,650,8232.060185,637.8446165,397.4702171,0,0,10,29,0.011955111,3,3,4,4,337.5,158.3333333,13,350,27,500,60,25,103024.4218,314.6342755,13.41229819,43854631.62,89
178,650,850,8232.060185,397.4702171,637.8446165,0,0,10,29,0.011955111,4,4,3,3,158.3333333,337.5,13,350,27,500,60,25,103024.4218,314.6342755,13.41229819,43854631.62,89
179,800,650,8438.75564,616.6764443,429.3184634,0,0,12,29,0.015242766,6,6,2,2,126.2,481.0,10,150,30,400,60,25,113133.6773,327.9604291,12.73439772,43991219.21,90
180,650,800,8438.75564,429.3184634,616.6764443,0,0,12,29,0.015242766,2,2,6,6,481.0,126.2,10,150,30,400,60,25,113133.6773,327.9604291,12.73439772,43991219.21,90
181,650,600,8906.562222,587.699594,515.2012888,0,0,16,29,0.02709825,6,6,4,4,95.0,141.6666667,13,150,40,400,60,25,127347.4012,329.6112102,9.842755556,44091242.65,91
182,600,650,8906.562222,515.2012888,587.699594,0,0,16,29,0.02709825,4,4,6,6,141.6666667,95.0,13,150,40,400,60,25,127347.4012,329.6112102,9.842755556,44091242.65,91
183,800,650,8171.910221,606.655251,424.135186,0,0,12,29,0.015242766,3,3,5,5,312.5,118.75,13,300,27,500,60,25,111591.9223,324.8923368,12.72389719,44105884.05,92
184,650,800,8171.910221,424.135186,606.655251,0,0,12,29,0.015242766,5,5,3,3,118.75,312.5,13,300,27,500,60,25,111591.9223,324.8923368,12.72389719,44105884.05,92
185,650,600,8510.769014,567.5135695,498.0385577,0,0,16,32,0.032994778,4,4,6,6,157.3333333,84.4,13,150,35,400,60,25,145215.6492,364.7072549,9.96570497,44419460.23,93
186,600,650,8510.769014,498.0385577,567.5135695,0,0,16,32,0.032994778,6,6,4,4,84.4,157.3333333,13,150,35,400,60,25,145215.6492,364.7072549,9.96570497,44419460.23,93
187,700,650,7952.940133,394.8995623,344.4251802,0,0,16,32,0.028281238,4,4,6,6,176.0,95.6,10,250,27,400,60,25,141858.93,371.0793836,11.43778717,44421650.71,94
188,650,700,7952.940133,344.4251802,394.8995623,0,0,16,32,0.028281238,6,6,4,4,95.6,176.0,10,250,27,400,60,25,141858.93,371.0793836,11.43778717,44421650.71,94
189,800,650,8524.966691,497.2615623,334.9381479,0,0,10,29,0.012702305,3,3,4,4,315.5,160.3333333,10,400,30,500,60,25,96652.44499,295.4280417,12.62142814,44864759.11,95
190,650,800,8524.966691,334.9381479,497.2615623,0,0,10,29,0.012702305,4,4,3,3,160.3333333,315.5,10,400,30,500,60,25,96652.44499,295.4280417,12.62142814,44864759.11,95
191,700,700,8481.800823,901.0718895,901.0718895,0,0,10,32,0.016413219,3,3,4,4,261.0,174.0,13,100,30,500,60,25,125863.2524,347.2449428,12.13118502,44942366.9,96
192,700,700,8481.800823,901.0718895,901.0718895,0,0,10,32,0.016413219,4,4,3,3,174.0,261.0,13,100,30,500,60,25,125863.2524,347.2449428,12.13118502,44942366.9,96
193,750,750,8289.731333,448.6215396,448.6215396,0,0,10,32,0.014297737,3,3,4,4,289.0,192.6666667,10,250,27,400,60,25,113704.7464,337.6075159,13.71581387,45027830.06,97
194,750,750,8289.731333,448.6215396,448.6215396,0,0,10,32,0.014297737,4,4,3,3,192.6666667,289.0,10,250,27,400,60,25,113704.7464,337.6075159,13.71581387,45027830.06,97
195,750,650,8448.650823,536.5214347,417.1055735,0,0,10,32,0.016497389,3,3,4,4,289.0,159.3333333,10,200,30,500,60,25,108641.8835,312.4724187,11.95639649,45090117.57,98
196,650,750,8448.650823,417.1055735,536.5214347,0,0,10,32,0.016497389,4,4,3,3,159.3333333,289.0,10,200,30,500,60,25,108641.8835,312.4724187,11.95639649,45090117.57,98
197,700,650,8739.992969,620.5321641,549.7340197,0,0,18,25,0.019419185,7,7,4,4,92.5,168.3333333,10,100,35,400,50,25,119233.9808,326.8654073,11.28149697,45193216.31,99
198,650,700,8739.992969,549.7340197,620.5321641,0,0,18,25,0.019419185,4,4,7,7,168.3333333,92.5,10,100,35,400,50,25,119233.9808,326.8654073,11.28149697,45193216.31,99
199,750,700,8527.692009,410.4912094,358.5618737,0,0,10,32,0.015319004,3,3,4,4,289.0,176.0,10,450,30,400,60,25,107805.6498,318.3383136,12.81316881,45446142.13,100
200,700,750,8527.692009,358.5618737,410.4912094,0,0,10,32,0.015319004,4,4,3,3,176.0,289.0,10,450,30,400,60,25,107805.6498,318.3383136,12.81316881,45446142.13,100
201,650,650,8615.24974,355.3479742,355.3479742,0,0,22,25,0.025560295,7,7,6,6,84.16666667,101.0,10,350,35,400,50,25,121585.3552,324.6243726,10.55110944,45511999.6,101
202,650,650,8615.24974,355.3479742,355.3479742,0,0,22,25,0.025560295,6,6,7,7,101.0,84.16666667,10,350,35,400,50,25,121585.3552,324.6243726,10.55110944,45511999.6,101
203,750,700,8190.223454,457.7426101,403.5822074,0,0,20,25,0.018699956,7,7,5,5,100.8333333,138.75,10,250,27,400,50,25,124447.1722,351.0985233,12.92747742,45971222.35,102
204,700,750,8190.223454,403.5822074,457.7426101,0,0,20,25,0.018699956,5,5,7,7,138.75,100.8333333,10,250,27,400,50,25,124447.1722,351.0985233,12.92747742,45971222.35,102
205,750,600,8928.126948,1024.632395,735.4302576,0,0,10,32,0.017872172,5,5,2,2,143.0,422.0,13,100,35,500,60,25,121621.3039,330.7714653,11.18232856,46299255.78,103
206,600,750,8928.126948,735.4302576,1024.632395,0,0,10,32,0.017872172,2,2,5,5,422.0,143.0,13,100,35,500,60,25,121621.3039,330.7714653,11.18232856,46299255.78,103
207,700,650,8223.061206,399.721907,348.8548258,0,0,14,32,0.024746084,4,4,5,5,176.0,119.5,10,300,27,500,60,25,128448.4448,344.715504,11.34557511,46735208.79,104
208,650,700,8223.061206,348.8548258,399.721907,0,0,14,32,0.024746084,5,5,4,4,119.5,176.0,10,300,27,500,60,25,128448.4448,344.715504,11.34557511,46735208.79,104
209,850,650,8325.921108,520.8479649,311.8483304,0,0,18,25,0.01599227,5,5,6,6,176.25,101.0,10,400,27,400,50,25,116861.1111,341.7213966,13.50775195,47370767.26,105
210,650,850,8325.921108,311.8483304,520.8479649,0,0,18,25,0.01599227,6,6,5,5,101.0,176.25,10,400,27,400,50,25,116861.1111,341.7213966,13.50775195,47370767.26,105
211,750,600,8574.626706,999.7006212,720.7205962,0,0,16,29,0.02348515,6,6,4,4,115.0,141.6666667,13,100,30,500,60,25,141247.0845,369.31958,11.31737136,47649170.92,106
212,600,750,8574.626706,720.7205962,999.7006212,0,0,16,29,0.02348515,4,4,6,6,141.6666667,115.0,13,100,30,500,60,25,141247.0845,369.31958,11.31737136,47649170.92,106
213,800,700,8415.426108,761.1194183,615.5025134,0,0,18,25,0.015778088,6,6,5,5,129.8,137.25,13,150,27,400,50,25,131514.0572,372.3867593,13.78004325,47816706.88,107
214,700,800,8415.426108,615.5025134,761.1194183,0,0,18,25,0.015778088,5,5,6,6,137.25,129.8,13,150,27,400,50,25,131514.0572,372.3867593,13.78004325,47816706.88,107
215,750,750,8797.048835,427.705494,427.705494,0,0,14,25,0.012217305,2,2,7,7,605.0,100.8333333,10,400,30,400,50,25,102404.7518,315.3555114,13.63821465,48164446.08,108
216,750,750,8797.048835,427.705494,427.705494,0,0,14,25,0.012217305,7,7,2,2,100.8333333,605.0,10,400,30,400,50,25,102404.7518,315.3555114,13.63821465,48164446.08,108
217,700,600,8388.345615,487.157733,372.6249083,0,0,18,32,0.034467759,5,5,6,6,132.0,85.6,10,150,30,400,60,25,154795.8168,389.4728026,10.72180381,48546232.41,109
218,600,700,8388.345615,372.6249083,487.157733,0,0,18,32,0.034467759,6,6,5,5,85.6,132.0,10,150,30,400,60,25,154795.8168,389.4728026,10.72180381,48546232.41,109
219,650,650,8421.495615,428.1796876,428.1796876,0,0,18,32,0.034263808,6,6,5,5,95.6,119.5,10,150,30,400,60,25,154995.8168,390.3728026,10.78066381,48738003.89,110
220,650,650,8421.495615,428.1796876,428.1796876,0,0,18,32,0.034263808,5,5,6,6,119.5,95.6,10,150,30,400,60,25,154995.8168,390.3728026,10.78066381,48738003.89,110
221,800,600,8544.927857,612.734597,372.054311,0,0,18,25,0.018407769,3,3,8,8,327.5,65.0,10,200,30,500,50,25,114452.0677,322.3694002,11.82390696,48858134.65,111
222,600,800,8544.927857,372.054311,612.734597,0,0,18,25,0.018407769,8,8,3,3,65.0,327.5,10,200,30,500,50,25,114452.0677,322.3694002,11.82390696,48858134.65,111
223,750,600,9464.521667,568.6844618,379.150692,0,0,12,29,0.017613863,4,4,4,4,191.6666667,141.6666667,13,300,40,400,60,25,105297.29,298.3100185,11.07108621,49197905.75,112
224,600,750,9464.521667,379.150692,568.6844618,0,0,12,29,0.017613863,4,4,4,4,141.6666667,191.6666667,13,300,40,400,60,25,105297.29,298.3100185,11.07108621,49197905.75,112
225,750,600,8996.218204,578.4883583,390.6600329,0,0,16,29,0.02348515,5,5,5,5,143.75,106.25,13,250,35,400,60,25,127368.3309,341.7008602,11.22284643,49341309.79,113
226,600,750,8996.218204,390.6600329,578.4883583,0,0,16,29,0.02348515,5,5,5,5,106.25,143.75,13,250,35,400,60,25,127368.3309,341.7008602,11.22284643,49341309.79,113
227,850,700,8654.795832,555.9140306,386.8793304,0,0,12,29,0.013321409,6,6,2,2,135.0,525.0,13,450,27,400,60,25,115253.3269,347.2385318,14.47376956,49377063.73,114
228,700,850,8654.795832,386.8793304,555.9140306,0,0,12,29,0.013321409,2,2,6,6,525.0,135.0,13,450,27,400,60,25,115253.3269,347.2385318,14.47376956,49377063.73,114
229,750,600,8539.592733,551.2313977,373.7915743,0,0,20,29,0.029356438,6,6,6,6,115.0,85.0,13,250,30,400,60,25,147897.288,382.0229553,11.36410389,49703241.46,115
230,600,750,8539.592733,373.7915743,551.2313977,0,0,20,29,0.029356438,6,6,6,6,85.0,115.0,13,250,30,400,60,25,147897.288,382.0229553,11.36410389,49703241.46,115
231,800,600,8318.429719,484.175183,281.8707937,0,0,20,29,0.027521661,7,7,5,5,105.1666667,107.75,10,300,27,400,60,25,145812.676,383.8985775,12.03988025,49938247.09,116
232,600,800,8318.429719,281.8707937,484.175183,0,0,20,29,0.027521661,5,5,7,7,107.75,105.1666667,10,300,27,400,60,25,145812.676,383.8985775,12.03988025,49938247.09,116
233,700,650,9603.482459,580.9039707,511.3050296,0,0,8,32,0.014140619,3,3,3,3,264.0,239.0,10,150,40,500,60,25,95516.7941,280.1504767,11.11865618,50144204.86,117
234,650,700,9603.482459,511.3050296,580.9039707,0,0,8,32,0.014140619,3,3,3,3,239.0,264.0,10,150,40,500,60,25,95516.7941,280.1504767,11.11865618,50144204.86,117
235,700,650,9073.568204,391.1297573,338.4467775,0,0,16,29,0.023227072,5,5,5,5,132.75,120.25,10,400,35,400,60,25,121937.6119,331.8977294,11.30085478,50305114.2,118
236,650,700,9073.568204,338.4467775,391.1297573,0,0,16,29,0.023227072,5,5,5,5,120.25,132.75,10,400,35,400,60,25,121937.6119,331.8977294,11.30085478,50305114.2,118
237,800,650,8833.091428,541.3124516,370.3935536,0,0,16,25,0.015103811,6,6,4,4,131.0,168.3333333,10,300,30,500,50,25,107763.2503,317.2877885,12.69778163,50333955.63,119
238,650,800,8833.091428,370.3935536,541.3124516,0,0,16,25,0.015103811,4,4,6,6,168.3333333,131.0,10,300,30,500,50,25,107763.2503,317.2877885,12.69778163,50333955.63,119
239,700,650,9539.169785,594.2713644,523.982485,0,0,16,25,0.017261498,5,5,5,5,137.25,124.75,13,200,40,400,50,25,109407.8447,307.5085315,11.21403855,50342602.09,120
240,650,700,9539.169785,523.982485,594.2713644,0,0,16,25,0.017261498,5,5,5,5,124.75,137.25,13,200,40,400,50,25,109407.8447,307.5085315,11.21403855,50342602.09,120
241,800,600,9363.803043,704.2717014,431.1668112,0,0,12,29,0.016512996,6,6,2,2,126.2,431.0,10,150,35,500,60,25,109522.6522,312.7424893,11.78983832,51969981.85,121
242,600,800,9363.803043,431.1668112,704.2717014,0,0,12,29,0.016512996,2,2,6,6,431.0,126.2,10,150,35,500,60,25,109522.6522,312.7424893,11.78983832,51969981.85,121
243,750,700,9444.861198,503.4692463,443.110719,0,0,14,25,0.013089969,5,5,4,4,151.25,185.0,10,250,35,400,50,25,101562.6332,306.1496955,12.77001147,52091185.99,122
244,700,750,9444.861198,443.110719,503.4692463,0,0,14,25,0.013089969,4,4,5,5,185.0,151.25,10,250,35,400,50,25,101562.6332,306.1496955,12.77001147,52091185.99,122
245,650,600,9409.402778,357.2149519,305.2540331,0,0,20,29,0.033872813,7,7,5,5,80.16666667,107.75,10,400,40,400,60,25,136958.3002,348.2063697,9.909652691,52624775.01,123
246,600,650,9409.402778,305.2540331,357.2149519,0,0,20,29,0.033872813,5,5,7,7,107.75,80.16666667,10,400,40,400,60,25,136958.3002,348.2063697,9.909652691,52624775.01,123
247,850,600,9401.827084,593.4060085,305.0773403,0,0,16,25,0.015399964,7,7,3,3,117.5,227.5,10,350,35,400,50,25,106229.277,312.2271817,12.45734272,52905002.3,124
248,600,850,9401.827084,305.0773403,593.4060085,0,0,16,25,0.015399964,3,3,7,7,227.5,117.5,10,350,35,400,50,25,106229.277,312.2271817,12.45734272,52905002.3,124
249,650,650,9525.108454,425.9407273,425.9407273,0,0,22,25,0.025560295,8,8,5,5,71.28571429,124.75,13,350,40,400,50,25,124259.3667,329.9456554,10.56932151,53008332.25,125
250,650,650,9525.108454,425.9407273,425.9407273,0,0,22,25,0.025560295,5,5,8,8,124.75,71.28571429,13,350,40,400,50,25,124259.3667,329.9456554,10.56932151,53008332.25,125
251,650,600,9179.903117,354.1602118,303.7576236,0,0,16,32,0.032994778,4,4,6,6,159.3333333,85.6,10,400,35,500,60,25,134297.5911,342.9803193,9.89134465,53031568.9,126
252,600,650,9179.903117,303.7576236,354.1602118,0,0,16,32,0.032994778,6,6,4,4,85.6,159.3333333,10,400,35,500,60,25,134297.5911,342.9803193,9.89134465,53031568.9,126
253,750,650,8886.614285,682.078671,541.6217465,0,0,20,25,0.020138414,4,4,8,8,199.6666667,71.28571429,13,200,30,500,50,25,127785.1783,350.2111554,12.08774409,53197590.07,127
254,650,750,8886.614285,541.6217465,682.078671,0,0,20,25,0.020138414,8,8,4,4,71.28571429,199.6666667,13,200,30,500,50,25,127785.1783,350.2111554,12.08774409,53197590.07,127
255,700,600,9764.223688,443.1226929,330.3176053,0,0,12,32,0.022978506,6,6,2,2,105.6,428.0,10,350,40,500,60,25,112322.5134,305.9198864,10.42989893,54568534.68,128
256,600,700,9764.223688,330.3176053,443.1226929,0,0,12,32,0.022978506,2,2,6,6,428.0,105.6,10,350,40,500,60,25,112322.5134,305.9198864,10.42989893,54568534.68,128
257,850,600,9044.273368,612.4214713,323.9063554,0,0,14,29,0.018131918,3,3,6,6,337.5,85.0,13,450,30,500,60,25,118254.7172,335.8780338,12.54000431,55281331.86,129
258,600,850,9044.273368,323.9063554,612.4214713,0,0,14,29,0.018131918,6,6,3,3,85.0,337.5,13,450,30,500,60,25,118254.7172,335.8780338,12.54000431,55281331.86,129
259,750,700,9695.051558,759.4042519,679.5172406,0,0,8,32,0.012255203,3,3,3,3,289.0,264.0,10,100,35,500,60,25,106912.2471,316.8834283,12.80620764,55490920.05,130
260,700,750,9695.051558,679.5172406,759.4042519,0,0,8,32,0.012255203,3,3,3,3,264.0,289.0,10,100,35,500,60,25,106912.2471,316.8834283,12.80620764,55490920.05,130
261,700,650,9965.086056,461.4699749,401.6292181,0,0,12,29,0.017420304,4,4,4,4,177.0,160.3333333,10,300,40,500,60,25,102549.2493,293.8454174,11.16736565,55918745.84,131
262,650,700,9965.086056,401.6292181,461.4699749,0,0,12,29,0.017420304,4,4,4,4,160.3333333,177.0,10,300,40,500,60,25,102549.2493,293.8454174,11.16736565,55918745.84,131
263,650,650,9443.379564,604.9323743,604.9323743,0,0,18,29,0.028140491,6,6,5,5,96.2,120.25,10,100,35,500,60,25,139250.9032,359.5599144,10.6720193,56221031.13,132
264,650,650,9443.379564,604.9323743,604.9323743,0,0,18,29,0.028140491,5,5,6,6,120.25,96.2,10,100,35,500,60,25,139250.9032,359.5599144,10.6720193,56221031.13,132
265,650,600,9650.359667,387.5648898,332.823516,0,0,18,32,0.037119126,6,6,5,5,94.4,105.5,13,450,40,400,60,25,148359.2769,370.6400882,9.987991885,56421477.59,133
266,600,650,9650.359667,332.823516,387.5648898,0,0,18,32,0.037119126,5,5,6,6,105.5,94.4,13,450,40,400,60,25,148359.2769,370.6400882,9.987991885,56421477.59,133
267,900,650,9386.866691,622.5935018,334.9381479,0,0,10,29,0.011290938,4,4,3,3,243.6666667,240.5,10,400,30,500,60,25,102160.7138,319.4414965,14.15388769,56467847.95,134
268,650,900,9386.866691,334.9381479,622.5935018,0,0,10,29,0.011290938,3,3,4,4,240.5,243.6666667,10,400,30,500,60,25,102160.7138,319.4414965,14.15388769,56467847.95,134
269,900,600,8754.208145,743.6961067,371.2917927,0,0,24,25,0.021816616,8,8,6,6,107.8571429,91.0,10,150,27,400,50,25,145424.807,395.4617466,13.41640806,56874447.46,135
270,600,900,8754.208145,371.2917927,743.6961067,0,0,24,25,0.021816616,6,6,8,8,91.0,107.8571429,10,150,27,400,50,25,145424.807,395.4617466,13.41640806,56874447.46,135
271,750,700,9154.168812,419.1829491,366.5991149,0,0,14,32,0.021446606,3,3,6,6,289.0,105.6,10,400,30,400,60,25,133216.1191,368.2591759,12.98798634,57043879.67,136
272,700,750,9154.168812,366.5991149,419.1829491,0,0,14,32,0.021446606,6,6,3,3,105.6,289.0,10,400,30,400,60,25,133216.1191,368.2591759,12.98798634,57043879.67,136
273,900,600,8879.74226,755.5700451,378.4488607,0,0,20,25,0.018180513,6,6,6,6,149.8,89.8,13,300,27,500,50,25,128512.0167,362.1995639,13.3001492,57316668.77,137
274,600,900,8879.74226,378.4488607,755.5700451,0,0,20,25,0.018180513,6,6,6,6,89.8,149.8,13,300,27,500,50,25,128512.0167,362.1995639,13.3001492,57316668.77,137
275,750,600,9438.969014,437.8098839,281.8908298,0,0,16,32,0.028595474,6,6,4,4,115.6,142.6666667,10,450,35,400,60,25,139025.6618,364.4371798,11.30349476,57323475.27,138
