gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,max_cost,min_cost,std_cost,avg_co2,max_co2,min_co2,std_co2,avg_dcr,max_dcr,min_dcr,std_dcr,best_margins,min_AM_str,min_AM_drift,min_AM_wind,min_AM_defl,min_AM_hier,min_NM_str,min_NM_drift,min_NM_wind,min_NM_defl,min_NM_hier,hof_avg_cost,hof_max_cost,hof_min_cost,hof_std_cost,hof_avg_co2,hof_max_co2,hof_min_co2,hof_std_co2,hof_avg_dcr,hof_max_dcr,hof_min_dcr,hof_std_dcr,hof_size,sep1,sep2,sep3,sep4,sep5
38,87,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
39,76,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
40,84,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
41,78,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
42,82,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
43,84,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
44,79,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
45,86,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
46,86,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
47,72,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
48,83,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
49,84,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
50,79,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
51,87,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
52,87,[0.36251522 0.5605635 ],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04805417 0.03028938],100.0,100.0,30177684.03500317,52405576.156560056,29518560.097159967,2778070.260529628,91923.86613515,157055.59434080016,90099.6913194,8060.062650317698,0.5605634975566756,0.5696477992658223,0.3767638402831517,0.03028937776613383,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
53,85,[0.3619797  0.56109206],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04802611 0.0302126 ],100.0,100.0,30143108.102951173,52405576.156560056,29518560.097159967,2775298.861830216,91844.30227183003,157055.59434080016,90099.6913194,8058.04169093236,0.5610920634095529,0.5696477992658223,0.3767638402831517,0.030212600581855265,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
54,87,[0.3619797  0.56109206],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04802611 0.0302126 ],100.0,100.0,30143108.102951173,52405576.156560056,29518560.097159967,2775298.861830216,91844.30227183003,157055.59434080016,90099.6913194,8058.04169093236,0.5610920634095529,0.5696477992658223,0.3767638402831517,0.030212600581855265,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
55,88,[0.3619797  0.56109206],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04802611 0.0302126 ],100.0,100.0,30143108.102951173,52405576.156560056,29518560.097159967,2775298.861830216,91844.30227183003,157055.59434080016,90099.6913194,8058.04169093236,0.5610920634095529,0.5696477992658223,0.3767638402831517,0.030212600581855265,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
56,82,[0.3619797  0.56109206],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04802611 0.0302126 ],100.0,100.0,30143108.102951173,52405576.156560056,29518560.097159967,2775298.861830216,91844.30227183003,157055.59434080016,90099.6913194,8058.04169093236,0.5610920634095529,0.5696477992658223,0.3767638402831517,0.030212600581855265,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
57,81,[0.3619797  0.56109206],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04802611 0.0302126 ],100.0,100.0,30143108.102951173,52405576.156560056,29518560.097159967,2775298.861830216,91844.30227183,157055.59434080016,90099.6913194,8058.041690932359,0.5610920634095529,0.5696477992658223,0.3767638402831517,0.030212600581855265,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
58,77,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
59,85,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
60,75,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
61,86,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
62,81,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
63,80,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
64,84,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
65,86,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
66,85,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
67,88,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
68,91,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
69,86,[0.35722712 0.56663445],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04073768 0.0202344 ],100.0,100.0,29855993.29001437,52405576.156560056,29518560.097159967,2340736.29341696,91082.56323609002,157055.59434080016,90099.6913194,6871.389039853959,0.5666344464054041,0.5696477992658223,0.3767638402831517,0.020234402748046873,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
70,86,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
71,86,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
72,84,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
73,83,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
74,81,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
75,76,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
76,82,[0.35724977 0.56687287],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.04151389 0.02004135],100.0,100.0,29858384.26651237,52405576.156560056,29518560.097159967,2392396.0124621876,91083.30885871,157055.59434080016,90099.6913194,6980.002578753818,0.5668728719744476,0.5696477992658223,0.3767638402831517,0.020041346715744292,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
77,82,[0.35535361 0.56771896],[0.74907971 0.5696478 ],[0.35137658 0.37676384],[0.03957096 0.01919171],100.0,100.0,29747430.257753972,52405576.156560056,29518560.097159967,2277229.3451960543,90769.25034961403,157055.59434080016,90099.6913194,6662.028234642233,0.5677189596759956,0.5696477992658223,0.3767638402831517,0.019191711600714582,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33920917.54358132,52405576.156560056,29518560.097159967,5911240.96946721,102187.96343362672,157055.59434080016,90099.6913194,17562.237139224282,0.509560169220056,0.5696477992658223,0.3767638402831517,0.05506959874813241,15,|,|,|,|,|
