name,b,d,h,PiM,M,rho_t,rho_c,PiVn,stirrup,stirrup_space,fck,fy,Cost,CO2,UnitWeight,dimension,PI_size,n_b,N_r,N_n,N_r_C,N_n_C
665,500,698,800,1012.678129,1191.386034,0.011290904,0.005502016,782.5649783,13,100,27,400,100460.7316,279.0600214,9.887063192,22,50,7,11,2,6,1
666,300,1242,1350,1015.167188,1194.314339,0.004940205,0.002146861,579.2326576,10,200,21,500,62104.18864,204.3810947,9.739067011,16,40,4,10,3,5,2
667,300,1051,1150,1015.85291,1195.12107,0.006728573,0.002723704,328.6113778,10,500,27,500,53839.64206,175.8184429,8.303015869,22,50,3,6,2,3,1
668,300,1117,1250,1022.813342,1203.309814,0.008455398,0.003816672,342.3451677,10,350,21,400,66850.19002,207.5061141,9.082218631,16,40,4,15,4,7,2
669,450,798,900,1028.593002,1210.109414,0.009609499,0.004603441,551.0033932,13,200,27,400,84039.45211,247.5376532,9.889805037,22,50,6,10,2,5,1
670,500,748,850,1031.317856,1213.315124,0.009850932,0.004649357,413.1208446,13,350,27,400,82984.63979,249.3904731,10.34277768,22,50,7,10,2,5,1
671,350,1064,1200,1031.534788,1213.570339,0.007850314,0.003423045,401.6217735,13,450,21,400,72656.93334,228.080299,10.156775,16,40,5,16,4,7,2
672,450,942,1050,1032.203384,1214.356923,0.007799535,0.003138226,369.6498131,10,350,21,400,78546.65281,250.2548265,11.40458211,16,40,7,17,3,7,1
673,500,767,850,1042.508205,1226.480242,0.007864395,0.003274022,550.2907524,10,150,27,500,76972.59521,237.6577306,10.30120364,16,40,8,15,2,7,1
674,250,1164,1300,1046.474316,1231.146254,0.006884522,0.003154374,768.3864885,13,200,27,500,63181.73018,190.4050423,7.906627715,16,40,3,11,4,5,2
675,350,1048,1150,1049.442906,1234.638712,0.005951265,0.002748202,441.9501615,13,450,21,500,63013.94069,205.5789963,9.688065121,22,50,4,6,2,3,1
676,350,917,1050,1057.323868,1243.910433,0.010540123,0.005093368,496.5471863,10,150,27,400,78579.9311,229.160535,8.990106799,16,40,5,18,4,9,2
677,400,1042,1150,1064.290745,1252.106758,0.007243786,0.003276516,379.0467456,10,350,21,400,75767.44883,242.2647429,11.09802725,16,40,6,16,3,7,2
678,500,926,1000,1066.660854,1254.895123,0.005150659,0.002394764,572.4918188,13,300,21,500,76174.9546,251.2866587,12.02028258,22,50,7,7,1,3,1
679,250,1117,1250,1069.697381,1258.467507,0.00794716,0.003410666,620.0230698,10,150,27,500,60659.36938,182.8252732,7.602095682,16,40,3,12,4,5,2
680,600,651,750,1070.172433,1259.026392,0.011308737,0.005635737,376.4127511,10,250,27,400,93097.98146,274.295986,10.98728707,22,50,9,12,2,6,1
681,450,914,1000,1070.705216,1259.653195,0.006475344,0.002738163,1145.481518,13,100,21,500,92326.804,273.3294053,10.98049335,16,40,7,14,2,6,1
682,450,851,950,1070.885141,1259.864872,0.009152735,0.00381239,409.1430422,10,250,27,400,78696.77005,241.4516014,10.37082225,22,50,6,10,2,4,1
683,300,1039,1150,1071.609253,1260.716768,0.007471031,0.00320262,547.227211,13,300,27,500,62411.36832,192.806566,8.361584766,16,40,4,12,3,6,2
684,350,973,1100,1072.768416,1262.08049,0.009131781,0.004013849,450.4514373,10,200,27,400,73291.02332,222.2582061,9.35627555,22,50,4,9,3,4,1
685,450,989,1100,1077.294448,1267.405233,0.007219343,0.002994713,780.0233518,13,150,21,400,94231.37579,286.0036481,12.02883824,16,40,7,17,3,7,1
686,250,1392,1500,1079.435471,1269.924083,0.005158945,0.002162031,381.5544166,10,450,21,500,54152.49106,182.5518791,8.994885067,16,40,3,9,3,4,2
687,450,914,1000,1079.562819,1270.073905,0.006487258,0.002843744,690.5415956,13,200,21,500,79261.15999,247.3190699,10.89153266,16,40,7,14,2,6,1
688,350,939,1050,1081.15224,1271.943812,0.007940227,0.003310069,1148.231586,13,100,27,500,83969.19481,240.1502578,9.0260925,16,40,5,14,3,6,2
689,450,898,1000,1082.554877,1273.593973,0.008385881,0.004076455,435.8092338,13,350,21,400,82572.44454,253.6679298,10.91473788,22,50,6,9,2,5,1
690,250,1120,1250,1083.162492,1274.308814,0.007844338,0.003152415,460.603143,13,400,27,500,55697.20023,172.969147,7.568249073,22,50,2,6,3,3,2
691,250,1167,1300,1083.164624,1274.311322,0.007046761,0.003513231,464.4650807,10,250,27,500,56794.31611,177.6620488,7.86321148,16,40,3,11,4,6,2
692,450,901,1000,1085.319697,1276.846703,0.008792231,0.003685359,444.543788,10,200,21,400,83015.45045,254.5448914,10.91776763,22,50,6,10,2,4,1
693,300,970,1100,1085.722106,1277.320125,0.01097998,0.005404274,446.5106862,13,300,27,400,71781.53281,208.1518725,8.081200724,22,50,3,9,3,5,2
694,250,1192,1350,1086.406713,1278.125544,0.008673639,0.004022623,509.9904562,13,300,27,400,66122.54055,198.5941317,8.214615878,22,50,2,8,4,4,2
695,300,1020,1150,1086.624114,1278.381311,0.007804368,0.00314141,604.9136364,13,250,27,500,64044.38633,196.0517676,8.372719089,22,50,3,7,3,3,1
696,200,1317,1500,1098.400053,1292.235356,0.007360546,0.003218862,558.9718365,10,200,27,500,55146.68379,169.4223483,7.276851042,16,40,2,11,6,5,3
697,550,914,1000,1114.919032,1311.669449,0.005219408,0.002347036,894.5441638,13,150,21,500,92865.14927,294.4778739,13.28408148,16,40,9,13,2,6,1
698,200,1245,1400,1114.96955,1311.728882,0.010891126,0.005101524,292.1063393,10,450,27,400,57177.69332,169.20799,6.831352403,22,50,2,8,4,4,2
699,600,867,950,1116.600269,1313.647375,0.005264932,0.002506069,808.6871403,10,100,21,500,94149.7743,301.0023219,13.75294366,16,40,10,14,2,7,1
700,350,939,1050,1116.612198,1313.661409,0.0081304,0.003634013,680.8480115,13,200,27,500,72361.89072,217.0177945,8.94712995,16,40,5,14,3,7,2
701,400,939,1050,1118.597133,1315.996627,0.006681075,0.003331021,711.342931,13,200,27,500,76260.55791,235.3393931,10.18107998,16,40,6,13,3,7,2
702,300,1023,1150,1119.865535,1317.488865,0.010580838,0.004505671,319.8567455,10,400,27,400,67428.84484,202.5296873,8.39646761,22,50,3,9,3,4,2
703,500,879,950,1122.860037,1321.011808,0.00624011,0.002960515,769.5289915,10,100,21,500,84832.79005,263.3852824,11.50457034,22,50,7,7,1,4,1
704,550,914,1000,1127.351512,1326.295897,0.005294977,0.002377795,547.9232703,13,350,21,500,82245.73455,273.3345056,13.21178427,16,40,9,14,2,6,1
705,300,1067,1200,1130.914429,1330.487564,0.007592421,0.003201819,387.4867289,10,350,27,500,60368.10104,191.7267097,8.692725521,16,40,4,13,4,6,2
706,550,764,850,1132.078037,1331.856515,0.007347711,0.003660954,526.4465792,13,300,27,500,81956.22334,256.0380156,11.31280238,16,40,9,16,2,8,1
707,350,1023,1150,1132.195567,1331.994785,0.008691009,0.003822717,393.2527611,10,300,27,400,72357.11753,223.9129716,9.752401936,22,50,4,9,3,4,1
708,550,929,1000,1135.21879,1335.551518,0.004999473,0.002234829,566.2964666,10,200,21,500,81044.02549,270.9753803,13.20351213,22,50,8,7,1,3,1
709,550,876,950,1136.610371,1337.188671,0.005832089,0.002417895,712.0111926,13,200,21,500,86229.85518,275.7172635,12.60650701,22,50,8,8,1,3,1
710,450,1001,1100,1142.164003,1343.722356,0.00549302,0.002398297,651.1194335,10,150,21,500,78317.25726,254.5335695,11.9199109,22,50,6,7,2,3,1
711,600,742,850,1147.604343,1350.122756,0.009821877,0.004383914,405.7189698,10,300,27,400,95242.95051,290.6715284,12.38168404,16,40,10,22,3,10,1
712,300,1120,1250,1151.181462,1354.331132,0.008853836,0.003597084,515.5587305,13,300,27,400,71883.40301,217.5079233,9.116537419,22,50,3,9,3,4,2
713,350,1123,1250,1154.410322,1358.129791,0.007744217,0.003356992,321.3660871,10,550,21,400,72041.81261,230.3370504,10.55516047,22,50,4,9,3,4,1
714,250,1114,1300,1154.734791,1358.511519,0.011411866,0.005464802,1068.07368,13,100,27,400,91486.35031,246.3740465,8.100373029,16,40,3,18,6,9,3
715,450,951,1050,1165.338015,1370.9859,0.006441906,0.002658169,431.8675719,10,300,21,500,73402.63552,240.1672538,11.36914305,22,50,6,8,2,3,1
716,300,1298,1400,1175.465537,1382.900631,0.005124267,0.002247134,739.9164077,13,250,21,500,68406.57333,219.8886999,10.12710335,22,50,3,6,2,3,1
717,400,1089,1200,1175.854955,1383.35877,0.005658001,0.002291192,683.1576368,13,250,21,500,77308.17949,249.5319734,11.56800111,16,40,6,13,3,6,1
718,300,1298,1400,1176.708143,1384.362521,0.005221298,0.002122375,481.4866398,13,500,21,500,62070.98714,207.2830515,10.08394728,22,50,3,6,2,3,1
719,200,1264,1500,1176.961598,1384.660703,0.011413207,0.005325931,566.8550903,13,250,27,400,69716.75809,198.1266324,7.376871729,16,40,2,16,8,8,4
720,200,1323,1450,1179.264349,1387.369823,0.007469185,0.003715522,366.6905733,10,400,27,500,50665.00669,158.461101,7.01643019,22,50,2,6,3,3,2
721,550,742,850,1180.014157,1388.251949,0.011370514,0.005185002,614.7279878,10,100,27,400,105186.6308,301.8387291,11.47218002,16,40,9,24,3,11,2
722,250,1192,1350,1180.62297,1388.968199,0.007795781,0.003180065,349.5891129,10,450,27,500,56359.97448,179.2695721,8.147846,16,40,3,13,5,5,2
723,300,1114,1250,1181.533954,1390.039946,0.007072957,0.003225302,438.8649234,13,500,27,500,62535.07354,199.0537073,9.052463955,16,40,4,13,4,6,2
724,500,948,1050,1182.01124,1390.601459,0.005630804,0.002508072,900.6686627,13,150,21,500,90730.39008,285.1988246,12.69459318,22,50,7,8,2,4,1
725,500,801,900,1183.201667,1392.001961,0.010277834,0.004654248,367.9787685,10,350,27,400,86694.60874,261.6814274,10.94332747,22,50,7,11,2,5,1
726,600,742,850,1185.507713,1394.714956,0.009900048,0.004940742,405.7189698,10,300,27,400,97439.543,294.9859809,12.39679854,16,40,10,23,3,12,2
727,500,898,1000,1185.82937,1395.093377,0.008272691,0.003953908,435.987455,13,400,21,400,89427.96517,277.2593104,12.11163337,22,50,7,10,2,5,1
728,600,726,800,1189.712917,1399.662255,0.007909973,0.003498658,489.4240185,13,350,27,500,84158.5782,262.861675,11.61547863,22,50,9,9,1,4,1
729,350,1048,1150,1190.530843,1400.624521,0.00666462,0.002857964,536.3223875,13,350,27,500,67079.89653,213.609623,9.715921892,22,50,4,7,2,3,1
730,200,1323,1450,1191.269911,1401.494013,0.007938699,0.003186407,951.174069,10,100,27,500,63952.16279,184.9057084,7.106917286,22,50,2,6,3,3,2
731,300,1170,1300,1193.159536,1403.717102,0.008774821,0.003979585,1132.841182,13,100,21,400,95159.2654,266.7799974,9.620210716,22,50,3,9,3,4,2
732,350,1242,1350,1196.422449,1407.555822,0.006691031,0.002880607,834.2844182,10,100,21,400,89118.70315,271.3887324,11.47632665,16,40,5,15,3,7,2
733,300,1314,1450,1196.800047,1408.000056,0.007028297,0.00309843,574.6268745,13,300,21,400,76862.14963,239.5020931,10.53029045,16,40,4,15,4,7,2
734,350,989,1100,1201.777412,1413.855779,0.008056582,0.003292239,881.1921923,13,150,27,500,79245.13717,234.2170014,9.396528842,16,40,5,15,3,6,2
735,450,939,1050,1204.350087,1416.882456,0.006601534,0.00282378,741.8378506,13,200,27,500,82707.42717,258.6660607,11.4325639,16,40,7,15,3,7,1
736,300,1239,1350,1207.885045,1421.04123,0.006027325,0.002745224,706.2838437,13,250,21,500,70156.1025,220.2798841,9.794244576,16,40,4,12,3,6,2
737,300,1270,1400,1209.977578,1423.503033,0.007462854,0.003189555,443.0051779,13,450,21,400,72081.39509,226.9630158,10.15277907,22,50,3,8,3,4,2
738,400,901,1000,1210.405474,1424.00644,0.008317798,0.003470605,499.4530711,10,200,27,500,72409.60855,223.5620141,9.695135185,22,50,5,8,2,4,1
739,550,792,900,1211.274428,1425.028739,0.009837191,0.004813457,432.2189823,10,250,27,400,95549.42666,288.2578891,12.03881557,16,40,9,22,3,11,2
740,550,798,900,1212.002691,1425.885519,0.009442414,0.004100069,708.7553807,13,150,27,400,103149.1004,303.4691956,12.09033649,22,50,8,11,2,5,1
741,400,1098,1200,1219.263061,1434.42713,0.007290714,0.00318237,445.9034776,13,450,21,400,80623.51543,255.9011601,11.59120065,22,50,5,9,2,4,1
742,350,1048,1150,1227.05718,1443.596683,0.006973509,0.002908299,655.5539071,13,250,27,500,71199.77194,221.781717,9.744053185,22,50,4,7,2,3,1
743,300,1164,1300,1230.058194,1447.127287,0.006829147,0.002902933,516.5002753,13,400,27,500,65107.92603,207.1943656,9.414950572,16,40,4,13,4,6,2
744,400,1148,1250,1232.692181,1450.226095,0.005056613,0.002202541,548.7460983,13,400,21,500,73454.67153,245.9054489,12.00166813,22,50,5,7,2,3,1
745,350,1189,1300,1245.085374,1464.806322,0.00564406,0.002667121,711.8359365,13,250,21,500,75694.10924,241.3007708,10.98202743,16,40,5,12,3,6,2
746,450,867,1000,1246.74052,1466.753553,0.011083472,0.004798107,525.7859415,10,150,27,400,94748.9067,277.6661277,10.99830103,16,40,7,23,4,10,2
747,500,951,1050,1250.64245,1471.344059,0.007950244,0.003572475,400.4191835,10,350,21,400,89328.38697,282.0832963,12.68592781,22,50,7,10,2,5,1
748,350,992,1100,1253.350075,1474.5295,0.008264685,0.003806602,517.6811319,10,200,27,500,71318.57678,218.3903847,9.342686073,16,40,5,15,3,7,2
749,350,1017,1150,1253.56549,1474.78293,0.010189361,0.005082133,368.1248667,10,350,27,400,79157.7682,237.2544324,9.799240097,16,40,5,19,4,10,2
750,550,848,950,1260.187852,1482.573943,0.006640297,0.002837491,725.0243672,13,200,27,500,89692.15041,282.5177549,12.63033068,22,50,8,9,2,4,1
751,500,917,1000,1264.631519,1487.801787,0.006530721,0.002839365,513.8675205,10,250,27,500,79990.63551,258.7186908,12.04670762,16,40,8,15,2,7,1
752,500,914,1000,1276.886737,1502.219691,0.006573803,0.002901225,499.0257283,13,450,27,500,79850.16374,258.4323442,12.04576937,16,40,8,15,2,7,1
753,500,898,1000,1277.023469,1502.380552,0.008825107,0.003545885,1006.795631,13,100,27,400,110249.7102,318.6815646,12.25348069,22,50,7,11,2,5,1
754,400,998,1100,1277.221474,1502.613498,0.006656922,0.003224304,480.0660476,13,450,27,500,71869.57304,230.5803777,10.61125707,22,50,5,8,2,4,1
755,250,1264,1450,1277.407326,1502.832149,0.009523527,0.004064117,373.0216348,13,600,27,400,67571.75562,206.3956197,8.799742605,22,50,2,9,5,4,2
756,550,976,1050,1280.093939,1505.992869,0.005094218,0.002356552,585.090932,13,350,21,500,85612.27103,285.5273051,13.8672669,22,50,8,8,1,4,1
757,200,1373,1500,1283.433122,1509.921319,0.007948487,0.003263798,409.4332916,10,350,27,500,53207.6089,165.5048999,7.26380371,22,50,2,6,3,3,2
758,450,942,1050,1286.598463,1513.645251,0.006896636,0.003423136,433.8693558,10,350,27,500,76511.18077,246.2568398,11.39057625,16,40,7,15,3,8,2
759,400,967,1100,1286.920181,1514.023743,0.010012092,0.004953751,555.0259792,10,150,27,400,91194.35196,268.6663718,10.74387842,16,40,6,20,4,10,2
760,350,1039,1150,1292.07231,1520.08507,0.007663473,0.003503339,531.7165655,13,350,27,500,71730.85032,222.7509813,9.747907884,16,40,5,15,3,7,2
761,350,1289,1400,1303.015666,1532.959607,0.004899196,0.002425828,625.0541738,13,350,21,500,74344.24254,245.6734621,11.77771975,16,40,5,12,3,6,2
762,500,842,950,1304.773999,1535.028234,0.010822141,0.004981874,537.9696227,10,150,27,400,100302.0674,293.6450932,11.61134993,16,40,8,23,3,11,2
763,300,1217,1350,1311.425701,1542.853766,0.006686363,0.00291573,595.575493,10,200,27,500,68825.88709,217.5835659,9.785318265,16,40,4,13,4,6,2
764,250,1264,1450,1311.446734,1542.878511,0.009827316,0.004239185,492.8599305,13,350,27,400,72468.7481,216.1102498,8.833177315,22,50,2,9,5,4,2
765,500,948,1050,1313.062217,1544.779079,0.008550159,0.003701422,460.2629258,13,400,21,400,94155.47922,291.623308,12.71898282,22,50,7,11,2,5,1
766,300,1392,1500,1315.360563,1547.483015,0.00527786,0.00215695,649.1882926,10,200,21,500,70235.33022,229.504868,10.82966044,16,40,4,12,3,5,2
767,350,1070,1200,1315.547237,1547.702631,0.009122731,0.00446385,811.3390848,13,150,27,400,91890.19053,266.1757737,10.2882531,22,50,4,10,3,5,2
768,250,1323,1450,1318.906551,1551.654765,0.006676111,0.00301251,437.488806,10,350,27,500,59183.66143,189.9220203,8.742019818,22,50,2,6,3,3,2
769,600,789,900,1323.222644,1556.732522,0.009792036,0.004835143,558.8241832,13,250,27,400,108173.1033,322.3060347,13.16004939,16,40,10,24,3,12,2
770,500,851,950,1335.200503,1570.824121,0.008084399,0.003442852,419.5933221,10,350,27,500,80514.48927,254.6189407,11.47562863,22,50,7,10,2,4,1
771,500,948,1050,1337.177669,1573.150199,0.006307059,0.002560573,517.5890486,13,450,27,500,80911.00212,265.5888801,12.62790386,22,50,7,8,2,4,1
772,600,792,900,1350.769637,1589.140749,0.010175604,0.004910576,495.2620575,10,200,27,400,107164.366,320.2495626,13.15331231,16,40,10,25,3,12,2
773,350,1170,1300,1358.761262,1598.542662,0.008369398,0.004026191,607.2828626,13,250,21,400,87927.07601,265.3196217,11.06622448,22,50,4,10,3,5,2
774,400,1014,1150,1360.979149,1601.15194,0.009947677,0.00414342,801.8070945,13,150,27,400,100519.0402,291.253248,11.26732944,16,40,6,21,4,9,2
775,550,951,1050,1362.107354,1602.47924,0.005999535,0.002630385,673.0713539,10,150,21,500,92781.54441,299.6908864,13.91637536,22,50,8,9,2,4,1
776,350,1142,1250,1367.236378,1608.513386,0.006578589,0.003165883,409.1002159,10,450,27,500,69208.94535,224.7937123,10.53561123,16,40,5,14,3,7,2
777,600,892,1000,1369.866331,1611.607448,0.008716632,0.003708465,726.919411,10,100,21,400,117426.0981,352.8226329,14.60286807,16,40,10,24,3,10,1
778,400,1189,1300,1370.912477,1612.838208,0.007277058,0.003283988,1219.346279,13,100,21,400,112719.4299,327.7190806,12.72999442,16,40,6,18,3,8,2
779,350,1248,1350,1372.359022,1614.540026,0.005513105,0.00259928,1492.582864,13,100,21,500,96591.36888,286.3832914,11.52688487,22,50,4,7,2,3,1
780,500,1042,1150,1372.882581,1615.155977,0.007370323,0.003629282,396.6464285,10,500,21,400,94202.83607,301.7729003,13.86922064,16,40,8,20,3,10,2
781,450,901,1000,1380.719171,1624.375496,0.008231329,0.003817332,475.6406235,10,250,27,500,80122.83171,248.8235011,10.89797193,22,50,6,9,2,5,1
782,500,901,1000,1385.066159,1629.489599,0.007306589,0.003259098,425.2915355,10,400,27,500,80991.46706,260.6172432,12.05377667,22,50,7,9,2,4,1
783,550,964,1050,1387.261414,1632.072252,0.005891879,0.002940813,943.4798401,13,150,21,500,102593.0462,319.1817969,13.98329138,16,40,9,16,2,8,1
784,600,842,950,1387.685103,1632.570709,0.009451993,0.003989344,427.3328135,10,400,27,400,102647.6109,317.3612007,13.81231775,16,40,10,24,3,11,2
785,550,992,1100,1388.723954,1633.792887,0.007712644,0.003288577,624.1776536,10,150,21,400,107286.1549,333.7781933,14.64845013,16,40,9,22,3,9,1
786,350,1317,1450,1393.001506,1638.825301,0.006976394,0.003211437,419.1976905,10,400,21,400,82144.15263,264.4298908,12.23408614,16,40,5,17,4,8,2
787,350,1048,1150,1393.177188,1639.031985,0.007853675,0.003813407,655.5539071,13,250,27,500,76287.8673,231.7755352,9.779063799,22,50,4,8,2,4,1
788,450,1001,1100,1395.703664,1642.004311,0.006771396,0.002710652,528.4309258,10,250,27,500,79445.74088,256.6353697,11.92798716,22,50,6,9,2,4,1
789,450,948,1050,1397.897991,1644.585871,0.009874619,0.004227631,654.5754596,13,200,27,400,98089.80361,288.8686924,11.53843754,22,50,6,12,2,5,1
790,350,1048,1150,1399.267449,1646.196998,0.008126762,0.003551197,1281.519385,13,100,27,500,92573.26487,264.1826752,9.889981978,22,50,4,8,2,4,1
791,450,1092,1200,1406.612517,1654.838255,0.00589371,0.002799891,603.10526,10,200,21,500,85580.12839,277.8786307,13.00472873,16,40,7,15,3,7,1
792,350,1267,1400,1407.839606,1656.281889,0.00774101,0.003314757,362.5742051,10,550,21,400,80858.53219,258.3160209,11.82295773,16,40,5,18,4,8,2
793,500,1051,1150,1414.8092,1664.481411,0.007521007,0.003097486,411.0784036,10,450,21,400,93329.98045,300.0661935,13.86319368,22,50,7,11,2,5,1
794,400,1198,1300,1417.115185,1667.194335,0.005530154,0.002267011,491.3325791,13,550,21,500,76315.19492,255.5329685,12.48135283,22,50,5,7,2,3,1
795,550,998,1100,1420.863397,1671.603997,0.0072831,0.003317487,1109.222925,13,100,21,400,123827.5125,366.7323624,14.76100937,22,50,8,11,2,5,1
796,600,829,900,1422.376915,1673.384606,0.007093765,0.003453002,648.6183156,10,150,27,500,94647.77292,295.727679,13.06701698,22,50,9,9,1,5,1
797,500,917,1050,1426.727291,1678.502695,0.010241296,0.004124276,513.8675205,10,200,27,400,101747.871,306.5756711,12.77111746,16,40,8,25,4,10,2
798,300,1295,1450,1426.965123,1678.782498,0.008635079,0.004152105,333.4966727,10,550,21,400,76874.99958,239.3317107,10.53090968,22,50,3,10,4,5,2
799,450,920,1050,1437.502138,1691.178986,0.010791668,0.004975114,1001.583127,13,100,27,400,115608.9281,323.6290555,11.65803483,22,50,6,13,3,6,1
800,600,851,950,1437.738233,1691.456744,0.006901874,0.003144285,498.7378876,10,300,27,500,91005.58617,294.5270991,13.73212165,22,50,9,10,2,5,1
801,400,1039,1150,1439.545405,1693.58283,0.007310234,0.003545356,499.7881999,13,450,27,500,78291.92812,247.263011,11.11528993,16,40,6,16,3,8,2
802,550,1001,1100,1447.195407,1702.582832,0.0057736,0.002478245,483.8350372,10,350,21,500,88807.97701,297.2996292,14.52180454,22,50,8,9,2,4,1
803,350,1320,1450,1454.701444,1711.413464,0.007025604,0.003104277,564.997956,13,350,21,400,86490.02764,273.0814099,12.26367612,22,50,4,9,3,4,1
804,500,1101,1200,1457.007959,1714.12701,0.006698477,0.003225821,445.0469967,10,400,21,400,95074.07162,308.5803667,14.44998716,22,50,7,10,2,5,1
805,300,1170,1300,1467.029717,1725.917314,0.008156276,0.003419284,693.8715241,13,250,27,500,74439.50293,225.630756,9.478867847,22,50,3,8,3,4,2
806,400,1089,1200,1467.502614,1726.473663,0.006855751,0.003073373,1005.657816,13,150,27,500,92011.64226,278.6186827,11.66861285,16,40,6,16,3,7,2
807,550,948,1050,1472.88256,1732.803011,0.008835552,0.003718818,466.442985,13,450,21,400,103544.4777,320.7011042,13.9907863,22,50,8,13,2,6,1
808,550,967,1050,1475.169909,1735.49401,0.006489475,0.003024964,589.4603694,10,200,21,500,94396.31743,302.7945726,13.9276709,16,40,9,17,2,8,1
809,350,1139,1250,1476.33253,1736.8618,0.00741164,0.003187203,1014.84116,13,150,27,500,87835.43841,261.7940965,10.66265188,16,40,5,15,3,7,2
810,350,1317,1450,1488.711178,1751.424916,0.007566778,0.003207547,367.4792214,10,600,21,400,82559.52733,265.2022012,12.23706246,16,40,5,18,4,8,2
811,400,1151,1250,1492.725836,1756.148042,0.006409121,0.002815401,534.9252171,10,250,21,500,80150.79203,259.0472846,12.04777159,22,50,5,8,2,4,1
812,550,1017,1100,1509.44111,1775.813071,0.006145398,0.002458991,491.5686641,10,350,21,500,91045.33556,301.6977945,14.53718967,16,40,9,17,2,7,1
813,300,1317,1450,1515.000754,1782.353828,0.006723614,0.002785533,397.6753479,10,550,27,500,67557.0978,221.0322061,10.46678795,16,40,4,14,4,6,2
814,250,1345,1500,1519.228404,1787.327534,0.00765834,0.003435632,746.5810464,10,150,27,500,71726.57873,217.2868378,9.115222416,22,50,2,8,4,4,2
815,500,1117,1200,1523.834721,1792.74673,0.005620171,0.002275551,977.8883771,10,100,21,500,101253.1959,321.08838,14.49149767,16,40,8,16,2,7,1
816,550,1067,1150,1525.773139,1795.027222,0.005559875,0.002263677,545.6655284,10,300,21,500,92603.80745,310.3656536,15.18015963,16,40,9,16,2,7,1
817,400,1073,1200,1542.019746,1814.140877,0.009468279,0.004633976,423.2419596,10,350,27,400,90361.68288,274.9883693,11.65831665,22,50,5,11,3,6,2
818,300,1314,1450,1546.191885,1819.049277,0.006729403,0.003089632,1128.091553,13,150,27,500,86964.36488,259.6298568,10.59902817,16,40,4,14,4,7,2
819,500,948,1050,1557.508801,1832.363295,0.010023454,0.004108983,475.6456451,13,450,27,400,100301.176,303.6742262,12.76132547,22,50,7,13,2,6,1
820,600,939,1050,1560.398667,1835.763138,0.008818389,0.004137569,821.2703731,13,150,21,400,127816.2741,379.3926687,15.36396115,16,40,10,25,3,12,2
821,450,1089,1200,1565.557867,1841.832785,0.006288437,0.003039466,1041.024129,13,150,27,500,99417.79263,305.3555226,13.09913677,16,40,7,16,3,8,2
822,400,1117,1250,1573.679532,1851.387685,0.009427985,0.00433471,407.1770793,10,450,27,400,91861.91604,281.9704592,12.12856973,16,40,6,22,4,10,2
823,500,951,1050,1575.673829,1853.733917,0.007739456,0.003179646,588.9389296,10,200,27,500,90665.35599,284.8014981,12.69487721,22,50,7,10,2,4,1
824,400,1089,1200,1575.997888,1854.115162,0.007615096,0.00316008,553.9532433,13,400,27,500,82371.82014,259.3614338,11.6031591,16,40,6,17,3,7,2
825,450,1242,1350,1582.022598,1861.203057,0.005020701,0.002475668,482.7276143,10,450,21,500,85648.00013,291.5842244,14.55758801,16,40,7,15,3,7,1
826,350,1339,1450,1584.615678,1864.253739,0.005712659,0.002826023,601.694017,13,400,21,500,80236.82689,260.7737534,12.22071743,16,40,5,14,3,7,2
827,500,1048,1150,1598.824367,1880.969843,0.006371573,0.003079849,717.4690266,13,250,21,500,96567.87798,306.6356061,13.88490435,22,50,7,9,2,5,1
828,500,1014,1150,1604.325768,1887.44208,0.00920936,0.003862106,560.0328026,13,350,27,400,106365.0505,325.7957021,13.95254305,16,40,8,25,4,11,2
829,500,1042,1150,1606.947973,1890.527027,0.008625603,0.003838188,447.5174114,10,450,27,400,100538.3953,314.2274846,13.91278629,16,40,8,23,3,11,2
830,450,1117,1250,1613.710461,1898.482896,0.008860831,0.004299647,404.9009256,10,450,21,400,100619.2965,311.8540851,13.62591424,16,40,7,23,4,12,2
831,450,1192,1300,1615.452864,1900.532781,0.007648609,0.003658109,467.7522051,10,350,21,400,99526.13951,314.307181,14.13564985,16,40,7,21,3,10,2
832,300,1264,1400,1619.477647,1905.26782,0.007832968,0.003477746,475.0798258,13,550,27,500,72760.61951,228.268397,10.15753067,16,40,4,16,4,7,2
833,450,1201,1300,1622.21662,1908.490141,0.007234398,0.003433612,435.3500552,10,450,21,400,95845.39528,307.042619,14.11041804,22,50,6,11,2,5,1
834,300,1264,1400,1625.148957,1911.93995,0.007925927,0.003386585,875.4486776,13,200,27,500,82977.0097,248.5988767,10.22711247,16,40,4,16,4,7,2
835,550,942,1050,1635.005307,1923.535655,0.009952657,0.004338238,435.1618306,10,450,27,400,107675.7978,328.7500917,14.01939138,16,40,9,26,3,12,2
836,400,1070,1200,1638.667206,1927.843772,0.010486704,0.004714592,562.0412544,13,300,27,400,98677.67694,291.4461412,11.715202,22,50,5,13,3,6,2
837,550,898,1000,1641.719867,1931.435137,0.010854287,0.004359526,678.3782484,13,200,27,400,116450.8796,340.6684187,13.44674001,22,50,8,15,2,6,1
838,600,892,1000,1641.89157,1931.637142,0.010080051,0.004558569,515.7606359,10,250,27,400,115977.2737,349.7015891,14.59364595,16,40,10,28,3,13,2
839,300,1264,1400,1642.408889,1932.245752,0.007756445,0.003869585,475.0798258,13,550,27,500,73689.66228,230.0931829,10.16392331,16,40,4,16,4,8,2
