gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,max_cost,min_cost,std_cost,avg_co2,max_co2,min_co2,std_co2,avg_dcr,max_dcr,min_dcr,std_dcr,best_margins,min_AM_str,min_AM_drift,min_AM_wind,min_AM_defl,min_AM_hier,min_NM_str,min_NM_drift,min_NM_wind,min_NM_defl,min_NM_hier,hof_avg_cost,hof_max_cost,hof_min_cost,hof_std_cost,hof_avg_co2,hof_max_co2,hof_min_co2,hof_std_co2,hof_avg_dcr,hof_max_dcr,hof_min_dcr,hof_std_dcr,hof_size
10,486,[0.37776843 0.38739447],[0.91074128 0.44793939],[0.31854399 0.22691095],[0.07965297 0.03680448],100.0,2.166666666666667,47731548.68845536,62720652.13652,32766116.37339999,8348260.343853154,142359.1631151231,181419.3729764002,96966.839926,23802.98533571296,0.28740917308611746,0.3785842673514329,0.22691095452783222,0.04362489502450105,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47229131.66258498,62720652.13652,32766116.37339999,9656362.118299387,140462.06087707006,181419.3729764002,96966.839926,27368.896867169806,0.2777592736326606,0.3785842673514329,0.22691095452783222,0.04844865187874464,8
11,512,[0.37273764 0.3865841 ],[0.91074128 0.44109796],[0.3053354  0.22691095],[0.07725995 0.03336618],100.0,2.3333333333333335,47368444.90517998,62720652.13652,32766116.37339999,8150418.62660977,141079.5188795572,181419.3729764002,96966.839926,23396.56645576819,0.29263845396752036,0.3785842673514329,0.22691095452783222,0.04607258865122195,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47229131.66258498,62720652.13652,32766116.37339999,9656362.118299387,140462.06087707006,181419.3729764002,96966.839926,27368.896867169806,0.2777592736326606,0.3785842673514329,0.22691095452783222,0.04844865187874464,8
12,521,[0.36628485 0.38346596],[0.91074128 0.43869204],[0.31231237 0.22691095],[0.07714551 0.02950069],100.0,2.666666666666667,46360851.17951999,62720652.13652,32766116.37339999,8257470.275291847,138172.05599471254,181419.3729764002,96966.839926,23786.821499301346,0.30239109226070615,0.3866777217602166,0.22691095452783222,0.05054916774447647,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47229131.66258498,62720652.13652,32766116.37339999,9656362.118299387,140462.06087707006,181419.3729764002,96966.839926,27368.896867169806,0.2777592736326606,0.3785842673514329,0.22691095452783222,0.04844865187874464,8
13,507,[0.36238934 0.38327768],[0.91074128 0.43228561],[0.30715    0.22691095],[0.0749982  0.02877506],100.0,2.833333333333333,45915443.675894104,62720652.13652,32766116.37339999,8206649.166460055,137044.04801723533,181419.3729764002,96966.839926,23513.574772491844,0.30731670991323073,0.3866777217602166,0.22691095452783222,0.0528497752641211,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47229131.66258498,62720652.13652,32766116.37339999,9656362.118299387,140462.06087707006,181419.3729764002,96966.839926,27368.896867169806,0.2777592736326606,0.3785842673514329,0.22691095452783222,0.04844865187874464,8
14,499,[0.36304906 0.38584519],[0.91074128 0.43228561],[0.30898384 0.22691095],[0.0747645  0.02954594],100.0,3.0,45336906.57574443,62720652.13652,32766116.37339999,8324509.739102716,135394.50046690006,181419.3729764002,96966.839926,23841.75556881555,0.3091655980616731,0.3866777217602166,0.22691095452783222,0.05192339721642608,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45926092.13043109,62720652.13652,32766116.37339999,9821814.159690315,136783.18656975118,181419.3729764002,96966.839926,27822.6695938919,0.2847412095162754,0.3785842673514329,0.22691095452783222,0.04976387558160334,9
15,524,[0.36056467 0.38924231],[0.91074128 0.43101574],[0.31439609 0.22691095],[0.07403574 0.02932827],100.0,3.166666666666667,45040119.88935157,62720652.13652,32766116.37339999,8199738.386278413,134550.49140483164,181419.3729764002,96966.839926,23480.508936451268,0.3117131088081413,0.3866777217602166,0.22691095452783222,0.051681321361661134,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45926092.13043109,62720652.13652,32766116.37339999,9821814.159690315,136783.18656975118,181419.3729764002,96966.839926,27822.6695938919,0.2847412095162754,0.3785842673514329,0.22691095452783222,0.04976387558160334,9
16,512,[0.35463782 0.39428013],[0.91074128 0.42833642],[0.31269191 0.22691095],[0.07222172 0.02735937],100.0,4.166666666666666,42258561.64685759,62720652.13652,30146355.277560014,8852960.982945293,126389.81071836008,181419.3729764002,89704.86544680009,25703.78167648711,0.3271858261538694,0.4134773885822613,0.22691095452783222,0.053978679257233944,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41441586.106913835,62720652.13652,30146355.277560014,10601462.274852905,123390.6124209047,181419.3729764002,89704.86544680009,30695.305132590787,0.3169916571466547,0.4134773885822613,0.22691095452783222,0.06415576836017753,13
17,500,[0.34901397 0.39218122],[0.91074128 0.41733503],[0.31269191 0.22691095],[0.07323901 0.02559344],100.0,4.833333333333333,41260810.50839172,62720652.13652,29955845.517480023,8725625.184315948,123431.27831056698,181419.3729764002,89359.1987228001,25399.37905397327,0.33374141195484086,0.4134773885822613,0.22691095452783222,0.053260266079012054,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42079439.14490665,62720652.13652,29955845.517480023,10800942.804810282,125556.08824324678,181419.3729764002,89359.1987228001,30986.9188095388,0.3106216391724324,0.4016957789864385,0.22691095452783222,0.06240359245522759,12
18,482,[0.35160413 0.39139106],[0.91074128 0.41733503],[0.31269191 0.22691095],[0.07566861 0.02612676],100.0,5.5,41253203.420495756,62720652.13652,29955845.517480023,8540156.249984285,123603.69909510433,181419.3729764002,89359.1987228001,25037.852064260114,0.33428337551722365,0.4134773885822613,0.22691095452783222,0.051062089099859674,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41241676.52739383,62720652.13652,29955845.517480023,10775372.181287711,123200.42739210471,181419.3729764002,89359.1987228001,30869.371405752176,0.31561156158776726,0.4016957789864385,0.22691095452783222,0.06239748209093004,13
19,508,[0.35562401 0.39002886],[0.91074128 0.41733503],[0.31269191 0.22691095],[0.07740725 0.02693567],100.0,7.000000000000001,40439513.714002855,62720652.13652,29955845.517480023,7910768.811244365,121295.97913299155,181419.3729764002,89359.1987228001,23130.467395484422,0.33650227048932513,0.4134773885822613,0.22691095452783222,0.046295772743615356,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40206899.195879996,62720652.13652,29955845.517480023,9995458.423268469,120312.84081951011,181419.3729764002,89359.1987228001,28525.794500615324,0.31880639122951615,0.4016957789864385,0.22691095452783222,0.056092525388196764,16
20,524,[0.3609254  0.38833709],[0.91074128 0.41733503],[0.31269191 0.22691095],[0.07934453 0.02765017],100.0,9.166666666666666,39399963.37242618,62720652.13652,29955845.517480023,7397969.074454129,118639.72399834267,181419.3729764002,89359.1987228001,21620.85029607277,0.33993102982257983,0.4134773885822613,0.22691095452783222,0.04165839170022242,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40583812.123945,62720652.13652,29955845.517480023,9838137.16203026,121956.2465331101,181419.3729764002,89359.1987228001,27951.988798320424,0.31372237950273985,0.4016957789864385,0.22691095452783222,0.052575284469302506,16
21,511,[0.36503099 0.38713225],[0.91074128 0.41733503],[0.31269191 0.22691095],[0.07998583 0.02799417],100.0,10.0,39200546.31761333,62720652.13652,29955845.517480023,7138322.270241774,118163.80715263412,181419.3729764002,89359.1987228001,20847.424800379322,0.3407170913695016,0.4134773885822613,0.22691095452783222,0.040149480307940105,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40414308.00760999,62720652.13652,29955845.517480023,9896129.965260778,121760.4994150351,181419.3729764002,89359.1987228001,28033.951148544173,0.31354782590964114,0.4016957789864385,0.22691095452783222,0.05253224751709189,16
22,502,[0.3650562  0.38744222],[0.91074128 0.41629067],[0.31473376 0.22691095],[0.07831953 0.02718943],100.0,11.333333333333332,38697623.34880646,62720652.13652,28170537.54024003,6929692.3563796375,116712.43533518896,181419.3729764002,85864.72572280015,20252.21646924415,0.3438233807546932,0.41373136583974995,0.22691095452783222,0.03977878385971565,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39632413.40027059,62720652.13652,28170537.54024003,10034091.74623428,119205.98074624481,181419.3729764002,85864.72572280015,28555.078991453374,0.31930113152932305,0.41373136583974995,0.22691095452783222,0.05614240851662233,17
23,522,[0.36394207 0.38544238],[0.91074128 0.41380089],[0.31525229 0.22691095],[0.07914897 0.0256328 ],100.0,13.666666666666666,37834128.8651639,62720652.13652,28170537.54024003,6759935.480434586,114128.63131362504,181419.3729764002,85864.72572280015,19802.782591170442,0.348013460174587,0.41373136583974995,0.22691095452783222,0.03788533644942798,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38581751.88998223,62720652.13652,28170537.54024003,10350282.547831912,115893.62183687568,181419.3729764002,85864.72572280015,29645.628948152033,0.32363222854563073,0.41373136583974995,0.22691095452783222,0.05659675417193604,18
24,491,[0.35925693 0.38516549],[0.91074128 0.41395342],[0.31273515 0.22691095],[0.08128206 0.02544266],100.0,17.0,36934694.40775725,62720652.13652,27875701.532040022,6726740.724927057,111512.34565570642,181419.3729764002,84452.4062696001,19781.176430555795,0.35174393312035834,0.41395342064610097,0.22691095452783222,0.03788677345473345,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36695608.49257273,62720652.13652,27875701.532040022,10179914.349152347,110234.62343828012,181419.3729764002,84452.4062696001,29284.418720976453,0.3360088578722245,0.4091053696625414,0.22691095452783222,0.05807017766592596,22
25,513,[0.35879223 0.38590611],[0.91074128 0.41395342],[0.31525229 0.22691095],[0.08264755 0.02571833],100.0,19.333333333333332,36726199.05618896,62720652.13652,27875701.532040022,6450859.01351846,111012.29345061084,181419.3729764002,84452.4062696001,18985.634239778377,0.35305118450716494,0.41395342064610097,0.22691095452783222,0.03705114131552249,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36863886.95773218,62720652.13652,27875701.532040022,9987390.228385039,110819.1607122506,181419.3729764002,84452.4062696001,28771.657227691554,0.333860305308176,0.4091053696625414,0.22691095452783222,0.057680920845447195,23
26,512,[0.3610775  0.38507603],[0.91074128 0.41395342],[0.31525229 0.22691095],[0.08334046 0.0260681 ],100.0,20.666666666666668,36581962.055877745,62720652.13652,27875701.532040022,6300440.743636663,110535.60774661339,181419.3729764002,84452.4062696001,18609.77843417568,0.35347017826695537,0.41395342064610097,0.22691095452783222,0.03655398699285142,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36737992.802062616,62720652.13652,27875701.532040022,9985951.084518252,110238.11331870273,181419.3729764002,84452.4062696001,28664.338810588364,0.3333682773192613,0.4091053696625414,0.22691095452783222,0.05784523718818361,23
27,463,[0.36363137 0.38429183],[0.91074128 0.41395342],[0.31525229 0.22691095],[0.08339153 0.02608328],100.0,23.333333333333332,35970546.27959686,62720652.13652,27875701.532040022,6253086.021424212,108674.80293604328,181419.3729764002,84452.4062696001,18492.60231385616,0.3571237092647773,0.41395342064610097,0.22691095452783222,0.036145898604420225,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37126509.41482728,62720652.13652,27875701.532040022,10038927.783539051,111367.03059406193,181419.3729764002,84452.4062696001,28804.169917397336,0.3300528112265581,0.4091053696625414,0.22691095452783222,0.05699229923713857,22
28,511,[0.36903228 0.38287715],[0.91074128 0.41395342],[0.31525229 0.22691095],[0.08488507 0.02635547],100.0,27.166666666666668,35576876.38244785,62720652.13652,27758854.622040022,6086962.9858801775,107575.0501847435,181419.3729764002,84218.43717960008,18098.531716870646,0.35988394506971316,0.41395342064610097,0.22691095452783222,0.0352474401402629,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37561459.93734096,62720652.13652,27758854.622040022,10070671.243526656,112637.53798617919,181419.3729764002,84218.43717960008,28873.549150517683,0.3261828756539874,0.4068892810745391,0.22691095452783222,0.05544169501612429,21
29,487,[0.37304422 0.38147325],[0.91074128 0.41395342],[0.31525229 0.22691095],[0.08503258 0.0263416 ],100.0,30.666666666666664,35227861.79119196,62720652.13652,27758854.622040022,5967774.482929331,106518.25905636298,181419.3729764002,84218.43717960008,17759.014213231614,0.3620118771835086,0.41395342064610097,0.22691095452783222,0.034840540965668,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37561459.93734096,62720652.13652,27758854.622040022,10070671.243526656,112637.53798617919,181419.3729764002,84218.43717960008,28873.549150517683,0.3261828756539874,0.4068892810745391,0.22691095452783222,0.05544169501612429,21
30,502,[0.37544095 0.38068132],[0.91074128 0.41395342],[0.31791267 0.22691095],[0.08477094 0.02620748],100.0,36.5,34377499.14134941,62720652.13652,27758854.622040022,5964711.423745656,103980.56373908673,181419.3729764002,84218.43717960008,17768.580612986385,0.3669579270532688,0.41395342064610097,0.22691095452783222,0.03516370737799243,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36707347.96150609,62720652.13652,27758854.622040022,10007015.112843994,110113.72157385059,181419.3729764002,84218.43717960008,28712.629112881154,0.3325777941003849,0.4068892810745391,0.22691095452783222,0.056969428792059885,23
31,499,[0.37601297 0.38358467],[0.91074128 0.41395342],[0.31858082 0.22691095],[0.08538882 0.02805244],100.0,57.666666666666664,32231326.02015007,62720652.13652,27758854.622040022,5631420.8712550765,97530.48088512718,181419.3729764002,84218.43717960008,16827.316367490374,0.37967299084783346,0.41395342064610097,0.22691095452783222,0.03357648395074859,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35971745.31462721,62720652.13652,27758854.622040022,9913905.530790957,108003.13882231053,181419.3729764002,84218.43717960008,28448.850133623757,0.33815627290173544,0.4068892810745391,0.22691095452783222,0.057832723108597925,25
32,508,[0.35355556 0.39272645],[0.91074128 0.41030029],[0.31858082 0.22691095],[0.07557847 0.02828157],100.0,100.0,29758328.792660218,62720652.13652,27758854.622040022,4308052.465483524,90144.03093265509,181419.3729764002,84218.43717960008,12856.6283272265,0.3927264514346328,0.41030028687309306,0.22691095452783222,0.028281567650640653,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35851564.668284625,62720652.13652,27758854.622040022,9739938.14914248,107682.58572269858,181419.3729764002,84218.43717960008,27942.397573759215,0.33813102201017897,0.4068892810745391,0.22691095452783222,0.05670979124481224,26
33,503,[0.32471174 0.40400591],[0.91074128 0.40688928],[0.31858082 0.22691095],[0.045999   0.01862723],100.0,100.0,28113025.161948826,62720652.13652,27758854.622040022,2665662.764356324,85246.81396782168,181419.3729764002,84218.43717960008,7694.482250006188,0.40400591139853476,0.4068892810745391,0.22691095452783222,0.018627228007083194,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35851564.668284625,62720652.13652,27758854.622040022,9739938.14914248,107682.58572269858,181419.3729764002,84218.43717960008,27942.397573759215,0.33813102201017897,0.4068892810745391,0.22691095452783222,0.05670979124481224,26
34,508,[0.32471174 0.40400591],[0.91074128 0.40688928],[0.31858082 0.22691095],[0.045999   0.01862723],100.0,100.0,28113025.161948826,62720652.13652,27758854.622040022,2665662.764356324,85246.81396782168,181419.3729764002,84218.43717960008,7694.482250006188,0.40400591139853476,0.4068892810745391,0.22691095452783222,0.018627228007083194,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35851564.668284625,62720652.13652,27758854.622040022,9739938.14914248,107682.58572269858,181419.3729764002,84218.43717960008,27942.397573759215,0.33813102201017897,0.4068892810745391,0.22691095452783222,0.05670979124481224,26
35,516,[0.32456641 0.40412447],[0.91074128 0.40688928],[0.31858082 0.22691095],[0.04597206 0.0185695 ],100.0,100.0,28104676.594719492,62720652.13652,27758854.622040022,2664139.7626859015,85222.30601690235,181419.3729764002,84218.43717960008,7689.819272172082,0.4041244666112535,0.4068892810745391,0.22691095452783222,0.01856950083201068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35851564.668284625,62720652.13652,27758854.622040022,9739938.14914248,107682.58572269858,181419.3729764002,84218.43717960008,27942.397573759215,0.33813102201017897,0.4068892810745391,0.22691095452783222,0.05670979124481224,26
36,495,[0.32456641 0.40412447],[0.91074128 0.40688928],[0.31858082 0.22691095],[0.04597206 0.0185695 ],100.0,100.0,28104676.594719492,62720652.13652,27758854.622040022,2664139.7626859015,85222.30601690235,181419.3729764002,84218.43717960008,7689.819272172082,0.4041244666112535,0.4068892810745391,0.22691095452783222,0.01856950083201068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35851564.668284625,62720652.13652,27758854.622040022,9739938.14914248,107682.58572269858,181419.3729764002,84218.43717960008,27942.397573759215,0.33813102201017897,0.4068892810745391,0.22691095452783222,0.05670979124481224,26
37,513,[0.32456641 0.40412447],[0.91074128 0.40688928],[0.31858082 0.22691095],[0.04597206 0.0185695 ],100.0,100.0,28104676.594719492,62720652.13652,27758854.622040022,2664139.7626859015,85222.30601690235,181419.3729764002,84218.43717960008,7689.819272172082,0.4041244666112535,0.4068892810745391,0.22691095452783222,0.01856950083201068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35851564.668284625,62720652.13652,27758854.622040022,9739938.14914248,107682.58572269858,181419.3729764002,84218.43717960008,27942.397573759215,0.33813102201017897,0.4068892810745391,0.22691095452783222,0.05670979124481224,26
38,513,[0.32456641 0.40412447],[0.91074128 0.40688928],[0.31858082 0.22691095],[0.04597206 0.0185695 ],100.0,100.0,28104676.594719492,62720652.13652,27758854.622040022,2664139.7626859015,85222.30601690235,181419.3729764002,84218.43717960008,7689.819272172082,0.4041244666112535,0.4068892810745391,0.22691095452783222,0.01856950083201068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35851564.668284625,62720652.13652,27758854.622040022,9739938.14914248,107682.58572269858,181419.3729764002,84218.43717960008,27942.397573759215,0.33813102201017897,0.4068892810745391,0.22691095452783222,0.05670979124481224,26
39,521,[0.32456641 0.40412447],[0.91074128 0.40688928],[0.31858082 0.22691095],[0.04597206 0.0185695 ],100.0,100.0,28104676.594719492,62720652.13652,27758854.622040022,2664139.7626859015,85222.30601690235,181419.3729764002,84218.43717960008,7689.819272172082,0.4041244666112535,0.4068892810745391,0.22691095452783222,0.01856950083201068,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35851564.668284625,62720652.13652,27758854.622040022,9739938.14914248,107682.58572269858,181419.3729764002,84218.43717960008,27942.397573759215,0.33813102201017897,0.4068892810745391,0.22691095452783222,0.05670979124481224,26
