gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
35,0.21304181227054675,0.04847516175161364,5.603558961211401,PopSize_900,900,3,TwoPoint,0.9,0.7
36,0.21304181227054675,0.04847516175161364,5.603760622789797,PopSize_900,900,3,TwoPoint,0.9,0.7
37,0.21304181227054675,0.04847516175161364,5.603806893473071,PopSize_900,900,3,TwoPoint,0.9,0.7
38,0.21013359518476293,0.04847516175161364,5.610855045898605,PopSize_900,900,3,TwoPoint,0.9,0.7
39,0.19173821433540653,0.04847516175161364,5.655241400797352,PopSize_900,900,3,TwoPoint,0.9,0.7
40,0.19173821433540653,0.04847516175161364,5.655267667905333,PopSize_900,900,3,TwoPoint,0.9,0.7
41,0.19173821433540653,0.04847516175161364,5.655442059820087,PopSize_900,900,3,TwoPoint,0.9,0.7
42,0.19173821433540653,0.04847516175161364,5.655494706030177,PopSize_900,900,3,TwoPoint,0.9,0.7
43,0.19173821433540653,0.04847516175161364,5.6555357093395555,PopSize_900,900,3,TwoPoint,0.9,0.7
44,0.19173821433540653,0.04847516175161364,5.655560423591007,PopSize_900,900,3,TwoPoint,0.9,0.7
45,0.19026272927899607,0.04847516175161364,5.659133514484916,PopSize_900,900,3,TwoPoint,0.9,0.7
46,0.1865022972772472,0.04847516175161364,5.668282883873398,PopSize_900,900,3,TwoPoint,0.9,0.7
47,0.1865022972772472,0.04847516175161364,5.668342558244145,PopSize_900,900,3,TwoPoint,0.9,0.7
48,0.1865022972772472,0.04847516175161364,5.66846684226347,PopSize_900,900,3,TwoPoint,0.9,0.7
49,0.1865022972772472,0.04847516175161364,5.66851823188556,PopSize_900,900,3,TwoPoint,0.9,0.7
50,0.1865022972772472,0.04847516175161364,5.668519328710544,PopSize_900,900,3,TwoPoint,0.9,0.7
51,0.1865022972772472,0.04847516175161364,5.668529448337006,PopSize_900,900,3,TwoPoint,0.9,0.7
52,0.1865022972772472,0.04847516175161364,5.668537253977795,PopSize_900,900,3,TwoPoint,0.9,0.7
53,0.1865022972772472,0.04847516175161364,5.668544243733347,PopSize_900,900,3,TwoPoint,0.9,0.7
54,0.1865022972772472,0.04847516175161364,5.668557975366256,PopSize_900,900,3,TwoPoint,0.9,0.7
55,0.1857539848594414,0.04847516175161364,5.6703756546932595,PopSize_900,900,3,TwoPoint,0.9,0.7
56,0.1842784998030309,0.04847516175161364,5.673920244313607,PopSize_900,900,3,TwoPoint,0.9,0.7
57,0.1842784998030309,0.04847516175161364,5.673921905773313,PopSize_900,900,3,TwoPoint,0.9,0.7
58,0.1842784998030309,0.04847516175161364,5.673929738239955,PopSize_900,900,3,TwoPoint,0.9,0.7
59,0.1842784998030309,0.04847516175161364,5.673935357706222,PopSize_900,900,3,TwoPoint,0.9,0.7
60,0.1842784998030309,0.04847516175161364,5.673935362440547,PopSize_900,900,3,TwoPoint,0.9,0.7
61,0.1842784998030309,0.04847516175161364,5.673939489392666,PopSize_900,900,3,TwoPoint,0.9,0.7
62,0.1842784998030309,0.04847516175161364,5.673940763043417,PopSize_900,900,3,TwoPoint,0.9,0.7
63,0.1842784998030309,0.04847516175161364,5.6739603154534075,PopSize_900,900,3,TwoPoint,0.9,0.7
64,0.1842784998030309,0.04847516175161364,5.6739603154534075,PopSize_900,900,3,TwoPoint,0.9,0.7
65,0.18174185487997396,0.04847516175161364,5.680062728096015,PopSize_900,900,3,TwoPoint,0.9,0.7
66,0.18174185487997396,0.04847516175161364,5.680067779395885,PopSize_900,900,3,TwoPoint,0.9,0.7
67,0.18174185487997396,0.04847516175161364,5.680070334948433,PopSize_900,900,3,TwoPoint,0.9,0.7
