gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
14,0.37692794399778895,0.05594396421566203,5.186898046532404,CXPB_0.8,100,3,OnePoint,0.8,0.2
15,0.3704640594920061,0.05594396421566203,5.202550413028331,CXPB_0.8,100,3,OnePoint,0.8,0.2
16,0.3704640594920061,0.05594396421566203,5.202706935500729,CXPB_0.8,100,3,OnePoint,0.8,0.2
17,0.3704640594920061,0.05594396421566203,5.203195165240022,CXPB_0.8,100,3,OnePoint,0.8,0.2
18,0.3704640594920061,0.05594396421566203,5.203464636076791,CXPB_0.8,100,3,OnePoint,0.8,0.2
19,0.3704640594920061,0.05594396421566203,5.2034646360767915,CXPB_0.8,100,3,OnePoint,0.8,0.2
20,0.36623639604418495,0.05594396421566203,5.213677581836347,CXPB_0.8,100,3,OnePoint,0.8,0.2
21,0.36623639604418495,0.05594396421566203,5.2137565875880085,CXPB_0.8,100,3,OnePoint,0.8,0.2
22,0.36481964717227044,0.05594396421566203,5.217172814174336,CXPB_0.8,100,3,OnePoint,0.8,0.2
23,0.36481964717227044,0.05594396421566203,5.2172126216589945,CXPB_0.8,100,3,OnePoint,0.8,0.2
24,0.3632072253936677,0.05594396421566203,5.221083859202717,CXPB_0.8,100,3,OnePoint,0.8,0.2
25,0.3530202338202618,0.05594396421566203,5.245813247442438,CXPB_0.8,100,3,OnePoint,0.8,0.2
26,0.3530202338202618,0.05594396421566203,5.245832406908959,CXPB_0.8,100,3,OnePoint,0.8,0.2
27,0.3530202338202618,0.05594396421566203,5.2458429042586605,CXPB_0.8,100,3,OnePoint,0.8,0.2
28,0.3530202338202618,0.05594396421566203,5.2458969957244,CXPB_0.8,100,3,OnePoint,0.8,0.2
29,0.3457633997219234,0.05594396421566203,5.2633125408674815,CXPB_0.8,100,3,OnePoint,0.8,0.2
30,0.3457633997219234,0.05594396421566203,5.263333756817241,CXPB_0.8,100,3,OnePoint,0.8,0.2
31,0.3457633997219234,0.05594396421566203,5.263333756817241,CXPB_0.8,100,3,OnePoint,0.8,0.2
32,0.3457633997219234,0.05594396421566203,5.263488750452286,CXPB_0.8,100,3,OnePoint,0.8,0.2
33,0.3457633997219234,0.05594396421566203,5.263488750452286,CXPB_0.8,100,3,OnePoint,0.8,0.2
34,0.3457633997219234,0.05594396421566203,5.263498883389277,CXPB_0.8,100,3,OnePoint,0.8,0.2
35,0.3457633997219234,0.05594396421566203,5.263498883389276,CXPB_0.8,100,3,OnePoint,0.8,0.2
36,0.3457633997219234,0.05594396421566203,5.263498883389276,CXPB_0.8,100,3,OnePoint,0.8,0.2
37,0.3388428377022419,0.05594396421566203,5.280109002187161,CXPB_0.8,100,3,OnePoint,0.8,0.2
