gen,best_obj1,best_obj2,hypervolume,PopSize
63,0.2226234377593655,0.005352044932031994,5.680408839819289,600
64,0.2226234377593655,0.005352044932031994,5.680410298287347,600
65,0.2226234377593655,0.005352044932031994,5.680420450892572,600
66,0.2226234377593655,0.005352044932031994,5.680426432394282,600
67,0.22074346935396644,0.005352044932031994,5.685108791044206,600
68,0.22074346935396644,0.005352044932031994,5.685113149667904,600
69,0.21966722169554392,0.005352044932031994,5.687795257071951,600
70,0.21966722169554392,0.005352044932031994,5.687798926269029,600
71,0.21966722169554392,0.005352044932031994,5.687807593083032,600
72,0.21735540853429416,0.005352044932031994,5.69357740954524,600
73,0.21627916087587168,0.005352044932031994,5.69626358611271,600
74,0.21010273411920394,0.005352044932031994,5.7116333386865294,600
75,0.2035619702453743,0.005352044932031994,5.727897542466227,600
76,0.2035619702453743,0.005352044932031994,5.727908496058735,600
77,0.2035619702453743,0.005352044932031994,5.727929580215587,600
78,0.2016820018399752,0.005352044932031994,5.732602918459155,600
79,0.2016820018399752,0.005352044932031994,5.732607047271441,600
80,0.2016820018399752,0.005352044932031994,5.732608119683559,600
81,0.2016820018399752,0.005352044932031994,5.732613705721209,600
82,0.20060575418155266,0.005352044932031994,5.735290115186359,600
83,0.20060575418155266,0.005352044932031994,5.735294955905456,600
84,0.20060575418155266,0.005352044932031994,5.735299540681391,600
85,0.20060575418155266,0.005352044932031994,5.735331759712782,600
86,0.20060575418155266,0.005352044932031994,5.7353319904164755,600
87,0.1844129402849388,0.005352044932031994,5.775615111925484,600
88,0.1844129402849388,0.005352044932031994,5.775622353458969,600
89,0.1842848581257437,0.005352044932031994,5.775960976557707,600
90,0.1832086104673212,0.005352044932031994,5.778644162948602,600
91,0.1832086104673212,0.005352044932031994,5.778646748995568,600
92,0.1832086104673212,0.005352044932031994,5.778648053743115,600
93,0.1832086104673212,0.005352044932031994,5.778650200131053,600
94,0.1832086104673212,0.005352044932031994,5.778662640107478,600
95,0.1832086104673212,0.005352044932031994,5.778676921261229,600
96,0.1832086104673212,0.005352044932031994,5.778676921261229,600
97,0.1832086104673212,0.005352044932031994,5.7786769227388675,600
98,0.1832086104673212,0.005352044932031994,5.778677460015008,600
99,0.1832086104673212,0.005352044932031994,5.778678964160959,600
100,0.17623627143221784,0.005352044932031994,5.796046139255267,600
